step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.392,0.883136,0.184212,0.187488,0.180936,20,0.00009523,0,0.477185,0.106808,0.847561,0.471523,0.660194,0.282853,0.270902,0.207513,0.334290,0.025029,0.049990,0.172524,0.084323
25,27.326,0.652818,0.305707,0.270881,0.340532,20,0.00003389,2,0.240124,0.051984,0.428264,0.688743,0.845721,0.531765,0.385666,0.284963,0.486370,0.011983,0.024973,0.147048,0.052072
50,193.807,0.545049,0.408042,0.388614,0.427469,23,0.00033081,2,0.218530,0.042513,0.394548,0.753384,0.905031,0.601738,0.500631,0.405135,0.596126,0.009702,0.022518,0.121969,0.043526
75,223.507,0.492847,0.445744,0.463736,0.427752,23,0.00026777,4,0.207005,0.038830,0.375179,0.767991,0.925409,0.610573,0.534989,0.481743,0.588235,0.008685,0.021355,0.106272,0.042928
100,379.264,0.448142,0.479204,0.516014,0.442395,18,0.00025939,3,0.186748,0.031674,0.341822,0.789215,0.943843,0.634586,0.562987,0.532358,0.593615,0.007052,0.019521,0.095314,0.040720
125,402.091,0.426486,0.497038,0.527980,0.466097,18,0.00028248,2,0.164957,0.028623,0.301291,0.809025,0.949936,0.668115,0.574810,0.543092,0.606528,0.006300,0.017071,0.092679,0.037732
150,548.839,0.403379,0.520671,0.538209,0.503132,20,0.00010148,1,0.142785,0.025887,0.259684,0.832285,0.955216,0.709354,0.592965,0.552141,0.633788,0.005794,0.014466,0.090566,0.033740
175,574.791,0.381720,0.537813,0.569678,0.505949,20,0.00003135,1,0.143909,0.021677,0.266141,0.835290,0.964093,0.706487,0.611315,0.582027,0.640603,0.004677,0.014799,0.083784,0.033710
200,731.972,0.357580,0.563094,0.610568,0.515621,20,0.00003249,1,0.148034,0.021677,0.274390,0.835923,0.966417,0.705429,0.640452,0.623803,0.657102,0.004747,0.015432,0.075690,0.033406
225,758.691,0.322113,0.600896,0.675079,0.526713,20,0.00002466,1,0.156083,0.029885,0.282281,0.832015,0.958787,0.705243,0.685324,0.695254,0.675395,0.006413,0.016007,0.063226,0.032930
250,928.482,0.289730,0.635985,0.721383,0.550587,20,0.00001818,1,0.157410,0.031464,0.283357,0.836599,0.959430,0.713768,0.725340,0.744081,0.706600,0.006661,0.016125,0.054034,0.031146
275,955.088,0.279446,0.648517,0.736664,0.560369,20,0.00002427,1,0.155569,0.027781,0.283357,0.840979,0.964607,0.717352,0.738141,0.757129,0.719154,0.006323,0.016162,0.051335,0.030566
300,1124.086,0.270567,0.659247,0.756371,0.562124,22,0.00009166,0,0.171461,0.032306,0.310617,0.831847,0.960269,0.703425,0.758767,0.780806,0.736729,0.006966,0.017528,0.047256,0.030664
325,1152.831,0.259019,0.673131,0.756547,0.589715,22,0.00003112,1,0.150995,0.032621,0.269369,0.847647,0.959917,0.735377,0.764896,0.781227,0.748565,0.007152,0.015168,0.047380,0.027792
350,1325.628,0.254063,0.677482,0.769286,0.585678,22,0.00000177,1,0.159962,0.032621,0.287303,0.842317,0.960555,0.724079,0.774163,0.794381,0.753945,0.007047,0.016114,0.044604,0.028503
375,1353.891,0.242095,0.688525,0.785254,0.591797,22,0.00002150,0,0.157276,0.029043,0.285509,0.846211,0.965305,0.727117,0.784411,0.808061,0.760760,0.006247,0.016080,0.041377,0.028153
400,1539.026,0.234142,0.697375,0.791688,0.603062,22,0.00002289,1,0.147791,0.030517,0.265065,0.853047,0.963944,0.742149,0.789380,0.815848,0.762912,0.006845,0.014889,0.040380,0.026796
425,1568.582,0.224093,0.707599,0.793149,0.622050,22,0.00003618,0,0.136076,0.026097,0.246055,0.863987,0.968930,0.759045,0.794478,0.813848,0.775108,0.005543,0.013789,0.039815,0.025208
450,1755.384,0.213105,0.716806,0.805927,0.627684,22,0.00001476,1,0.129318,0.022624,0.236011,0.870016,0.973282,0.766749,0.799993,0.824161,0.775825,0.004781,0.013446,0.037074,0.024844
475,1784.442,0.203446,0.721878,0.829433,0.614323,22,0.00001223,1,0.136245,0.025360,0.247131,0.863575,0.971044,0.756106,0.808304,0.850468,0.766141,0.005243,0.013990,0.032373,0.025823
500,1971.426,0.196262,0.729956,0.837434,0.622478,22,0.00004930,0,0.133359,0.022098,0.244620,0.867430,0.974832,0.760028,0.815345,0.855940,0.774749,0.004670,0.013822,0.030985,0.025179
525,2000.826,0.194583,0.729168,0.837341,0.620995,22,0.00003166,1,0.136759,0.019573,0.253945,0.865834,0.977588,0.754081,0.816212,0.853730,0.778694,0.004017,0.014013,0.030710,0.025129
550,2186.938,0.189854,0.740046,0.839422,0.640670,22,0.00006840,1,0.130714,0.019678,0.241750,0.872235,0.977527,0.766943,0.825746,0.855940,0.795552,0.004112,0.013701,0.030504,0.023858
575,2216.431,0.188499,0.741301,0.836157,0.646444,22,0.00010210,1,0.127139,0.018626,0.235653,0.875396,0.978600,0.772191,0.825256,0.851731,0.798780,0.003944,0.013049,0.031152,0.023160
600,2397.850,0.194896,0.737928,0.827568,0.648288,21,0.00000314,0,0.127582,0.019152,0.236011,0.875136,0.977797,0.772476,0.822355,0.843418,0.801291,0.003957,0.013470,0.032836,0.023415
625,2425.542,0.202566,0.733153,0.815887,0.650418,21,0.00000149,0,0.132453,0.021362,0.243544,0.871791,0.975006,0.768575,0.821070,0.833316,0.808824,0.004439,0.013811,0.035235,0.023162
650,2603.547,0.208198,0.731010,0.818005,0.644015,22,0.00007299,0,0.143314,0.025150,0.261478,0.863698,0.970882,0.756513,0.825494,0.838577,0.812410,0.005523,0.014963,0.034984,0.024155
675,2632.561,0.198379,0.736473,0.834709,0.638238,22,0.00001697,0,0.144987,0.019888,0.270086,0.863627,0.977171,0.750083,0.830964,0.851310,0.810617,0.004286,0.015454,0.031559,0.024693
700,2818.639,0.196391,0.739601,0.844845,0.634358,22,0.00001424,0,0.152402,0.020730,0.284075,0.858978,0.976525,0.741430,0.838461,0.862359,0.814562,0.004643,0.016293,0.029699,0.025293
725,2847.684,0.195134,0.742662,0.848016,0.637307,22,0.00001544,0,0.149975,0.021256,0.278694,0.860603,0.976044,0.745162,0.840482,0.866042,0.814921,0.004925,0.016177,0.029283,0.025207
750,3032.438,0.190977,0.744577,0.852105,0.637049,22,0.00004968,0,0.150592,0.017468,0.283716,0.861340,0.980250,0.742429,0.842390,0.866989,0.817791,0.003994,0.016307,0.028343,0.025154
775,3061.360,0.185389,0.751620,0.854076,0.649163,22,0.00003082,0,0.141654,0.019678,0.263630,0.867344,0.977904,0.756784,0.845592,0.870883,0.820301,0.004438,0.015223,0.027923,0.024035
800,3247.541,0.189992,0.747681,0.850607,0.644755,24,0.00004221,0,0.152874,0.023466,0.282281,0.859612,0.973752,0.745472,0.848662,0.870567,0.826758,0.005314,0.015732,0.028659,0.024138
825,3279.081,0.184059,0.753632,0.858882,0.648383,24,0.00000937,0,0.147603,0.020099,0.275108,0.863950,0.977574,0.750326,0.851451,0.876144,0.826758,0.004753,0.015557,0.027193,0.024003
850,3464.657,0.188533,0.753023,0.854655,0.651392,22,0.00000726,0,0.151592,0.027360,0.275825,0.860296,0.969781,0.750810,0.854550,0.878039,0.831062,0.006271,0.015744,0.027958,0.023877
875,3493.038,0.186571,0.752224,0.858065,0.646383,22,0.00000439,0,0.153312,0.027570,0.279053,0.858664,0.969679,0.747648,0.854240,0.881722,0.826758,0.006042,0.015833,0.027160,0.024092
