step,loss
1,0.783250
10,0.683655
20,0.607801
30,0.570408
40,0.539276
50,0.520624
60,0.475729
70,0.448657
80,0.426413
90,0.408915
100,0.394271
110,0.374449
120,0.363145
130,0.352645
140,0.345162
150,0.337545
160,0.330388
170,0.323864
180,0.318347
190,0.311846
200,0.307040
210,0.310644
220,0.307483
230,0.310063
240,0.305625
250,0.304315
260,0.294886
270,0.289950
280,0.280989
290,0.275167
300,0.267749
310,0.266645
320,0.265555
330,0.263054
340,0.259902
350,0.256506
360,0.259806
370,0.256304
380,0.254497
390,0.252854
400,0.251059
410,0.247035
420,0.243884
430,0.241793
440,0.238528
450,0.233882
460,0.225759
470,0.219687
480,0.219074
490,0.216270
500,0.214766
510,0.223564
520,0.221860
530,0.220931
540,0.218850
550,0.216595
560,0.217938
570,0.217854
580,0.216642
590,0.217965
600,0.220045
610,0.213212
620,0.211875
630,0.207721
640,0.207132
650,0.204630
660,0.205913
670,0.202435
680,0.200906
690,0.201894
700,0.201612
710,0.193696
720,0.189426
730,0.185215
740,0.180186
750,0.175142
760,0.170043
770,0.162847
780,0.158372
790,0.155754
800,0.154330
810,0.157281
820,0.159402
830,0.160417
840,0.160312
850,0.159812
860,0.163916
870,0.160546
880,0.157520
890,0.154347
900,0.152100
910,0.153521
920,0.152429
930,0.151724
940,0.151745
950,0.151878
960,0.150680
970,0.149723
980,0.150453
990,0.151347
1000,0.151652
