step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.373,0.238938,0.185128,0.292748,0.742472,20
25,26.810,0.365969,0.338126,0.393812,0.552908,20
50,193.847,0.489730,0.472587,0.506873,0.433946,23
75,224.182,0.591066,0.569583,0.612549,0.345503,23
100,425.340,0.659913,0.636131,0.683695,0.288771,26
125,461.027,0.712459,0.681757,0.743160,0.247071,26
150,690.494,0.753521,0.710981,0.796060,0.216777,29
175,730.612,0.782845,0.737705,0.827985,0.193468,29
200,965.725,0.801939,0.746313,0.857564,0.180219,26
225,1001.616,0.805185,0.749535,0.860836,0.175269,26
250,1232.520,0.818208,0.761032,0.875384,0.164116,26
275,1268.403,0.826949,0.766019,0.887878,0.158916,26
300,1490.955,0.835778,0.770881,0.900675,0.148975,25
325,1525.415,0.841959,0.772436,0.911482,0.146048,25
350,1744.956,0.848207,0.777120,0.919294,0.138634,25
375,1779.286,0.849513,0.774766,0.924260,0.137110,25
400,1999.668,0.850412,0.772269,0.928555,0.136404,25
425,2034.106,0.851392,0.772538,0.930246,0.136857,25
450,2253.639,0.851244,0.769494,0.932994,0.138117,25
475,2288.058,0.853944,0.775146,0.932741,0.132770,25
500,2505.467,0.854120,0.774820,0.933420,0.132286,25
525,2539.474,0.853526,0.773656,0.933397,0.133313,25
550,2757.320,0.853800,0.777211,0.930389,0.133667,28
575,2795.712,0.860644,0.792414,0.928875,0.128025,28
600,3035.456,0.872195,0.809375,0.935014,0.120426,27
625,3072.658,0.875223,0.809276,0.941169,0.116174,27
650,3309.942,0.875394,0.811993,0.938795,0.116372,27
675,3346.815,0.877890,0.813815,0.941964,0.114661,27
700,3582.951,0.877723,0.816762,0.938684,0.116022,27
725,3619.801,0.877032,0.817710,0.936354,0.117111,27
750,3855.204,0.880358,0.819992,0.940724,0.113923,27
775,3892.125,0.877849,0.818795,0.936902,0.115729,27
800,4129.048,0.880358,0.820062,0.940654,0.114255,27
825,4165.931,0.877829,0.818522,0.937137,0.115941,27
850,4403.091,0.880356,0.820740,0.939972,0.113029,27
875,4440.296,0.879471,0.819088,0.939853,0.114636,27
900,4678.871,0.883150,0.825130,0.941170,0.111307,27
925,4716.045,0.883865,0.826024,0.941706,0.110290,27
950,4953.117,0.882344,0.826544,0.938144,0.111286,27
975,4989.945,0.880468,0.825161,0.935774,0.113371,27
1000,5227.971,0.882651,0.827328,0.937973,0.111842,27
1025,5264.605,0.882670,0.831273,0.934067,0.112215,27
1050,5500.036,0.883656,0.831358,0.935954,0.111895,27
1075,5536.573,0.884366,0.834513,0.934218,0.110685,27
1100,5773.593,0.887023,0.837641,0.936405,0.108059,27
1125,5810.037,0.887311,0.836826,0.937796,0.107917,27
1150,6030.049,0.885760,0.835662,0.935858,0.109331,25
1175,6063.864,0.883666,0.837621,0.929711,0.111766,25
1200,6278.004,0.882128,0.835963,0.928293,0.113990,25
