step,loss
1,0.777146
10,0.716855
20,0.668525
30,0.647322
40,0.628586
50,0.621185
60,0.585688
70,0.563660
80,0.544571
90,0.531414
100,0.525094
110,0.509120
120,0.499731
130,0.489794
140,0.484546
150,0.479435
160,0.466654
170,0.457441
180,0.447917
190,0.439328
200,0.430614
210,0.420961
220,0.410482
230,0.398882
240,0.386123
250,0.374587
260,0.358296
270,0.350046
280,0.341661
290,0.330891
300,0.319031
310,0.311373
320,0.304287
330,0.300708
340,0.292001
350,0.284519
360,0.277706
370,0.274601
380,0.270258
390,0.264743
400,0.262865
410,0.260604
420,0.252163
430,0.245748
440,0.240193
450,0.235315
460,0.226464
470,0.218112
480,0.210445
490,0.200837
500,0.190957
510,0.185866
520,0.178292
530,0.171747
540,0.168562
550,0.162198
560,0.164610
570,0.160990
580,0.157403
590,0.158180
600,0.154960
610,0.157519
620,0.157025
630,0.152893
640,0.152859
650,0.150180
660,0.150109
670,0.148421
680,0.146229
690,0.143143
700,0.140479
710,0.143064
720,0.137821
730,0.137449
740,0.136077
750,0.136405
760,0.138980
770,0.137848
780,0.134953
790,0.135126
800,0.133625
810,0.130469
820,0.131158
830,0.127947
840,0.126577
850,0.125533
860,0.130690
870,0.136974
880,0.135862
890,0.138426
900,0.138638
910,0.138451
920,0.139740
930,0.136714
940,0.138599
950,0.138248
960,0.137625
970,0.137367
980,0.137380
990,0.139519
1000,0.139971
