step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,2.118,1.244551,0.222977,0.192875,0.253080,20,0.00000000,0
25,37.314,0.908264,0.373461,0.361122,0.385799,20,0.00000000,0
50,268.273,0.718999,0.500021,0.517149,0.482893,23,0.00017485,0
75,309.943,0.611468,0.566489,0.597850,0.535127,23,0.00010476,3
100,578.647,0.546498,0.611658,0.623748,0.599567,26,0.00055094,2
125,626.189,0.491167,0.651344,0.649920,0.652767,26,0.00058829,3
150,931.556,0.401594,0.718847,0.711473,0.726220,29,0.00076517,2
175,984.063,0.348146,0.757030,0.737327,0.776732,29,0.00102788,4
200,1314.672,0.292174,0.797670,0.774766,0.820575,32,0.00085883,3
225,1370.953,0.255609,0.825728,0.804454,0.847001,32,0.00079813,3
250,1732.168,0.235408,0.840404,0.819016,0.861792,35,0.00037234,3
275,1794.023,0.199696,0.866045,0.843929,0.888162,35,0.00064430,3
300,2199.816,0.164533,0.889896,0.871058,0.908734,37,0.00073978,2
325,2266.505,0.148886,0.900905,0.886749,0.915061,37,0.00081509,3
350,2679.164,0.129584,0.913160,0.899208,0.927112,35,0.00025516,0
375,2742.382,0.125027,0.916323,0.900963,0.931684,35,0.00015716,0
400,3152.636,0.111555,0.924485,0.908276,0.940694,35,0.00006017,1
425,3217.194,0.096813,0.934041,0.916820,0.951263,35,0.00006451,1
450,3625.852,0.090372,0.939054,0.920918,0.957190,34,0.00005406,4
475,3688.489,0.086783,0.940607,0.920926,0.960288,34,0.00002360,3
500,4090.412,0.084211,0.942819,0.924698,0.960939,34,0.00004209,3
525,4152.780,0.082702,0.943874,0.928601,0.959148,34,0.00006923,2
550,4553.627,0.079788,0.946386,0.931632,0.961140,34,0.00005690,3
575,4615.711,0.075343,0.949332,0.932005,0.966659,34,0.00007772,2
600,5014.713,0.075749,0.949305,0.930606,0.968004,34,0.00006244,1
625,5075.729,0.075469,0.949396,0.928806,0.969986,34,0.00005667,2
650,5471.949,0.072937,0.951687,0.931335,0.972039,34,0.00004086,2
675,5533.037,0.069380,0.953840,0.936908,0.970772,34,0.00003836,2
700,5916.199,0.068389,0.953923,0.939170,0.968676,34,0.00005910,2
725,5977.133,0.068721,0.954121,0.939973,0.968269,34,0.00007690,3
750,6345.775,0.069702,0.952873,0.940432,0.965315,34,0.00003155,3
775,6406.851,0.067208,0.955064,0.939086,0.971042,34,0.00004571,2
800,6788.795,0.066764,0.955991,0.938964,0.973018,34,0.00004145,1
