step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.387,0.715551,0.257527,0.314016,0.201038,20,0.00099699,0,0.214550,0.339831,0.089268,0.631794,0.553182,0.710406,0.319856,0.420728,0.218984,0.022248,0.019971,0.056134,0.161041
25,27.222,0.530655,0.423854,0.508028,0.339680,20,0.00001202,0,0.139683,0.234243,0.045123,0.807628,0.728027,0.887228,0.491019,0.627031,0.355007,0.015158,0.010104,0.036541,0.127710
50,201.827,0.440926,0.519282,0.576711,0.461852,23,0.00006957,1,0.139565,0.238791,0.040339,0.836018,0.749489,0.922547,0.597454,0.714425,0.480483,0.015460,0.009037,0.031376,0.103334
75,232.122,0.407101,0.550997,0.587407,0.514587,23,0.00000873,3,0.150866,0.269331,0.032402,0.838575,0.734635,0.942515,0.638437,0.745614,0.531260,0.017368,0.007083,0.031203,0.092270
100,405.856,0.371208,0.589731,0.614785,0.564677,23,0.00004080,2,0.157942,0.292073,0.023812,0.845801,0.731160,0.960441,0.686235,0.794347,0.578123,0.018919,0.005230,0.029688,0.081965
125,436.140,0.336886,0.621994,0.628072,0.615916,23,0.00030782,1,0.152852,0.282326,0.023377,0.852340,0.740442,0.964238,0.717854,0.805393,0.630314,0.018346,0.005072,0.028422,0.072092
150,604.769,0.316369,0.644343,0.650296,0.638390,19,0.00042328,5,0.143811,0.263483,0.024138,0.860790,0.757186,0.964395,0.737719,0.821637,0.653800,0.017234,0.005185,0.026399,0.067749
175,630.029,0.304872,0.654939,0.655075,0.654802,19,0.00025956,4,0.142293,0.261209,0.023377,0.863038,0.759785,0.966290,0.748148,0.826186,0.670110,0.016917,0.005128,0.025804,0.064737
200,777.776,0.295130,0.662841,0.653956,0.671726,17,0.00033019,3,0.138451,0.252437,0.024464,0.865036,0.764403,0.965670,0.753599,0.819038,0.688159,0.016460,0.005323,0.025819,0.061589
225,800.139,0.289777,0.666984,0.650953,0.683015,17,0.00043167,1,0.142728,0.261209,0.024247,0.862566,0.758631,0.966501,0.760282,0.820988,0.699576,0.016960,0.005217,0.026137,0.059266
250,935.707,0.286505,0.671014,0.641318,0.700710,16,0.00039843,2,0.153995,0.281676,0.026313,0.854739,0.744775,0.964702,0.770555,0.821962,0.719148,0.018313,0.005690,0.027378,0.056029
275,956.262,0.287581,0.668866,0.634479,0.703252,16,0.00036981,2,0.155782,0.285250,0.026313,0.852838,0.740850,0.964826,0.768611,0.815465,0.721757,0.018555,0.005841,0.027982,0.055595
300,1085.556,0.295989,0.665778,0.627456,0.704101,16,0.00029322,2,0.170200,0.306368,0.034033,0.841636,0.727928,0.955343,0.773876,0.819688,0.728063,0.019940,0.007530,0.029085,0.055775
325,1105.564,0.301671,0.659953,0.615177,0.704729,16,0.00028659,3,0.179953,0.322937,0.036969,0.833884,0.715919,0.951848,0.772311,0.813840,0.730782,0.020930,0.008036,0.030394,0.055614
350,1237.712,0.278915,0.684028,0.647826,0.720229,17,0.00007632,2,0.156518,0.270305,0.042731,0.849457,0.752749,0.946164,0.786971,0.822937,0.751006,0.017477,0.009410,0.026559,0.052951
375,1259.488,0.264949,0.697783,0.665625,0.729941,17,0.00004585,2,0.144169,0.247563,0.040774,0.859703,0.770344,0.949063,0.795057,0.830409,0.759704,0.016081,0.008977,0.024777,0.050999
400,1402.282,0.252083,0.707138,0.677870,0.736406,17,0.00008801,1,0.123045,0.208252,0.037838,0.875053,0.797280,0.952826,0.791655,0.819038,0.764271,0.013646,0.008399,0.023224,0.049761
425,1423.668,0.245290,0.713907,0.680611,0.747202,17,0.00005357,0,0.125540,0.211501,0.039578,0.873690,0.795861,0.951518,0.800668,0.824561,0.776775,0.013852,0.008541,0.023013,0.047541
