step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.458,0.896057,0.098179,0.087198,0.109160,5,0.00000000,0,0.378731,0.061980,0.695481,0.404615,0.599047,0.210183,0.138841,0.092602,0.185079,0.014558,0.041177,0.186359,0.084460,0.000000,0,0,0
25,7.084,0.767164,0.134994,0.088723,0.181265,5,0.00000000,0,0.191879,0.028307,0.355452,0.585958,0.763204,0.408711,0.168465,0.091234,0.245696,0.006600,0.020798,0.180189,0.061833,0.000000,0,0,0
50,50.397,0.710817,0.162694,0.089705,0.235682,8,0.00054606,0,0.106623,0.017047,0.196198,0.716107,0.842566,0.589647,0.186578,0.091234,0.281923,0.004042,0.011466,0.178099,0.050959,0.000000,0,3,0
75,60.840,0.687293,0.182533,0.096325,0.268742,8,0.00003274,1,0.074191,0.019257,0.129125,0.768757,0.836022,0.701493,0.200811,0.098180,0.303443,0.004413,0.007504,0.177075,0.046057,0.000000,0,3,0
100,108.683,0.661731,0.203065,0.116504,0.289626,7,0.00000000,0,0.062933,0.012522,0.113343,0.821975,0.904032,0.739918,0.220208,0.117963,0.322453,0.002759,0.006531,0.171939,0.043993,0.000000,3,3,4
125,118.159,0.624811,0.250990,0.175552,0.326428,7,0.00000000,0,0.076691,0.010628,0.142755,0.833354,0.943481,0.723227,0.275222,0.177418,0.373027,0.002338,0.008315,0.160160,0.042784,0.000000,3,3,4
150,182.300,0.574839,0.300402,0.255344,0.345460,10,0.00002144,1,0.088778,0.004314,0.173242,0.842006,0.983454,0.700558,0.330877,0.256445,0.405308,0.000777,0.010007,0.143604,0.042612,0.000000,6,3,4
175,195.782,0.525916,0.357221,0.334309,0.380133,10,0.00003535,1,0.097447,0.006945,0.187948,0.842949,0.979786,0.706113,0.394104,0.336631,0.451578,0.001215,0.010981,0.128298,0.040901,0.000000,6,3,4
200,277.326,0.489172,0.397180,0.409970,0.384391,12,0.00010231,2,0.116995,0.006945,0.227044,0.829253,0.983454,0.675051,0.442241,0.412817,0.471664,0.001451,0.013292,0.113714,0.041948,0.000000,9,3,5
225,293.752,0.447456,0.437481,0.485111,0.389850,12,0.00007931,1,0.125529,0.007156,0.243902,0.825460,0.985566,0.665354,0.486759,0.488583,0.484935,0.001398,0.014342,0.099121,0.042142,0.000000,9,3,5
250,392.713,0.402333,0.484978,0.553717,0.416238,14,0.00001158,1,0.129804,0.004946,0.254663,0.831699,0.991190,0.672207,0.539347,0.556456,0.522238,0.001035,0.014716,0.085863,0.040370,0.000000,12,3,6
275,411.656,0.353105,0.541215,0.624216,0.458215,14,0.00004091,0,0.134128,0.006419,0.261836,0.839093,0.989886,0.688301,0.603207,0.628223,0.578192,0.001241,0.015067,0.072075,0.037463,0.000000,12,3,6
300,535.261,0.316272,0.579321,0.683478,0.475163,17,0.00000383,1,0.134656,0.005682,0.263630,0.843347,0.991801,0.694894,0.643896,0.687362,0.600430,0.001128,0.015422,0.060598,0.036550,0.000000,15,3,6
325,558.122,0.284841,0.615282,0.731268,0.499296,17,0.00002605,0,0.139266,0.005577,0.272956,0.846019,0.992473,0.699566,0.685464,0.735347,0.635581,0.001164,0.015904,0.051332,0.035075,0.000000,15,3,6
350,699.989,0.256139,0.642443,0.778276,0.506610,19,0.00001068,0,0.141816,0.008524,0.275108,0.845291,0.989257,0.701324,0.715446,0.784910,0.645983,0.001735,0.015892,0.042150,0.034414,0.000000,18,3,7
375,725.293,0.237623,0.660863,0.805135,0.516592,19,0.00000000,0,0.141837,0.008208,0.275466,0.847586,0.989990,0.705182,0.735319,0.811744,0.658895,0.001505,0.015880,0.036751,0.033764,0.000000,18,3,7
400,887.850,0.216168,0.693290,0.833802,0.552778,22,0.00000219,0,0.150570,0.009892,0.291248,0.849298,0.988389,0.710207,0.777912,0.842050,0.713773,0.001841,0.016934,0.031081,0.031586,0.000000,21,3,7
425,917.163,0.204030,0.713159,0.832567,0.593750,22,0.00000811,0,0.140751,0.007471,0.274032,0.862624,0.991171,0.734076,0.797622,0.838788,0.756456,0.001470,0.015675,0.031527,0.027909,0.000000,21,3,7
450,1092.130,0.199999,0.719342,0.833055,0.605630,20,0.00000000,0,0.134685,0.007892,0.261478,0.867852,0.990688,0.745016,0.801809,0.839630,0.763989,0.001478,0.015076,0.031333,0.027056,0.000000,21,3,9
475,1118.865,0.196122,0.724354,0.844089,0.604618,20,0.00000413,0,0.140677,0.007682,0.273673,0.864425,0.991050,0.737801,0.810330,0.850574,0.770086,0.001597,0.015827,0.029351,0.027310,0.000000,21,3,9
