step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.404,0.160633,0.163823,0.157443,1.071777,20
25,27.370,0.274316,0.285689,0.262944,0.833066,20
50,199.363,0.419402,0.421656,0.417147,0.662983,23
75,230.394,0.533920,0.521467,0.546372,0.529234,23
100,431.555,0.607232,0.596634,0.617829,0.449970,26
125,467.442,0.667417,0.660330,0.674505,0.385084,26
150,664.582,0.691131,0.668687,0.713574,0.354409,25
175,698.596,0.710703,0.677679,0.743726,0.331855,25
200,885.828,0.726519,0.684110,0.768927,0.307994,24
225,918.305,0.742797,0.695234,0.790360,0.285684,24
250,1111.762,0.755181,0.708706,0.801656,0.269549,23
275,1142.815,0.764550,0.718066,0.811034,0.258241,23
300,1334.330,0.775981,0.731458,0.820504,0.247632,25
325,1368.364,0.793056,0.753926,0.832186,0.233324,25
350,1562.357,0.803212,0.763540,0.842884,0.224279,22
375,1592.283,0.807565,0.761505,0.853625,0.220034,22
400,1774.654,0.817174,0.766375,0.867974,0.207639,21
425,1802.714,0.822021,0.764776,0.879266,0.203105,21
450,1981.315,0.826884,0.766886,0.886881,0.196444,24
475,2013.881,0.834038,0.775820,0.892255,0.191376,24
500,2207.636,0.837644,0.776508,0.898779,0.188598,22
525,2237.324,0.834616,0.768957,0.900274,0.191183,22
550,2427.032,0.840494,0.779479,0.901509,0.191689,22
575,2456.808,0.843983,0.778275,0.909690,0.182263,22
600,2640.526,0.844686,0.774568,0.914803,0.179689,21
625,2668.979,0.847649,0.777352,0.917946,0.177844,21
650,2836.156,0.851587,0.780223,0.922951,0.178355,19
675,2861.930,0.851040,0.776609,0.925471,0.173534,19
700,3009.893,0.851573,0.775064,0.928082,0.173224,17
725,3032.690,0.851158,0.774894,0.927422,0.174692,17
750,3178.143,0.849628,0.771762,0.927495,0.172430,17
775,3200.934,0.849539,0.769280,0.929797,0.173477,17
800,3339.738,0.847824,0.769358,0.926290,0.176888,16
825,3361.218,0.850297,0.773464,0.927131,0.178208,16
850,3498.475,0.844076,0.762724,0.925427,0.179165,19
875,3524.107,0.841804,0.751974,0.931635,0.176639,19
900,3672.867,0.835811,0.737223,0.934399,0.179972,18
925,3697.186,0.837155,0.740057,0.934253,0.178684,18
950,3843.158,0.840628,0.746376,0.934879,0.179344,17
975,3865.889,0.840938,0.748573,0.933303,0.189296,17
1000,4002.168,0.837081,0.747677,0.926485,0.204273,16
1025,4023.372,0.834614,0.738994,0.930234,0.208833,16
1050,4151.412,0.831480,0.730603,0.932357,0.218167,15
1075,4171.348,0.830732,0.728207,0.933256,0.218861,15
1100,4297.075,0.831476,0.732898,0.930054,0.220950,15
1125,4317.017,0.832473,0.734055,0.930891,0.214169,15
1150,4438.690,0.835297,0.738110,0.932484,0.209409,16
1175,4460.288,0.838006,0.741028,0.934984,0.207180,16
1200,4595.658,0.838688,0.747122,0.930253,0.209452,19
1225,4620.772,0.840407,0.745905,0.934910,0.206189,19
1250,4773.608,0.842136,0.748198,0.936074,0.204201,18
1275,4797.317,0.844425,0.751913,0.936938,0.204731,18
1300,4948.450,0.844335,0.750204,0.938465,0.203042,18
1325,4972.200,0.844125,0.750386,0.937863,0.202139,18
1350,5124.287,0.847069,0.756690,0.937448,0.201672,18
1375,5148.162,0.850934,0.759332,0.942536,0.197242,18
1400,5299.618,0.853263,0.761844,0.944682,0.196085,18
1425,5323.421,0.853684,0.763595,0.943774,0.196812,18
1450,5478.144,0.856649,0.767688,0.945611,0.199325,19
1475,5503.974,0.862957,0.778872,0.947042,0.197179,19
1500,5659.284,0.865705,0.785127,0.946283,0.192870,18
1525,5683.328,0.866008,0.786174,0.945842,0.196479,18
1550,5822.903,0.868141,0.788233,0.948049,0.191859,16
1575,5844.146,0.869914,0.794398,0.945429,0.195680,16
1600,5972.527,0.866276,0.787315,0.945237,0.199501,15
1625,5992.192,0.862963,0.783803,0.942122,0.210321,15
1650,6118.826,0.866950,0.790311,0.943588,0.206299,15
1675,6138.434,0.866231,0.786074,0.946389,0.205484,15
1700,6264.209,0.866184,0.787270,0.945099,0.205804,15
1725,6283.651,0.867597,0.788502,0.946691,0.204746,15
1750,6410.038,0.868571,0.789339,0.947803,0.202240,15
1775,6429.505,0.867282,0.786727,0.947837,0.204285,15
1800,6548.614,0.866639,0.785683,0.947594,0.203163,14
1825,6566.774,0.865405,0.790768,0.940042,0.205273,14
1850,6683.816,0.869983,0.801224,0.938743,0.206463,14
1875,6701.945,0.868214,0.797690,0.938738,0.205801,14
1900,6818.605,0.870297,0.803624,0.936970,0.202877,14
1925,6836.864,0.869449,0.802505,0.936393,0.205590,14
1950,6945.697,0.868982,0.799364,0.938600,0.200865,16
1975,6966.629,0.872820,0.806721,0.938919,0.198116,16
2000,7093.187,0.874742,0.809566,0.939917,0.196058,15
