step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.390,1.752990,0.158148,0.174698,0.141598,20,0.00016899,0
25,27.262,1.402174,0.291932,0.325191,0.258673,20,0.00000000,0
50,53.221,1.084434,0.451926,0.489185,0.414668,20,0.00000000,0
75,79.769,0.789133,0.603021,0.638268,0.567774,20,0.00000619,0
100,106.464,0.592469,0.701295,0.708761,0.693828,20,0.00051706,2
125,133.552,0.478413,0.754007,0.734870,0.773144,20,0.00183821,2
150,160.024,0.413027,0.782746,0.743717,0.821776,20,0.00243726,2
175,186.562,0.376101,0.800364,0.742233,0.858496,20,0.00208451,3
200,213.131,0.360409,0.808444,0.748509,0.868378,20,0.00144669,4
225,239.434,0.338592,0.819701,0.759343,0.880058,20,0.00099098,3
250,265.939,0.310854,0.833198,0.765405,0.900991,20,0.00075848,2
275,292.324,0.297440,0.838644,0.766844,0.910444,20,0.00051857,1
300,318.419,0.284228,0.846121,0.771149,0.921093,20,0.00050820,0
325,344.121,0.267857,0.853537,0.772373,0.934701,20,0.00041235,0
350,369.879,0.246583,0.862891,0.770397,0.955384,20,0.00049666,1
375,395.803,0.236012,0.868050,0.773298,0.962801,20,0.00045589,1
400,420.837,0.234347,0.869381,0.777048,0.961714,20,0.00044187,0
425,445.909,0.231031,0.871108,0.778711,0.963504,20,0.00050999,0
450,471.159,0.221669,0.875459,0.778167,0.972751,20,0.00057593,0
475,496.328,0.215408,0.877887,0.778527,0.977247,20,0.00066560,0
500,521.473,0.211636,0.879884,0.778409,0.981359,20,0.00066154,0
525,546.593,0.207863,0.882503,0.781734,0.983272,20,0.00053356,0
550,571.830,0.213317,0.880417,0.779268,0.981566,20,0.00055712,0
575,596.853,0.212086,0.881294,0.777923,0.984665,20,0.00052432,0
600,621.867,0.213248,0.880981,0.780273,0.981690,20,0.00052690,0
625,646.963,0.208717,0.882385,0.780896,0.983874,20,0.00062296,0
650,672.115,0.208154,0.882822,0.781836,0.983809,20,0.00062980,0
675,697.209,0.211975,0.881628,0.780829,0.982427,20,0.00066895,0
700,722.544,0.210409,0.882698,0.780577,0.984819,20,0.00083991,0
725,748.064,0.209145,0.883522,0.782348,0.984696,20,0.00084787,0
750,773.504,0.208752,0.883995,0.782435,0.985554,20,0.00084446,0
775,798.840,0.209451,0.884322,0.783088,0.985556,20,0.00089007,0
800,824.141,0.208553,0.884771,0.782944,0.986598,20,0.00089437,0
825,849.311,0.207575,0.885122,0.785820,0.984423,20,0.00080705,0
850,874.580,0.207835,0.884752,0.784946,0.984558,20,0.00080256,0
875,899.742,0.205481,0.885786,0.787018,0.984554,20,0.00077231,0
900,924.953,0.207289,0.885582,0.786403,0.984762,20,0.00074962,0
925,949.985,0.203051,0.886944,0.788534,0.985354,20,0.00071540,0
950,974.829,0.202267,0.886935,0.787998,0.985873,20,0.00065312,0
975,999.904,0.203153,0.886808,0.787541,0.986075,20,0.00069843,0
1000,1024.846,0.202509,0.887125,0.788441,0.985809,20,0.00067887,0
1025,1049.959,0.202258,0.887316,0.789157,0.985476,20,0.00068385,0
1050,1075.200,0.201719,0.887423,0.789437,0.985410,20,0.00067931,0
1075,1100.416,0.200328,0.888281,0.790954,0.985609,20,0.00067771,0
1100,1125.792,0.199607,0.887601,0.789736,0.985467,20,0.00070754,0
1125,1150.965,0.200320,0.887453,0.790093,0.984812,20,0.00084537,0
1150,1176.308,0.198410,0.888678,0.792883,0.984472,20,0.00084271,0
1175,1201.485,0.198178,0.888277,0.790759,0.985796,20,0.00083634,0
1200,1226.758,0.198201,0.888481,0.792090,0.984873,20,0.00086814,1
1225,1252.504,0.199963,0.887521,0.790830,0.984213,20,0.00094200,1
1250,1278.061,0.196911,0.889394,0.794182,0.984606,20,0.00112721,0
1275,1303.413,0.196926,0.889612,0.795745,0.983480,20,0.00100756,0
1300,1328.578,0.195985,0.890283,0.797024,0.983542,20,0.00102959,0
1325,1353.762,0.199529,0.888683,0.795790,0.981577,20,0.00100878,0
1350,1379.024,0.197162,0.890071,0.795993,0.984149,20,0.00102645,0
1375,1404.176,0.198307,0.889451,0.795024,0.983877,20,0.00100564,0
1400,1430.012,0.196547,0.889938,0.795524,0.984352,20,0.00108489,1
1425,1455.913,0.197087,0.889500,0.794390,0.984610,20,0.00143920,1
1450,1481.993,0.197233,0.889286,0.796466,0.982105,20,0.00138319,1
1475,1508.223,0.194558,0.891227,0.798967,0.983487,20,0.00141594,1
1500,1534.190,0.193363,0.891599,0.798984,0.984213,20,0.00145628,1
1525,1560.164,0.192752,0.891748,0.799211,0.984284,20,0.00140671,1
1550,1586.328,0.193784,0.891103,0.797933,0.984274,20,0.00143384,1
1575,1612.448,0.192994,0.892175,0.800175,0.984174,20,0.00146940,1
1600,1638.700,0.192505,0.893207,0.803695,0.982719,20,0.00135348,1
1625,1664.864,0.186988,0.896403,0.806593,0.986213,20,0.00135135,2
1650,1691.041,0.182832,0.897714,0.809945,0.985482,20,0.00149108,0
1675,1716.934,0.180698,0.899693,0.813573,0.985812,20,0.00148454,0
1700,1743.032,0.175768,0.902958,0.820807,0.985109,20,0.00184061,1
1725,1769.041,0.176413,0.903590,0.822810,0.984369,20,0.00208860,1
1750,1795.049,0.171370,0.906096,0.826698,0.985493,20,0.00199319,1
1775,1821.308,0.171235,0.906082,0.827237,0.984926,20,0.00182810,1
1800,1847.344,0.169118,0.907113,0.828537,0.985690,20,0.00176011,0
1825,1873.689,0.174971,0.905016,0.826181,0.983850,20,0.00152131,2
1850,1900.125,0.173060,0.905847,0.826344,0.985350,20,0.00130618,1
1875,1926.208,0.170190,0.906191,0.827232,0.985149,20,0.00133014,2
1900,1952.221,0.169757,0.906510,0.828671,0.984348,20,0.00143918,1
1925,1977.820,0.171042,0.905607,0.827971,0.983242,20,0.00126631,2
1950,2003.379,0.172512,0.906316,0.827334,0.985297,20,0.00132495,1
1975,2028.730,0.167468,0.908026,0.829258,0.986793,20,0.00152317,1
2000,2053.748,0.170931,0.906753,0.828003,0.985503,20,0.00149028,1
