step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.391,0.219133,0.187987,0.250278,0.567395,20
25,26.561,0.296007,0.277828,0.314185,0.353656,20
50,51.659,0.385139,0.386266,0.384013,0.295863,20
75,76.478,0.448122,0.466570,0.429674,0.256655,20
100,101.356,0.485445,0.511325,0.459564,0.238365,20
125,126.297,0.511416,0.534438,0.488393,0.228096,20
150,151.393,0.529718,0.544870,0.514566,0.223086,20
175,176.419,0.552369,0.555913,0.548825,0.214444,20
200,201.411,0.583906,0.576384,0.591427,0.204209,20
225,225.932,0.616228,0.580609,0.651847,0.199811,20
250,250.967,0.636789,0.586299,0.687280,0.203295,20
275,275.986,0.652822,0.596065,0.709578,0.199491,20
300,300.743,0.662396,0.616027,0.708766,0.186838,20
325,325.593,0.677440,0.632778,0.722101,0.176113,20
350,350.484,0.680058,0.640656,0.719461,0.176943,20
375,375.435,0.679293,0.647604,0.710981,0.167309,20
400,400.318,0.675493,0.659189,0.691797,0.160319,20
425,425.216,0.674126,0.667540,0.680713,0.163578,20
450,449.922,0.669798,0.671288,0.668308,0.160836,20
475,474.614,0.677511,0.676409,0.678612,0.158618,20
500,499.113,0.683259,0.679564,0.686955,0.156121,20
525,523.906,0.682441,0.679899,0.684983,0.156586,20
550,549.008,0.678731,0.683717,0.673746,0.153496,20
575,573.594,0.683085,0.692324,0.673846,0.154707,20
600,598.990,0.685091,0.697187,0.672995,0.148946,20
625,624.050,0.684689,0.698725,0.670653,0.149316,20
650,648.601,0.690940,0.707096,0.674785,0.150297,20
675,673.217,0.694308,0.714511,0.674106,0.148332,20
700,698.328,0.696081,0.721474,0.670688,0.147820,20
725,723.080,0.697465,0.729525,0.665405,0.149482,20
750,748.272,0.699600,0.735440,0.663759,0.150099,20
775,773.628,0.699692,0.736781,0.662602,0.145370,20
800,799.073,0.701992,0.742866,0.661118,0.143734,20
825,824.391,0.708094,0.748335,0.667853,0.140735,20
850,849.009,0.708668,0.749287,0.668049,0.137532,20
875,873.253,0.709554,0.748021,0.671088,0.135486,20
900,897.708,0.713788,0.750976,0.676599,0.136774,20
925,922.745,0.715232,0.748997,0.681467,0.134255,20
950,947.382,0.713520,0.740471,0.686569,0.132787,20
975,972.154,0.719184,0.737665,0.700703,0.138139,20
1000,996.236,0.721703,0.743773,0.699632,0.137272,20
1025,1019.954,0.721278,0.747895,0.694662,0.135199,20
1050,1044.381,0.721654,0.749974,0.693335,0.134244,20
1075,1068.592,0.727985,0.755797,0.700173,0.133179,20
1100,1093.105,0.729580,0.755413,0.703746,0.133861,20
1125,1118.124,0.728066,0.757678,0.698455,0.132412,20
1150,1142.387,0.732593,0.761469,0.703717,0.129872,20
1175,1166.883,0.742594,0.763619,0.721569,0.129552,20
1200,1190.941,0.739409,0.763249,0.715569,0.131505,20
1225,1215.591,0.736813,0.765960,0.707666,0.131541,20
1250,1240.056,0.739841,0.767373,0.712308,0.127266,20
1275,1264.822,0.739971,0.764700,0.715243,0.129162,20
1300,1289.820,0.737948,0.764898,0.710998,0.128136,20
1325,1314.921,0.752001,0.761063,0.742940,0.127258,20
1350,1339.848,0.757533,0.763648,0.751419,0.125140,20
1375,1364.578,0.760922,0.764177,0.757668,0.120306,20
1400,1389.497,0.763926,0.768048,0.759804,0.118258,20
1425,1414.571,0.765795,0.767029,0.764561,0.116795,20
1450,1439.592,0.765511,0.769569,0.761453,0.112947,20
1475,1464.402,0.768082,0.771582,0.764582,0.111225,20
1500,1489.195,0.770300,0.772880,0.767721,0.109194,20
1525,1514.364,0.772625,0.774525,0.770725,0.106855,20
1550,1539.143,0.771201,0.770787,0.771614,0.107712,20
1575,1564.089,0.771084,0.771429,0.770740,0.107223,20
1600,1588.828,0.773251,0.773802,0.772701,0.101757,20
1625,1613.509,0.773996,0.775008,0.772984,0.102095,20
1650,1638.105,0.774338,0.774387,0.774288,0.104210,20
1675,1662.804,0.772709,0.774550,0.770868,0.104817,20
1700,1687.614,0.774564,0.776314,0.772813,0.102550,20
1725,1712.512,0.774738,0.774455,0.775021,0.104111,20
1750,1737.406,0.776134,0.775392,0.776876,0.104000,20
1775,1762.380,0.776312,0.775095,0.777529,0.102263,20
1800,1787.353,0.775852,0.772421,0.779284,0.103185,20
1825,1812.662,0.778150,0.776667,0.779633,0.101765,20
1850,1837.667,0.776766,0.775192,0.778340,0.103450,20
1875,1863.178,0.780423,0.777895,0.782951,0.102368,20
