step,loss
1,0.785565
10,0.709563
20,0.649126
30,0.606673
40,0.573757
50,0.540971
60,0.501425
70,0.472239
80,0.444524
90,0.418222
100,0.397966
110,0.383598
120,0.374698
130,0.366638
140,0.358592
150,0.348826
160,0.333644
170,0.324608
180,0.314737
190,0.302716
200,0.292019
210,0.279016
220,0.271323
230,0.267456
240,0.260723
250,0.253901
260,0.239263
270,0.231130
280,0.223381
290,0.214119
300,0.208629
310,0.203193
320,0.193460
330,0.186785
340,0.181539
350,0.173547
360,0.168873
370,0.160930
380,0.156234
390,0.150672
400,0.144427
410,0.142009
420,0.139257
430,0.139118
440,0.133005
450,0.129726
460,0.129525
470,0.125846
480,0.124968
490,0.124900
500,0.123380
510,0.117638
520,0.117490
530,0.117392
540,0.116654
550,0.115121
560,0.115426
570,0.114327
580,0.114144
590,0.113140
600,0.110992
610,0.110656
620,0.109266
630,0.108830
640,0.109414
650,0.107269
660,0.106249
670,0.105620
680,0.106801
690,0.108251
700,0.108340
710,0.106941
720,0.104525
730,0.104899
740,0.103117
750,0.103569
760,0.103159
770,0.102978
780,0.105944
790,0.103637
800,0.102176
810,0.101479
820,0.101242
830,0.104805
840,0.104717
850,0.102964
860,0.104417
870,0.101332
880,0.102236
890,0.100829
900,0.101139
910,0.100605
920,0.100962
930,0.100374
940,0.099934
950,0.100391
960,0.100558
970,0.100286
980,0.101832
990,0.101526
1000,0.101204
1010,0.100133
1020,0.099334
1030,0.098161
1040,0.098575
1050,0.097965
1060,0.098880
1070,0.098928
1080,0.098229
1090,0.099011
1100,0.096838
1110,0.099014
1120,0.095948
1130,0.096994
1140,0.096555
1150,0.096225
1160,0.097557
1170,0.097020
1180,0.095620
1190,0.095080
1200,0.095952
1210,0.095739
1220,0.096749
1230,0.096811
1240,0.096493
1250,0.096054
1260,0.096393
1270,0.093578
1280,0.093661
1290,0.093003
1300,0.093044
1310,0.092509
1320,0.091385
1330,0.089216
1340,0.089065
1350,0.091346
1360,0.088668
1370,0.088599
1380,0.088033
1390,0.088309
1400,0.088440
1410,0.087502
1420,0.087395
1430,0.087618
1440,0.087614
1450,0.086155
1460,0.086784
1470,0.086240
1480,0.086510
1490,0.086447
1500,0.086215
1510,0.086620
1520,0.086512
1530,0.087014
1540,0.087835
1550,0.087954
1560,0.087662
1570,0.089481
1580,0.087632
1590,0.086474
1600,0.087321
1610,0.087539
1620,0.088856
1630,0.089168
1640,0.089316
1650,0.089165
1660,0.089795
1670,0.089823
1680,0.088932
1690,0.089548
1700,0.089791
1710,0.090292
1720,0.089844
1730,0.088760
1740,0.088850
1750,0.089323
1760,0.089390
1770,0.090160
1780,0.089652
1790,0.089726
1800,0.089044
1810,0.089639
1820,0.089989
1830,0.089460
1840,0.089520
1850,0.088921
1860,0.089012
1870,0.089461
1880,0.088536
1890,0.089428
1900,0.088023
1910,0.088022
1920,0.087762
1930,0.088315
1940,0.088030
1950,0.087216
1960,0.086718
1970,0.086868
1980,0.086116
1990,0.086528
2000,0.086527
