step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.378,1.876088,0.149427,0.153324,0.145530,20,0.00050758,0
10,11.153,1.697577,0.194583,0.201332,0.187835,20,0.00069442,0
20,21.617,1.552135,0.246079,0.255788,0.236369,20,0.00130262,0
30,31.969,1.440174,0.297496,0.309474,0.285517,20,0.00216390,0
40,42.384,1.323326,0.354004,0.372302,0.335706,20,0.00353671,0
50,192.122,1.206876,0.411666,0.437440,0.385892,23,0.00530731,0
60,204.194,1.095318,0.463499,0.486038,0.440960,23,0.00670369,0
