step,loss
1,0.823452
10,0.690728
20,0.593080
30,0.536843
40,0.495164
50,0.465957
60,0.421266
70,0.387773
80,0.363192
90,0.351149
100,0.339686
110,0.324983
120,0.314010
130,0.302434
140,0.296347
150,0.287126
160,0.276559
170,0.265132
180,0.255560
190,0.244356
200,0.236875
210,0.230439
220,0.228514
230,0.221756
240,0.215378
250,0.212501
260,0.205419
270,0.196400
280,0.187899
290,0.179046
300,0.168898
310,0.164017
320,0.154387
330,0.140383
340,0.135543
350,0.137138
360,0.132202
370,0.128751
380,0.125469
390,0.125416
400,0.123754
410,0.126784
420,0.124970
430,0.120236
440,0.121288
450,0.120367
460,0.118358
470,0.117397
480,0.117685
490,0.119648
500,0.116663
510,0.117453
520,0.117422
530,0.117623
540,0.115875
550,0.116908
560,0.115580
570,0.114776
580,0.110289
590,0.112242
600,0.109637
610,0.107929
620,0.108591
630,0.103934
640,0.104731
650,0.101557
660,0.101047
670,0.101049
680,0.100584
690,0.099756
700,0.099794
710,0.099469
720,0.098880
730,0.099923
740,0.099347
750,0.100129
760,0.097079
770,0.096484
780,0.095090
790,0.097164
800,0.096141
810,0.100824
820,0.097085
830,0.096821
840,0.097988
850,0.095962
860,0.107297
870,0.101080
880,0.098173
890,0.097315
900,0.096481
910,0.106365
920,0.100111
930,0.099188
940,0.098823
950,0.099641
960,0.099623
970,0.099516
980,0.098178
990,0.098426
1000,0.098001
1010,0.097063
1020,0.097411
1030,0.096343
1040,0.100456
1050,0.097499
1060,0.098184
1070,0.098034
1080,0.096531
1090,0.098128
1100,0.099685
1110,0.098882
1120,0.098445
1130,0.099861
1140,0.099680
1150,0.099100
1160,0.106268
1170,0.101576
1180,0.100434
1190,0.101786
1200,0.099780
1210,0.100412
1220,0.100483
1230,0.102627
1240,0.102117
1250,0.098924
1260,0.101455
1270,0.101744
1280,0.099143
1290,0.099385
1300,0.100363
1310,0.102015
1320,0.098784
1330,0.098279
1340,0.098683
1350,0.098642
1360,0.098863
1370,0.101116
1380,0.098133
1390,0.100733
1400,0.099413
1410,0.099770
1420,0.099138
1430,0.101085
1440,0.100071
1450,0.100251
1460,0.100386
1470,0.097813
1480,0.099566
1490,0.098980
1500,0.099421
1510,0.099142
1520,0.100253
1530,0.099472
1540,0.101089
1550,0.099000
1560,0.099870
1570,0.098473
1580,0.099878
1590,0.099164
1600,0.099216
1610,0.098829
1620,0.098062
1630,0.099758
1640,0.098680
1650,0.099840
1660,0.100757
1670,0.100617
1680,0.101078
1690,0.099885
1700,0.099404
1710,0.099493
1720,0.098292
1730,0.100786
1740,0.098721
1750,0.099003
1760,0.099316
1770,0.101732
1780,0.101391
1790,0.099789
1800,0.099893
1810,0.100069
1820,0.100190
1830,0.100952
1840,0.100610
1850,0.099907
1860,0.100388
1870,0.099657
1880,0.100030
1890,0.099098
1900,0.099449
1910,0.098792
1920,0.099323
1930,0.100531
1940,0.100127
1950,0.100274
1960,0.099532
1970,0.097086
1980,0.099534
1990,0.100196
2000,0.101922
