step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.375,0.187996,0.185776,0.190215,0.880670,20
25,26.811,0.311078,0.296878,0.325278,0.602234,20
50,51.770,0.407311,0.401073,0.413548,0.499520,20
75,76.887,0.499946,0.506241,0.493651,0.420024,20
100,101.933,0.560892,0.560445,0.561340,0.371498,20
125,127.385,0.596385,0.585399,0.607372,0.339490,20
150,152.782,0.626754,0.608313,0.645195,0.314345,20
175,178.786,0.653081,0.615859,0.690303,0.296272,20
200,204.208,0.679255,0.624831,0.733680,0.279489,20
225,229.514,0.684497,0.626278,0.742715,0.280589,20
250,255.057,0.698531,0.631682,0.765379,0.273550,20
275,280.694,0.708063,0.640522,0.775605,0.263424,20
300,306.285,0.711034,0.650950,0.771118,0.249813,20
325,331.796,0.712516,0.656521,0.768511,0.245167,20
350,357.613,0.722443,0.659122,0.785764,0.237185,20
375,383.350,0.730530,0.661684,0.799376,0.233904,20
400,408.824,0.735893,0.661249,0.810537,0.224520,20
425,434.360,0.742256,0.671352,0.813161,0.217602,20
450,459.741,0.746150,0.676949,0.815351,0.213015,20
475,485.396,0.749733,0.681434,0.818033,0.206947,20
500,511.397,0.753605,0.681491,0.825718,0.200788,20
525,536.544,0.755401,0.680457,0.830345,0.197861,20
550,561.406,0.754739,0.680532,0.828946,0.198846,20
575,586.458,0.755497,0.681262,0.829732,0.197679,20
600,611.455,0.753053,0.679860,0.826246,0.197878,20
625,636.546,0.754971,0.681452,0.828490,0.196147,20
650,661.347,0.758850,0.682793,0.834908,0.194313,20
675,685.953,0.759526,0.684599,0.834453,0.195635,20
700,710.640,0.763607,0.687474,0.839741,0.191294,20
725,735.305,0.764829,0.688509,0.841148,0.190621,20
750,759.558,0.765448,0.690336,0.840561,0.191307,20
775,783.422,0.771543,0.691238,0.851847,0.187707,20
800,807.719,0.770531,0.689928,0.851134,0.186749,20
825,832.034,0.768945,0.692479,0.845411,0.185787,20
850,856.247,0.773371,0.701819,0.844923,0.183435,20
875,880.801,0.787370,0.720478,0.854262,0.173553,20
900,905.646,0.785436,0.723051,0.847821,0.175218,20
925,930.914,0.791058,0.725984,0.856132,0.170400,20
950,956.255,0.792295,0.729217,0.855373,0.168811,20
975,981.902,0.788596,0.730920,0.846272,0.170630,20
1000,1007.632,0.788016,0.731710,0.844321,0.170903,20
1025,1033.344,0.788064,0.730790,0.845338,0.171155,20
1050,1059.471,0.790934,0.735325,0.846543,0.168520,20
1075,1085.431,0.789963,0.735331,0.844594,0.171218,20
1100,1111.287,0.788305,0.732988,0.843621,0.172576,20
1125,1137.187,0.784018,0.733369,0.834667,0.173788,20
1150,1163.198,0.783468,0.731933,0.835004,0.172319,20
1175,1189.000,0.786183,0.730386,0.841981,0.171275,20
1200,1215.075,0.785494,0.730822,0.840165,0.171465,20
