step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.374,0.156035,0.188703,0.123366,0.952467,20
25,27.007,0.240186,0.261768,0.218603,0.726988,20
50,52.567,0.355282,0.349338,0.361226,0.598223,20
75,78.029,0.474316,0.417708,0.530925,0.488464,20
100,102.680,0.552775,0.452381,0.653169,0.419339,20
125,127.561,0.603814,0.485761,0.721867,0.368320,20
150,152.315,0.640075,0.536031,0.744120,0.338999,20
175,177.271,0.697537,0.603056,0.792018,0.294483,20
200,202.481,0.716646,0.626602,0.806689,0.277252,20
225,228.214,0.739822,0.656503,0.823141,0.259367,20
250,253.140,0.753945,0.687108,0.820782,0.250669,20
275,278.011,0.764056,0.704436,0.823677,0.242765,20
300,303.297,0.768426,0.712811,0.824041,0.234737,20
325,328.467,0.771090,0.720554,0.821626,0.236239,20
350,354.034,0.775769,0.726905,0.824633,0.229097,20
375,379.588,0.781130,0.737550,0.824710,0.227908,20
400,404.616,0.784354,0.738550,0.830157,0.225066,20
425,429.794,0.787269,0.742235,0.832303,0.222448,20
450,455.041,0.789895,0.744569,0.835221,0.221578,20
475,480.514,0.792385,0.747194,0.837576,0.217229,20
500,505.735,0.794368,0.749856,0.838880,0.215488,20
525,530.939,0.794625,0.748493,0.840758,0.215767,20
550,556.434,0.799080,0.752143,0.846016,0.215288,20
575,582.036,0.804560,0.762186,0.846933,0.211041,20
600,607.895,0.812741,0.772934,0.852549,0.210511,20
625,633.617,0.815194,0.783318,0.847070,0.206532,20
650,659.213,0.817091,0.784733,0.849448,0.206754,20
675,684.674,0.817892,0.787770,0.848013,0.208479,20
700,709.893,0.818735,0.793995,0.843475,0.208120,20
725,734.419,0.822204,0.787385,0.857023,0.210184,20
750,758.812,0.822867,0.793097,0.852637,0.214992,20
775,783.691,0.826625,0.798185,0.855065,0.208358,20
800,808.871,0.828922,0.803767,0.854077,0.205517,20
825,833.442,0.831805,0.812494,0.851115,0.203252,20
850,858.259,0.838251,0.821539,0.854963,0.195587,20
875,883.059,0.839706,0.820532,0.858880,0.193107,20
900,907.757,0.839223,0.820269,0.858176,0.191891,20
925,932.741,0.835027,0.814605,0.855448,0.192570,20
950,957.426,0.836248,0.813638,0.858858,0.186005,20
975,982.083,0.830015,0.806937,0.853094,0.178957,20
1000,1006.686,0.834075,0.813010,0.855140,0.175413,20
1025,1031.099,0.838875,0.819401,0.858349,0.172323,20
1050,1055.611,0.842651,0.826070,0.859231,0.168365,20
1075,1080.142,0.844399,0.828435,0.860364,0.167463,20
1100,1104.740,0.843540,0.826949,0.860131,0.169581,20
1125,1129.180,0.844791,0.829285,0.860298,0.167151,20
1150,1153.738,0.845233,0.832918,0.857549,0.170856,20
1175,1178.310,0.846263,0.835249,0.857278,0.171359,20
1200,1202.854,0.845742,0.837996,0.853489,0.170519,20
1225,1227.276,0.848326,0.842786,0.853865,0.170926,20
1250,1251.536,0.852056,0.848847,0.855265,0.166763,20
1275,1275.563,0.851351,0.851424,0.851278,0.169765,20
1300,1299.296,0.853649,0.853340,0.853959,0.166838,20
1325,1323.050,0.854531,0.857443,0.851619,0.167069,20
1350,1346.545,0.857195,0.860782,0.853607,0.163535,20
1375,1370.104,0.856776,0.859744,0.853807,0.164308,20
1400,1393.577,0.855303,0.859998,0.850607,0.165331,20
1425,1417.359,0.857200,0.861276,0.853123,0.162959,20
1450,1440.988,0.858009,0.861188,0.854830,0.161339,20
1475,1464.958,0.855038,0.856310,0.853766,0.164754,20
1500,1488.877,0.859306,0.864524,0.854088,0.159718,20
1525,1512.905,0.860830,0.865886,0.855773,0.155872,20
1550,1536.874,0.859778,0.865114,0.854442,0.158881,20
1575,1560.819,0.859922,0.864759,0.855085,0.159430,20
1600,1584.574,0.857784,0.860991,0.854576,0.159923,20
1625,1608.434,0.858116,0.860708,0.855523,0.159294,20
1650,1632.286,0.857910,0.860042,0.855777,0.158878,20
1675,1655.877,0.858086,0.860259,0.855913,0.158878,20
1700,1679.649,0.858180,0.862391,0.853970,0.159967,20
1725,1703.385,0.858910,0.864410,0.853410,0.157703,20
1750,1727.169,0.859075,0.864753,0.853398,0.158591,20
1775,1750.868,0.858824,0.864527,0.853120,0.160070,20
1800,1774.647,0.859521,0.866154,0.852889,0.158993,20
