step,loss
1,1.187894
10,1.038537
20,0.929677
30,0.854656
40,0.774107
50,0.698573
60,0.610447
70,0.545113
80,0.490911
90,0.442282
100,0.402332
110,0.368817
120,0.346354
130,0.329111
140,0.306766
150,0.280734
160,0.263084
170,0.248178
180,0.234802
190,0.213648
200,0.197795
210,0.170714
220,0.160897
230,0.150110
240,0.145221
250,0.142276
260,0.138497
270,0.129656
280,0.125753
290,0.122078
300,0.115555
310,0.112360
320,0.108538
330,0.106236
340,0.106709
350,0.105284
360,0.105149
370,0.105280
380,0.105460
390,0.102921
400,0.101417
410,0.103481
420,0.100756
430,0.098001
440,0.098424
450,0.099215
460,0.099155
470,0.100320
480,0.099914
490,0.100728
500,0.102351
510,0.100449
520,0.102054
530,0.102340
540,0.100743
550,0.103876
560,0.102995
570,0.102554
580,0.104384
590,0.102379
600,0.102988
610,0.103486
620,0.103567
630,0.103391
640,0.102291
650,0.101910
660,0.101976
670,0.101267
680,0.102325
690,0.100883
700,0.103750
710,0.101105
720,0.103229
730,0.102923
740,0.102669
750,0.102113
760,0.100952
770,0.100453
780,0.098509
790,0.097968
800,0.097189
810,0.096060
820,0.093620
830,0.093552
840,0.092924
850,0.096112
860,0.092184
870,0.092110
880,0.092594
890,0.093250
900,0.093025
910,0.102944
920,0.099121
930,0.096245
940,0.097893
950,0.100207
960,0.100880
970,0.102043
980,0.101862
990,0.101198
1000,0.103288
