step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.390,0.234363,0.208894,0.259831,0.736372,20
25,26.351,0.369076,0.307915,0.430236,0.565816,20
50,192.828,0.455422,0.389526,0.521318,0.483630,23
75,222.870,0.512709,0.433385,0.592032,0.433032,23
100,403.053,0.559726,0.450809,0.668642,0.393929,21
125,430.406,0.594745,0.483570,0.705920,0.362083,21
150,605.609,0.628548,0.526326,0.730769,0.335250,24
175,637.165,0.653402,0.552135,0.754669,0.315837,24
200,833.337,0.689857,0.603480,0.776235,0.287929,26
225,867.833,0.735359,0.665290,0.805428,0.253681,26
250,1085.199,0.790415,0.754519,0.826312,0.214434,28
275,1122.703,0.823987,0.814036,0.833938,0.180506,28
300,1341.802,0.838345,0.835548,0.841142,0.165477,25
325,1375.189,0.854842,0.855111,0.854573,0.152185,25
350,1591.544,0.867430,0.869745,0.865116,0.143752,28
375,1629.292,0.878812,0.879977,0.877647,0.131786,28
400,1858.063,0.886943,0.882939,0.890946,0.127750,27
425,1894.579,0.892180,0.880317,0.904042,0.124596,27
450,2120.820,0.898900,0.881971,0.915829,0.122918,26
475,2155.984,0.900412,0.873784,0.927041,0.121224,26
500,2382.021,0.905727,0.875131,0.936323,0.117293,27
525,2418.613,0.908177,0.879028,0.937326,0.115155,27
550,2653.639,0.910825,0.882286,0.939365,0.112115,30
575,2694.442,0.916524,0.887263,0.945784,0.104358,30
600,2941.843,0.919502,0.889578,0.949426,0.103845,28
625,2979.715,0.919433,0.891987,0.946878,0.104667,28
650,3223.733,0.922243,0.896311,0.948174,0.102464,28
675,3261.653,0.922964,0.898555,0.947374,0.099203,28
700,3498.341,0.923994,0.899091,0.948897,0.099198,27
725,3534.915,0.922342,0.901871,0.942814,0.098004,27
750,3755.191,0.925386,0.905018,0.945755,0.094782,26
775,3790.257,0.924741,0.906139,0.943344,0.096202,26
800,4000.609,0.924260,0.904831,0.943689,0.096900,25
825,4033.931,0.926050,0.905460,0.946641,0.097301,25
850,4246.296,0.925381,0.905867,0.944896,0.097286,25
875,4279.759,0.928427,0.907825,0.949029,0.093050,25
900,4494.000,0.928110,0.904263,0.951956,0.091631,25
925,4527.523,0.926983,0.902998,0.950968,0.095615,25
950,4736.020,0.927037,0.902982,0.951091,0.095365,25
975,4769.678,0.930465,0.906928,0.954002,0.092167,25
1000,4979.107,0.930100,0.908638,0.951561,0.092214,25
1025,5012.838,0.928566,0.906035,0.951096,0.092927,25
1050,5222.953,0.928603,0.905035,0.952171,0.092158,25
1075,5256.782,0.928761,0.902952,0.954570,0.093149,25
1100,5472.296,0.928301,0.905068,0.951535,0.091631,25
1125,5506.076,0.928208,0.906115,0.950301,0.090247,25
1150,5722.166,0.927827,0.907669,0.947986,0.086484,25
1175,5756.038,0.927789,0.908854,0.946724,0.087214,25
1200,5969.549,0.929171,0.911042,0.947300,0.084548,25
1225,6002.894,0.928835,0.909214,0.948456,0.085921,25
1250,6209.865,0.927341,0.906708,0.947974,0.087594,24
1275,6241.723,0.930127,0.911012,0.949242,0.085474,24
1300,6441.253,0.928998,0.907695,0.950301,0.085857,24
1325,6473.110,0.929631,0.908739,0.950522,0.084102,24
1350,6677.414,0.930535,0.907561,0.953508,0.083306,24
1375,6709.193,0.930691,0.908186,0.953196,0.083416,24
1400,6905.148,0.927448,0.905283,0.949613,0.086217,23
1425,6935.625,0.929091,0.907531,0.950650,0.086976,23
1450,7130.417,0.930151,0.908260,0.952043,0.087148,23
