step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,2.197,0.214895,0.193297,0.236492,0.775728,20
25,43.108,0.298795,0.262775,0.334814,0.621741,20
50,83.980,0.390821,0.332920,0.448722,0.537035,20
75,124.948,0.472097,0.393153,0.551042,0.465176,20
100,166.217,0.544768,0.450551,0.638986,0.408976,20
125,207.664,0.576703,0.481184,0.672221,0.382789,20
150,248.436,0.594670,0.497332,0.692007,0.366078,20
175,289.327,0.610011,0.516232,0.703790,0.351511,20
200,330.004,0.624630,0.532623,0.716637,0.339457,20
225,371.577,0.652099,0.560299,0.743899,0.313498,20
250,412.492,0.672221,0.575796,0.768646,0.293274,20
275,452.807,0.679279,0.583374,0.775184,0.290531,20
300,492.829,0.690036,0.597979,0.782094,0.281740,20
325,532.589,0.707725,0.628497,0.786954,0.266250,20
350,572.457,0.731924,0.673713,0.790134,0.253961,20
375,612.812,0.759187,0.722233,0.796141,0.230488,20
400,653.274,0.774392,0.747433,0.801350,0.217416,20
425,693.531,0.808572,0.797547,0.819597,0.194523,20
450,733.592,0.817920,0.812279,0.823561,0.192168,20
475,773.473,0.817011,0.813684,0.820337,0.192603,20
500,813.510,0.818286,0.817616,0.818956,0.193519,20
525,853.423,0.817704,0.818286,0.817122,0.193503,20
550,893.400,0.816925,0.820624,0.813226,0.196442,20
575,933.367,0.817813,0.822267,0.813360,0.199553,20
600,973.386,0.816608,0.822955,0.810261,0.202708,20
625,1013.490,0.815612,0.819968,0.811256,0.204307,20
650,1053.990,0.818566,0.824277,0.812856,0.203837,20
675,1094.239,0.814512,0.820688,0.808335,0.214257,20
700,1134.776,0.813977,0.819795,0.808160,0.216005,20
