step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
875,4101.729,0.167253,0.856035,0.796894,0.915176,25,0.00003398,1,0.060102,0.084903,0.035301,0.937329,0.910578,0.964080,0.906018,0.864552,0.947483,0.011013,0.010343,0.025575,0.019490,0.010000
900,4311.586,0.170396,0.854052,0.792159,0.915945,25,0.00001277,1,0.062806,0.091179,0.034432,0.934757,0.904581,0.964934,0.905935,0.864387,0.947483,0.011959,0.009998,0.026520,0.019297,0.010000
925,4343.497,0.166229,0.858306,0.803316,0.913295,25,0.00002531,2,0.056864,0.075818,0.037910,0.940446,0.919346,0.961545,0.906070,0.864222,0.947918,0.010088,0.011009,0.024874,0.019981,0.010000
950,4551.928,0.167585,0.858141,0.800824,0.915459,25,0.00003559,3,0.060411,0.083086,0.037736,0.937189,0.912583,0.961796,0.908682,0.867360,0.950004,0.011031,0.011093,0.025371,0.019420,0.010000
975,4583.885,0.166735,0.856656,0.800214,0.913098,25,0.00003888,1,0.059672,0.079782,0.039562,0.937730,0.915471,0.959989,0.906639,0.864057,0.949222,0.010079,0.011447,0.024889,0.019917,0.010000
1000,4794.208,0.172446,0.853135,0.794327,0.911942,25,0.00002308,2,0.062906,0.089032,0.036779,0.934620,0.906683,0.962556,0.905265,0.865048,0.945483,0.011668,0.010676,0.026135,0.020170,0.010000
1025,4826.578,0.170753,0.853666,0.797252,0.910080,25,0.00002655,2,0.060224,0.081929,0.038518,0.937049,0.913256,0.960842,0.903853,0.862570,0.945135,0.010523,0.011253,0.025360,0.020663,0.010000
1050,5038.905,0.170842,0.854759,0.796949,0.912569,25,0.00005096,2,0.059506,0.082755,0.036258,0.937782,0.912489,0.963074,0.904279,0.862901,0.945657,0.011194,0.010606,0.025890,0.020145,0.010000
1075,5071.276,0.173605,0.852555,0.793943,0.911167,25,0.00005491,2,0.060480,0.085398,0.035562,0.936758,0.909836,0.963680,0.902657,0.861744,0.943570,0.011335,0.010581,0.026237,0.020661,0.010000
1100,5281.501,0.168831,0.856062,0.798779,0.913346,25,0.00003782,2,0.059224,0.081929,0.036519,0.938133,0.913408,0.962858,0.905461,0.864222,0.946700,0.010752,0.010710,0.025502,0.020035,0.010000
1125,5313.707,0.169359,0.853184,0.791711,0.914658,25,0.00003290,2,0.059602,0.084077,0.035127,0.937503,0.910780,0.964226,0.902531,0.858276,0.946787,0.010826,0.010465,0.026076,0.019724,0.010000
