step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.385,1.238830,0.217224,0.195821,0.238627,20,0.00139278,0
25,27.353,1.007049,0.337466,0.305393,0.369540,20,0.00000140,0
50,197.548,0.820135,0.457871,0.397610,0.518131,23,0.00000285,0
75,227.985,0.668495,0.555356,0.474407,0.636306,23,0.00000497,1
100,423.837,0.530746,0.652500,0.568080,0.736919,26,0.00002939,0
125,458.422,0.443127,0.709651,0.625545,0.793757,26,0.00006199,2
150,673.982,0.361422,0.765090,0.701766,0.828414,28,0.00004682,2
175,710.825,0.295414,0.808895,0.768191,0.849599,28,0.00028579,3
200,944.993,0.235541,0.850976,0.824013,0.877938,31,0.00017164,1
225,985.406,0.207879,0.869133,0.849342,0.888924,31,0.00031857,0
250,1227.950,0.188092,0.882586,0.865341,0.899831,31,0.00029892,1
275,1268.756,0.172123,0.891793,0.877477,0.906108,31,0.00031750,1
300,1523.587,0.157195,0.901838,0.888457,0.915220,33,0.00037107,1
325,1566.988,0.135636,0.915279,0.906606,0.923952,33,0.00054319,1
350,1836.644,0.123277,0.921673,0.912297,0.931049,34,0.00036988,0
375,1881.167,0.118772,0.925522,0.915822,0.935223,34,0.00041811,0
400,2163.258,0.118738,0.924426,0.916307,0.932545,33,0.00056314,1
425,2206.723,0.117338,0.925140,0.918497,0.931784,33,0.00077794,1
450,2480.744,0.114847,0.927466,0.921563,0.933369,33,0.00067768,3
475,2524.350,0.112258,0.928956,0.922204,0.935707,33,0.00076362,1
500,2801.097,0.110024,0.930033,0.921561,0.938504,33,0.00066990,2
525,2845.053,0.101607,0.935898,0.929992,0.941803,33,0.00076882,2
550,3126.564,0.100151,0.935614,0.927826,0.943402,33,0.00067016,2
575,3170.137,0.093574,0.939793,0.935942,0.943644,33,0.00084932,1
600,3436.026,0.090397,0.941727,0.938590,0.944864,32,0.00088386,1
625,3478.474,0.092446,0.940753,0.938375,0.943131,32,0.00069602,1
650,3739.038,0.092276,0.940823,0.938539,0.943107,32,0.00076066,1
675,3781.365,0.093358,0.940549,0.937917,0.943182,32,0.00083976,2
700,4045.115,0.092952,0.941031,0.940424,0.941638,31,0.00077947,1
725,4085.828,0.091307,0.941669,0.939241,0.944097,31,0.00083867,2
750,4335.052,0.091342,0.942211,0.936908,0.947514,31,0.00073825,4
775,4375.543,0.091329,0.942544,0.938267,0.946821,31,0.00072906,1
800,4633.934,0.087773,0.944621,0.938038,0.951204,31,0.00076111,3
825,4674.916,0.085360,0.946123,0.939018,0.953228,31,0.00073782,3
850,4925.958,0.086227,0.944556,0.939643,0.949469,30,0.00062553,2
875,4965.644,0.082557,0.947658,0.941536,0.953781,30,0.00067995,1
900,5209.479,0.082300,0.948497,0.943853,0.953142,29,0.00062560,0
925,5247.663,0.081027,0.948768,0.943190,0.954347,29,0.00057135,0
950,5485.186,0.082094,0.948768,0.942769,0.954768,29,0.00060510,1
975,5523.407,0.079091,0.950305,0.945344,0.955267,29,0.00063489,2
1000,5768.788,0.079589,0.950048,0.944283,0.955813,29,0.00061504,1
1025,5807.156,0.081508,0.948757,0.943206,0.954309,29,0.00055170,3
1050,6023.039,0.081771,0.948639,0.944811,0.952467,29,0.00057936,3
1075,6061.108,0.083758,0.948172,0.941949,0.954396,29,0.00042855,3
1100,6280.387,0.082632,0.948550,0.942791,0.954309,29,0.00052569,4
1125,6318.496,0.080245,0.950130,0.945564,0.954695,29,0.00058936,3
1150,6563.652,0.080466,0.949954,0.946552,0.953357,29,0.00043217,1
1175,6601.797,0.080379,0.950061,0.944628,0.955494,29,0.00038659,2
