step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.375,0.240123,0.184962,0.295284,0.996893,20
25,26.662,0.394520,0.361433,0.427607,0.746170,20
50,52.294,0.534200,0.505599,0.562800,0.571811,20
75,78.019,0.622990,0.579156,0.666823,0.467680,20
100,103.962,0.684368,0.620198,0.748538,0.403505,20
125,130.304,0.715857,0.647783,0.783932,0.363738,20
150,156.748,0.735078,0.656450,0.813706,0.340206,20
175,183.085,0.747056,0.662980,0.831132,0.328022,20
200,209.347,0.752839,0.666567,0.839112,0.320919,20
225,235.692,0.748620,0.667166,0.830073,0.321978,20
250,262.099,0.762974,0.663062,0.862886,0.310058,20
275,288.293,0.765686,0.658636,0.872736,0.306356,20
300,314.421,0.774191,0.668599,0.879782,0.292447,20
325,340.818,0.783097,0.678213,0.887981,0.275205,20
350,367.270,0.785920,0.684978,0.886862,0.268265,20
375,393.593,0.792337,0.688299,0.896376,0.265464,20
400,419.871,0.800957,0.703726,0.898189,0.255588,20
425,445.928,0.822541,0.736668,0.908413,0.236817,20
450,472.064,0.821198,0.741711,0.900685,0.235316,20
475,498.295,0.822752,0.747039,0.898465,0.234382,20
500,524.420,0.824232,0.750403,0.898061,0.229850,20
525,550.696,0.825680,0.752246,0.899114,0.226248,20
550,576.791,0.826255,0.752853,0.899656,0.224280,20
575,602.906,0.825499,0.753532,0.897466,0.224950,20
600,629.066,0.825196,0.754896,0.895496,0.224665,20
625,655.187,0.827549,0.756519,0.898578,0.222483,20
650,681.359,0.828013,0.754320,0.901705,0.222321,20
675,707.656,0.827457,0.756073,0.898841,0.223122,20
700,733.751,0.826517,0.755434,0.897600,0.222778,20
725,759.951,0.826397,0.754292,0.898501,0.225335,20
750,786.054,0.829507,0.759887,0.899127,0.221118,20
775,812.094,0.828970,0.757894,0.900047,0.221799,20
800,838.117,0.827759,0.757747,0.897771,0.223343,20
825,864.474,0.827385,0.757362,0.897409,0.224724,20
850,890.846,0.828038,0.756523,0.899553,0.224749,20
