step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.396,0.166314,0.174822,0.157806,1.049393,20
25,26.811,0.256686,0.269820,0.243552,0.858491,20
50,52.297,0.392832,0.424363,0.361302,0.697404,20
75,78.002,0.538811,0.556836,0.520786,0.542362,20
100,103.574,0.643545,0.666935,0.620155,0.436986,20
125,129.271,0.689520,0.701611,0.677428,0.385270,20
150,155.071,0.717631,0.713632,0.721630,0.350108,20
175,180.497,0.730817,0.727256,0.734378,0.327520,20
200,205.541,0.740315,0.733786,0.746845,0.315767,20
225,230.696,0.752777,0.740734,0.764821,0.304185,20
250,255.711,0.766838,0.743843,0.789833,0.290802,20
275,281.099,0.782503,0.753179,0.811828,0.269913,20
300,306.419,0.786535,0.761086,0.811984,0.257165,20
325,331.806,0.786595,0.763682,0.809508,0.256921,20
350,357.647,0.786913,0.757299,0.816526,0.251298,20
375,383.663,0.783056,0.757123,0.808988,0.254153,20
400,409.298,0.782004,0.759585,0.804423,0.252092,20
425,434.903,0.782962,0.758260,0.807665,0.248577,20
450,460.419,0.777315,0.754853,0.799777,0.255361,20
475,485.940,0.778495,0.754490,0.802500,0.250780,20
500,511.414,0.779983,0.757755,0.802211,0.248984,20
525,536.904,0.781056,0.757755,0.804356,0.246207,20
550,562.631,0.782148,0.757833,0.806462,0.242367,20
575,588.329,0.783541,0.758221,0.808862,0.242666,20
600,613.905,0.782871,0.757748,0.807994,0.242666,20
625,639.586,0.785138,0.758221,0.812054,0.237804,20
650,665.158,0.783754,0.757922,0.809587,0.239354,20
675,690.831,0.785009,0.757897,0.812120,0.238041,20
700,716.512,0.786678,0.759384,0.813972,0.237833,20
725,742.388,0.785883,0.762139,0.809627,0.240344,20
750,768.256,0.783527,0.759127,0.807926,0.241633,20
775,794.282,0.788669,0.762122,0.815215,0.235518,20
800,820.390,0.788417,0.765055,0.811779,0.234555,20
825,846.494,0.783992,0.760891,0.807093,0.242640,20
850,872.709,0.790364,0.765520,0.815208,0.235260,20
875,899.128,0.791581,0.770898,0.812265,0.234988,20
900,925.426,0.793116,0.775014,0.811218,0.235571,20
925,951.857,0.794616,0.772954,0.816278,0.235123,20
950,978.170,0.793647,0.770900,0.816395,0.234501,20
975,1004.660,0.793246,0.771307,0.815186,0.234008,20
1000,1030.702,0.795629,0.772752,0.818506,0.231381,20
1025,1056.720,0.797558,0.778534,0.816581,0.230935,20
1050,1082.853,0.797596,0.779641,0.815550,0.232283,20
1075,1108.972,0.797752,0.779906,0.815599,0.230581,20
1100,1135.130,0.794642,0.775416,0.813868,0.236273,20
1125,1161.449,0.794651,0.774276,0.815027,0.236224,20
