step,loss
1,1.118076
10,1.031163
20,0.963758
30,0.916214
40,0.867075
50,0.821532
60,0.755490
70,0.705026
80,0.655357
90,0.612634
100,0.577597
110,0.540774
120,0.518199
130,0.495645
140,0.477965
150,0.461011
160,0.444115
170,0.429361
180,0.417550
190,0.408286
200,0.396863
210,0.381873
220,0.369889
230,0.356693
240,0.347592
250,0.335429
260,0.318494
270,0.312576
280,0.307164
290,0.303272
300,0.297871
310,0.290660
320,0.287670
330,0.282213
340,0.277800
350,0.274243
360,0.281391
370,0.278911
380,0.280554
390,0.277730
400,0.275031
410,0.259994
420,0.255032
430,0.252331
440,0.250694
450,0.248613
460,0.241605
470,0.238033
480,0.236729
490,0.234635
500,0.234121
510,0.238630
520,0.239559
530,0.238015
540,0.238435
550,0.236621
560,0.228698
570,0.224522
580,0.221536
590,0.220864
600,0.219071
610,0.220064
620,0.218750
630,0.216805
640,0.214858
650,0.211651
660,0.205068
670,0.199967
680,0.195511
690,0.193665
700,0.193750
710,0.193721
720,0.193141
730,0.191672
740,0.192589
750,0.192501
760,0.193885
770,0.192616
780,0.192675
790,0.189847
800,0.191732
810,0.192371
820,0.194075
830,0.195729
840,0.196229
850,0.198556
860,0.197287
870,0.199488
880,0.201552
890,0.202120
900,0.207972
910,0.212989
920,0.213015
930,0.214993
940,0.213721
950,0.213250
960,0.211563
970,0.214346
980,0.213781
990,0.215476
1000,0.221819
