step,loss
1,0.806880
10,0.745113
20,0.695786
30,0.664615
40,0.641790
50,0.621910
60,0.597356
70,0.577606
80,0.554069
90,0.531109
100,0.508662
110,0.480448
120,0.455779
130,0.431838
140,0.406052
150,0.378681
160,0.351511
170,0.335934
180,0.326360
190,0.318140
200,0.307883
210,0.285384
220,0.271787
230,0.259587
240,0.248950
250,0.238650
260,0.227047
270,0.218759
280,0.212754
290,0.204875
300,0.198615
310,0.192973
320,0.185980
330,0.182831
340,0.180209
350,0.177729
360,0.175979
370,0.173947
380,0.169767
390,0.168758
400,0.166035
410,0.159713
420,0.156878
430,0.153472
440,0.151369
450,0.147295
460,0.149804
470,0.149819
480,0.148842
490,0.147635
500,0.146127
510,0.141590
520,0.136973
530,0.134582
540,0.134741
550,0.134632
560,0.143516
570,0.141598
580,0.141264
590,0.140911
600,0.139184
610,0.139299
620,0.138581
630,0.139165
640,0.139189
650,0.140087
660,0.138775
670,0.135699
680,0.131788
690,0.131083
700,0.128943
710,0.130510
720,0.130441
730,0.129241
740,0.129183
750,0.127825
760,0.126234
770,0.123940
780,0.125689
790,0.124820
800,0.124801
810,0.128928
820,0.126100
830,0.125694
840,0.124192
850,0.123639
860,0.125463
870,0.124701
880,0.123310
890,0.123023
900,0.124280
910,0.128981
920,0.129463
930,0.129518
940,0.128502
950,0.129019
960,0.125852
970,0.122949
980,0.120884
990,0.120774
1000,0.120464
