step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.400,0.187996,0.185776,0.190215,0.880670,20
25,27.279,0.311078,0.296878,0.325278,0.602234,20
50,52.563,0.407311,0.401073,0.413548,0.499510,20
75,78.165,0.501065,0.507173,0.494958,0.420224,20
100,104.044,0.555913,0.555625,0.556201,0.374180,20
125,130.142,0.589960,0.578545,0.601375,0.343775,20
150,156.425,0.622006,0.597445,0.646567,0.320761,20
175,182.399,0.643650,0.602462,0.684837,0.309257,20
200,207.769,0.668075,0.618462,0.717687,0.292569,20
225,233.196,0.678378,0.623362,0.733394,0.285614,20
250,258.129,0.687322,0.633274,0.741369,0.275266,20
275,283.207,0.700996,0.641395,0.760597,0.265948,20
300,308.471,0.714558,0.646488,0.782629,0.252549,20
325,333.812,0.716942,0.650047,0.783837,0.245827,20
350,359.139,0.719543,0.652576,0.786510,0.240393,20
375,384.374,0.728775,0.655991,0.801560,0.233679,20
400,409.587,0.730847,0.651250,0.810443,0.234226,20
425,435.006,0.735412,0.652219,0.818604,0.234466,20
450,460.227,0.735124,0.646329,0.823920,0.239380,20
475,485.700,0.738405,0.648261,0.828548,0.238345,20
500,510.977,0.738369,0.645228,0.831510,0.239246,20
525,536.427,0.739994,0.644213,0.835776,0.236728,20
550,561.615,0.738694,0.645545,0.831843,0.234700,20
575,587.208,0.739934,0.648592,0.831276,0.224295,20
600,612.980,0.746275,0.657085,0.835465,0.212641,20
625,638.703,0.745886,0.657487,0.834286,0.211664,20
650,664.174,0.750539,0.665256,0.835823,0.206861,20
675,689.821,0.748950,0.666455,0.831445,0.205541,20
700,715.689,0.751185,0.667090,0.835279,0.204456,20
725,741.515,0.754362,0.666526,0.842197,0.203493,20
750,767.256,0.759202,0.666314,0.852090,0.201218,20
775,793.111,0.757373,0.662138,0.852608,0.205455,20
800,818.952,0.758002,0.662031,0.853972,0.204189,20
825,845.110,0.759696,0.661433,0.857960,0.203542,20
850,870.953,0.760653,0.660461,0.860845,0.203380,20
875,896.692,0.763374,0.664668,0.862081,0.201524,20
900,923.070,0.766060,0.666807,0.865313,0.201387,20
925,949.091,0.765208,0.665545,0.864871,0.201162,20
950,974.908,0.765991,0.668171,0.863811,0.202183,20
975,1000.538,0.763865,0.667647,0.860084,0.203061,20
1000,1025.844,0.768497,0.669753,0.867241,0.197832,20
1025,1051.048,0.766333,0.668104,0.864563,0.199477,20
1050,1076.267,0.763437,0.665754,0.861121,0.200565,20
1075,1101.641,0.762947,0.668035,0.857859,0.200779,20
1100,1126.893,0.763086,0.664116,0.862057,0.203316,20
1125,1152.078,0.764595,0.660259,0.868931,0.204385,20
