step,loss
1,0.755679
10,0.652062
20,0.581456
30,0.532626
40,0.487956
50,0.443043
60,0.397444
70,0.362283
80,0.335115
90,0.310227
100,0.292434
110,0.266658
120,0.251082
130,0.237747
140,0.227424
150,0.219831
160,0.209645
170,0.201517
180,0.192701
190,0.186038
200,0.182181
210,0.169999
220,0.164866
230,0.153227
240,0.147371
250,0.143448
260,0.143317
270,0.134146
280,0.130691
290,0.128358
300,0.128800
310,0.127425
320,0.125884
330,0.127019
340,0.124650
350,0.124498
360,0.123606
370,0.120935
380,0.123273
390,0.120248
400,0.119833
410,0.126330
420,0.124375
430,0.121817
440,0.120327
450,0.120680
460,0.123674
470,0.119923
480,0.117669
490,0.119371
500,0.117014
510,0.116705
520,0.120152
530,0.119700
540,0.119439
550,0.118061
560,0.122548
570,0.118040
580,0.117503
590,0.116347
600,0.116192
610,0.118354
620,0.115290
630,0.113919
640,0.114163
650,0.115361
660,0.114631
670,0.114903
680,0.112614
690,0.113047
700,0.113374
710,0.111432
720,0.112750
730,0.112992
740,0.113933
750,0.111309
760,0.118304
770,0.115484
780,0.115739
790,0.118109
800,0.117886
810,0.116479
820,0.117372
830,0.116866
840,0.116993
850,0.118758
860,0.118180
870,0.116429
880,0.117303
890,0.118091
900,0.119292
910,0.113143
920,0.113161
930,0.114784
940,0.114706
950,0.114931
960,0.113170
970,0.112591
980,0.116824
990,0.116036
1000,0.114583
1010,0.114937
1020,0.113448
1030,0.113293
1040,0.117461
1050,0.114875
1060,0.115034
1070,0.116458
1080,0.116297
1090,0.117210
1100,0.117860
1110,0.118095
1120,0.118878
1130,0.118408
1140,0.116895
1150,0.116939
1160,0.121153
1170,0.117048
1180,0.118793
1190,0.122602
1200,0.123206
1210,0.120346
1220,0.119717
1230,0.119035
1240,0.119180
1250,0.118655
1260,0.116396
1270,0.117151
1280,0.118196
1290,0.117824
1300,0.119866
1310,0.119854
1320,0.117181
1330,0.118775
1340,0.116304
1350,0.116561
1360,0.119173
1370,0.117962
1380,0.119906
1390,0.116890
1400,0.119488
1410,0.117751
1420,0.119880
1430,0.118321
1440,0.116465
1450,0.115504
1460,0.115358
1470,0.116267
1480,0.117583
1490,0.117693
1500,0.120191
1510,0.118564
1520,0.119855
1530,0.118098
1540,0.118683
1550,0.119487
1560,0.120068
1570,0.119501
1580,0.117643
1590,0.117998
1600,0.119218
1610,0.118541
1620,0.118665
1630,0.117338
1640,0.118027
1650,0.120841
1660,0.123360
1670,0.123429
1680,0.120418
1690,0.120047
1700,0.119935
1710,0.122492
1720,0.119607
1730,0.119406
1740,0.119541
1750,0.120439
1760,0.121555
1770,0.120249
1780,0.121309
1790,0.121864
1800,0.119516
1810,0.117620
1820,0.118664
1830,0.117055
1840,0.116665
1850,0.118497
1860,0.117066
1870,0.116530
1880,0.115877
1890,0.116123
1900,0.118170
1910,0.115514
1920,0.117487
1930,0.116302
1940,0.116270
1950,0.115712
1960,0.116033
1970,0.116449
1980,0.114611
1990,0.116594
2000,0.118074
