step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.402,1.260056,0.190821,0.151570,0.230071,20,0.00000000,0,0.212629,0.093992,0.331265,0.559317,0.638225,0.480410,0.236051,0.165817,0.306286,0.034612,0.046126,0.253811,0.125838,0.050000,0,0,0
25,26.797,1.004623,0.285657,0.223962,0.347352,20,0.00000000,0,0.110991,0.037981,0.184000,0.775228,0.859563,0.690894,0.321867,0.232469,0.411265,0.013871,0.025420,0.220435,0.094794,0.050000,0,0,0
50,205.856,0.903957,0.360180,0.282965,0.437396,22,0.00006100,1,0.104486,0.032809,0.176163,0.821993,0.899068,0.744917,0.403349,0.292249,0.514449,0.011696,0.024230,0.202514,0.080827,0.050000,3,0,1
75,234.905,0.820339,0.421394,0.331752,0.511036,22,0.00001381,1,0.094508,0.027710,0.161306,0.855560,0.924835,0.786286,0.467207,0.340944,0.593469,0.010077,0.022254,0.187973,0.069304,0.050000,3,0,1
100,432.113,0.742077,0.485016,0.388777,0.581254,25,0.00002462,1,0.094073,0.029779,0.158367,0.870174,0.930768,0.809580,0.536830,0.400355,0.673306,0.010773,0.021916,0.172052,0.058956,0.050000,6,0,1
125,465.103,0.679359,0.527845,0.440930,0.614760,25,0.00014649,2,0.094577,0.023276,0.165878,0.881501,0.950942,0.812061,0.583964,0.451193,0.716735,0.008306,0.022872,0.156383,0.054447,0.050000,6,0,1
150,691.224,0.618673,0.575601,0.489783,0.661418,27,0.00000679,1,0.097553,0.023350,0.171755,0.887038,0.955487,0.818589,0.638120,0.501219,0.775020,0.008363,0.023540,0.142507,0.047764,0.050000,9,0,2
175,726.806,0.569329,0.615225,0.533868,0.696581,27,0.00002326,1,0.103247,0.022168,0.184327,0.889168,0.960963,0.817373,0.685341,0.545703,0.824980,0.008084,0.025295,0.130052,0.043030,0.050000,9,0,2
200,951.944,0.523720,0.647513,0.570860,0.724167,26,0.00000107,0,0.100578,0.020912,0.180245,0.895601,0.965361,0.825840,0.718746,0.582798,0.854694,0.007468,0.025024,0.119482,0.038845,0.050000,10,0,4
225,986.006,0.492044,0.673000,0.611039,0.734961,26,0.00009323,0,0.110531,0.024163,0.196898,0.889965,0.962824,0.817106,0.752739,0.625804,0.879673,0.008546,0.027041,0.108532,0.037667,0.050000,10,0,4
250,1214.833,0.450750,0.699971,0.656918,0.743024,26,0.00000048,0,0.111393,0.023276,0.199510,0.891813,0.966532,0.817093,0.781737,0.672209,0.891265,0.008046,0.027791,0.095300,0.037032,0.050000,10,0,4
275,1248.757,0.423790,0.713995,0.694828,0.733162,26,0.00000005,1,0.113156,0.021577,0.204735,0.891162,0.970499,0.811825,0.796543,0.709820,0.883265,0.007615,0.028521,0.084490,0.038705,0.050000,10,0,4
300,1477.773,0.400341,0.726195,0.718684,0.733705,26,0.00000007,1,0.109894,0.019951,0.199837,0.894249,0.973503,0.814994,0.806675,0.733023,0.880327,0.006991,0.027671,0.077843,0.038274,0.050000,10,0,4
325,1511.391,0.378320,0.740449,0.746090,0.734807,26,0.00000047,1,0.112104,0.020616,0.203592,0.893257,0.973639,0.812875,0.822940,0.761472,0.884408,0.007439,0.028225,0.070086,0.038188,0.050000,10,0,4
350,1742.195,0.361042,0.752522,0.768101,0.736942,26,0.00001819,1,0.114054,0.021577,0.206531,0.892371,0.973238,0.811504,0.836909,0.784674,0.889143,0.007701,0.028700,0.064108,0.038035,0.050000,10,0,4
375,1775.222,0.345569,0.763721,0.784345,0.743098,26,0.00000000,0,0.114728,0.028966,0.200490,0.890925,0.965353,0.816497,0.849573,0.807064,0.892082,0.010412,0.027386,0.059879,0.036411,0.050000,10,0,4
400,1998.594,0.328929,0.776789,0.800860,0.752719,26,0.00000000,0,0.108674,0.031553,0.185796,0.895459,0.963212,0.827706,0.859350,0.826129,0.892571,0.011643,0.026022,0.055547,0.035264,0.050000,10,0,4
425,2031.457,0.318132,0.783292,0.810444,0.756141,26,0.00000021,0,0.109229,0.028745,0.189714,0.896256,0.966672,0.825839,0.866666,0.833740,0.899592,0.010240,0.026773,0.052391,0.035147,0.050000,10,0,4
450,2252.539,0.320897,0.781670,0.822815,0.740526,26,0.00000205,0,0.119309,0.028006,0.210612,0.888857,0.967952,0.809763,0.871174,0.845858,0.896490,0.010299,0.029519,0.049178,0.037878,0.050000,10,0,4
475,2284.691,0.320278,0.784244,0.831393,0.737094,26,0.00000000,0,0.127628,0.028153,0.227102,0.883711,0.968114,0.799307,0.879645,0.854799,0.904490,0.010449,0.031875,0.046823,0.038774,0.050000,10,0,4
