step,loss
1,0.578752
10,0.467809
20,0.392123
30,0.340502
40,0.293004
50,0.254125
60,0.219805
70,0.194169
80,0.178669
90,0.167765
100,0.159727
110,0.151556
120,0.146134
130,0.142186
140,0.138813
150,0.134237
160,0.134592
170,0.130423
180,0.126477
190,0.123528
200,0.122276
210,0.116083
220,0.112459
230,0.111020
240,0.110202
250,0.106792
260,0.107212
270,0.106567
280,0.101802
290,0.100319
300,0.099282
310,0.095003
320,0.095222
330,0.094664
340,0.095417
350,0.096149
360,0.099576
370,0.099497
380,0.097766
390,0.097507
400,0.099342
410,0.101588
420,0.100142
430,0.101056
440,0.101853
450,0.101784
460,0.105750
470,0.105262
480,0.102906
490,0.104020
500,0.103829
510,0.102991
520,0.104032
530,0.104187
540,0.104543
550,0.105428
560,0.107106
570,0.107480
580,0.107305
590,0.108858
600,0.108509
610,0.108420
620,0.108523
630,0.110686
640,0.110939
650,0.112008
660,0.111824
670,0.112066
680,0.111056
690,0.109218
700,0.109434
710,0.111547
720,0.112458
730,0.108909
740,0.108991
750,0.109278
760,0.110332
770,0.109578
780,0.111261
790,0.111748
800,0.111740
810,0.111702
820,0.111385
830,0.111328
840,0.110039
850,0.109395
860,0.109529
870,0.107865
880,0.106858
890,0.107183
900,0.106064
910,0.105325
920,0.104233
930,0.104085
940,0.104301
950,0.102898
960,0.103724
970,0.102693
980,0.102596
990,0.102713
1000,0.102657
1010,0.102946
1020,0.104052
1030,0.103385
1040,0.103696
1050,0.103943
1060,0.104806
1070,0.104434
1080,0.104215
1090,0.103928
1100,0.103672
1110,0.104770
1120,0.104935
1130,0.105096
1140,0.103874
1150,0.105256
1160,0.105220
1170,0.105126
1180,0.103548
1190,0.103323
1200,0.104038
1210,0.104889
1220,0.104433
1230,0.104529
1240,0.104748
1250,0.105481
1260,0.105435
1270,0.104157
1280,0.104441
1290,0.104229
1300,0.103611
1310,0.103703
1320,0.103323
1330,0.105313
1340,0.104139
1350,0.103633
1360,0.103675
1370,0.103962
1380,0.103761
1390,0.103491
1400,0.103395
1410,0.104984
1420,0.105023
1430,0.105208
1440,0.105227
1450,0.104759
1460,0.104621
1470,0.104752
1480,0.104850
1490,0.105555
1500,0.106258
1510,0.100698
1520,0.100125
1530,0.100711
1540,0.099142
1550,0.099970
1560,0.103880
1570,0.103335
1580,0.102165
1590,0.100600
1600,0.101800
1610,0.098880
1620,0.096494
1630,0.094912
1640,0.093784
1650,0.092902
1660,0.094148
1670,0.092682
1680,0.090771
1690,0.089337
1700,0.088172
1710,0.086843
1720,0.086486
1730,0.086571
1740,0.086207
1750,0.085534
1760,0.086093
1770,0.086212
1780,0.087390
1790,0.088952
1800,0.089433
1810,0.089923
1820,0.090312
1830,0.090333
1840,0.089859
1850,0.089817
1860,0.090152
1870,0.089840
1880,0.089892
1890,0.091054
1900,0.090158
1910,0.089658
1920,0.090545
1930,0.090330
1940,0.091258
1950,0.089241
1960,0.088045
1970,0.086174
1980,0.085446
1990,0.084793
2000,0.081806
