step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.514,1.161969,0.086139,0.083513,0.088765,5,0.00767766,0,0.122140,0.149158,0.095122,0.448467,0.391509,0.505425,0.096589,0.095970,0.097209,0.020352,0.028825,0.128487,0.232457,0.000000,0,0,0
25,7.237,1.033518,0.110628,0.103031,0.118225,5,0.00000404,0,0.061650,0.078956,0.044344,0.660230,0.584709,0.735751,0.117317,0.111166,0.123468,0.010721,0.013232,0.118142,0.214386,0.000000,0,0,0
50,52.795,0.987942,0.132420,0.120056,0.144785,8,0.00009772,0,0.050086,0.069045,0.031128,0.738840,0.650209,0.827470,0.138818,0.128345,0.149291,0.009247,0.009228,0.114752,0.205302,0.000000,3,0,0
75,63.435,0.929847,0.175016,0.157927,0.192105,8,0.00021319,0,0.044505,0.064751,0.024259,0.806115,0.721986,0.890244,0.182459,0.168153,0.196765,0.008720,0.007089,0.109470,0.192525,0.000000,3,0,0
100,135.427,0.816889,0.265466,0.240552,0.290380,11,0.00016753,1,0.036458,0.053353,0.019564,0.882040,0.826064,0.938017,0.274724,0.253386,0.296061,0.007173,0.005781,0.097563,0.168217,0.000000,5,1,0
125,150.660,0.723457,0.354145,0.327403,0.380888,11,0.00000003,1,0.041497,0.058474,0.024520,0.898254,0.855628,0.940881,0.368387,0.346548,0.390227,0.007581,0.007198,0.086498,0.147265,0.000000,5,1,0
150,242.902,0.648747,0.426962,0.409423,0.444501,13,0.00000000,0,0.044614,0.062273,0.026954,0.909498,0.874751,0.944245,0.445701,0.434919,0.456482,0.007837,0.007993,0.075912,0.132422,0.000000,8,1,1
175,260.468,0.581393,0.491782,0.490980,0.492584,13,0.00000025,0,0.044009,0.062108,0.025911,0.922401,0.893575,0.951227,0.513410,0.521473,0.505347,0.007853,0.007758,0.065160,0.120832,0.000000,8,1,1
200,371.700,0.537122,0.531177,0.522689,0.539665,16,0.00000244,0,0.047326,0.066568,0.028085,0.922575,0.893330,0.951820,0.556152,0.557483,0.554821,0.008200,0.008371,0.061030,0.109725,0.000000,11,1,1
225,393.567,0.494965,0.566702,0.550734,0.582671,16,0.00003000,2,0.043375,0.058143,0.028606,0.931862,0.909278,0.954445,0.591047,0.582755,0.599339,0.007644,0.008466,0.057516,0.099410,0.000000,11,1,1
250,520.006,0.467421,0.592116,0.572067,0.612165,17,0.00000000,0,0.048934,0.071523,0.026346,0.927634,0.895512,0.959756,0.620638,0.612983,0.628293,0.009185,0.007738,0.055157,0.092188,0.000000,14,1,3
275,542.935,0.447146,0.612221,0.598881,0.625561,17,0.00024917,0,0.044870,0.062438,0.027302,0.934943,0.910638,0.959247,0.639457,0.636274,0.642640,0.008623,0.007974,0.051744,0.088948,0.000000,14,1,3
300,671.549,0.430348,0.624623,0.601754,0.647493,17,0.00058779,0,0.049351,0.073835,0.024867,0.930667,0.897454,0.963880,0.654889,0.646184,0.663594,0.009673,0.007162,0.051520,0.083375,0.000000,16,2,6
325,694.924,0.404393,0.647840,0.622848,0.672831,17,0.00046542,1,0.054724,0.084407,0.025041,0.926938,0.888913,0.964964,0.682550,0.675421,0.689679,0.010532,0.007226,0.048462,0.077348,0.000000,16,2,6
350,838.299,0.389938,0.667535,0.647077,0.687993,18,0.00163754,1,0.061110,0.096135,0.026085,0.922503,0.880640,0.964366,0.707611,0.709283,0.705939,0.012699,0.007274,0.046273,0.073338,0.000000,18,2,7
375,863.103,0.366627,0.686560,0.667936,0.705184,18,0.00163935,1,0.054637,0.084407,0.024867,0.931183,0.895629,0.966736,0.723517,0.724315,0.722720,0.011423,0.007068,0.043178,0.069403,0.000000,18,2,7
400,1022.399,0.357024,0.697282,0.684427,0.710136,21,0.00121501,1,0.055924,0.085068,0.026780,0.930900,0.897226,0.964573,0.735902,0.742649,0.729154,0.011382,0.007615,0.040845,0.068381,0.000000,20,3,7
425,1051.147,0.341048,0.712481,0.695612,0.729349,21,0.00117564,1,0.057902,0.084242,0.031562,0.929633,0.899527,0.959738,0.753291,0.754212,0.752369,0.011220,0.008890,0.039355,0.063998,0.000000,20,3,7
450,1225.186,0.321601,0.729643,0.697194,0.762093,22,0.00013873,3,0.065101,0.094813,0.035388,0.923293,0.889509,0.957077,0.776179,0.763297,0.789062,0.012569,0.010218,0.039418,0.056356,0.000000,22,3,8
475,1254.786,0.280495,0.756484,0.717411,0.795558,22,0.00059337,3,0.060345,0.087215,0.033475,0.930153,0.899429,0.960878,0.801085,0.779980,0.822189,0.010276,0.009574,0.035293,0.048142,0.000000,22,3,8
500,1433.046,0.257987,0.778513,0.735447,0.821579,23,0.00070184,1,0.055711,0.078295,0.033128,0.936290,0.910142,0.962437,0.820913,0.793029,0.848796,0.010551,0.009589,0.033898,0.041864,0.000000,25,3,10
525,1464.084,0.235107,0.795540,0.748439,0.842642,23,0.00078426,1,0.058454,0.084737,0.032171,0.934910,0.905490,0.964330,0.840805,0.811860,0.869750,0.010042,0.009656,0.031216,0.037120,0.000000,25,3,10
550,1664.200,0.217279,0.812034,0.764788,0.859279,24,0.00082217,1,0.050843,0.066733,0.034953,0.943285,0.924387,0.962183,0.852569,0.815824,0.889314,0.008896,0.010282,0.029711,0.032935,0.000000,26,3,10
