step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
750,4221.956,0.140147,0.930684,0.878284,0.983083,30,0.00034362,5
775,4261.115,0.142650,0.928857,0.877718,0.979995,30,0.00027478,3
800,4508.639,0.142611,0.929193,0.875161,0.983226,30,0.00029629,2
825,4547.849,0.138813,0.932208,0.881192,0.983223,30,0.00030165,2
850,4784.934,0.141304,0.931423,0.881219,0.981627,30,0.00020384,1
875,4823.455,0.140352,0.931696,0.882221,0.981170,30,0.00014958,2
900,5052.452,0.143106,0.930913,0.880766,0.981060,30,0.00014585,1
925,5091.108,0.137326,0.932838,0.883092,0.982584,30,0.00014115,2
950,5319.115,0.133378,0.934242,0.885567,0.982918,30,0.00020246,1
975,5357.303,0.130662,0.935802,0.887412,0.984192,30,0.00020580,3
1000,5606.347,0.132849,0.934358,0.886897,0.981819,30,0.00020860,3
1025,5644.358,0.130923,0.935518,0.887040,0.983995,30,0.00018238,3
1050,5869.983,0.132323,0.935566,0.887320,0.983811,30,0.00017312,2
1075,5908.070,0.132052,0.936038,0.888402,0.983674,30,0.00024685,3
1100,6137.115,0.134800,0.935317,0.888039,0.982596,30,0.00023491,2
1125,6175.358,0.130169,0.936877,0.889883,0.983871,30,0.00019324,4
1150,6399.259,0.130892,0.936198,0.888650,0.983747,29,0.00025979,4
1175,6436.434,0.134287,0.934590,0.885626,0.983554,29,0.00021127,5
1200,6664.188,0.134082,0.935553,0.889156,0.981950,29,0.00020495,3
1225,6701.647,0.134463,0.935598,0.888098,0.983098,29,0.00025935,3
1250,6942.400,0.136552,0.934764,0.887384,0.982143,29,0.00025747,3
1275,6979.698,0.138174,0.933386,0.884830,0.981943,29,0.00030285,3
1300,7200.848,0.136742,0.934686,0.886518,0.982855,29,0.00036225,3
1325,7238.003,0.137561,0.933443,0.882887,0.983999,29,0.00039023,3
1350,7471.359,0.140516,0.932896,0.886260,0.979531,29,0.00033991,3
1375,7508.328,0.139382,0.933423,0.885986,0.980861,29,0.00038921,7
1400,7707.080,0.136523,0.934287,0.885668,0.982907,29,0.00027692,4
1425,7743.941,0.137348,0.933925,0.885001,0.982849,29,0.00033071,5
1450,7942.155,0.135342,0.935503,0.887306,0.983701,29,0.00034519,3
1475,7979.627,0.134106,0.935794,0.886925,0.984663,29,0.00037751,3
1500,8209.203,0.135698,0.934664,0.888460,0.980868,29,0.00038404,4
1525,8246.607,0.138417,0.933872,0.887651,0.980094,29,0.00032727,3
1550,8469.124,0.136896,0.934267,0.886537,0.981997,29,0.00031809,4
1575,8506.621,0.136084,0.935058,0.887583,0.982533,29,0.00030263,4
1600,8734.590,0.134025,0.935722,0.888527,0.982917,29,0.00041290,3
1625,8772.101,0.134651,0.935172,0.888003,0.982341,29,0.00029608,4
1650,9016.240,0.135549,0.934489,0.886001,0.982977,29,0.00026550,2
1675,9053.873,0.134784,0.934273,0.883968,0.984577,29,0.00026981,3
1700,9275.045,0.142011,0.930234,0.874979,0.985489,29,0.00030279,1
1725,9312.290,0.140530,0.932107,0.880206,0.984008,29,0.00027458,2
1750,9528.444,0.136375,0.934082,0.886332,0.981831,29,0.00026203,6
1775,9566.451,0.134073,0.935272,0.889480,0.981063,29,0.00021392,4
1800,9789.543,0.130396,0.937219,0.890168,0.984269,29,0.00022284,3
1825,9827.441,0.131597,0.936321,0.887944,0.984698,29,0.00022364,3
1850,10060.962,0.132171,0.936133,0.887565,0.984700,29,0.00015434,5
1875,10099.227,0.133975,0.935337,0.887509,0.983165,29,0.00014270,3
1900,10330.148,0.131014,0.937517,0.890003,0.985032,29,0.00012526,4
1925,10368.096,0.129632,0.937970,0.890319,0.985621,29,0.00011021,3
1950,10591.919,0.131401,0.936863,0.890614,0.983112,29,0.00013480,4
1975,10629.745,0.131354,0.936931,0.889720,0.984141,29,0.00011777,2
2000,10865.754,0.129311,0.937742,0.891293,0.984190,29,0.00011267,3
