step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
925,3490.646,0.226108,0.734279,0.723489,0.745069,19,0.00001373,0,0.090836,0.139701,0.041970,0.901916,0.855121,0.948711,0.800451,0.824561,0.776340,0.009079,0.008856,0.018542,0.047857,0.010000
950,3650.855,0.226602,0.733095,0.719592,0.746598,19,0.00000605,0,0.092345,0.145874,0.038817,0.901009,0.849682,0.952336,0.800070,0.824561,0.775579,0.009306,0.008679,0.018698,0.047842,0.010000
975,3675.652,0.228399,0.731221,0.717992,0.744449,19,0.00000739,0,0.095106,0.152047,0.038165,0.898834,0.844725,0.952943,0.800011,0.827160,0.772861,0.009731,0.008457,0.018953,0.048084,0.010000
1000,3829.110,0.228499,0.729218,0.716832,0.741604,18,0.00000729,0,0.092232,0.148473,0.035990,0.901230,0.847208,0.955252,0.795778,0.823262,0.768294,0.009413,0.007956,0.018878,0.048602,0.010000
1025,3852.661,0.231559,0.727290,0.714407,0.740174,18,0.00000415,0,0.094888,0.152372,0.037404,0.898687,0.843823,0.953551,0.795560,0.823262,0.767859,0.009873,0.008256,0.019312,0.048809,0.010000
1050,4002.145,0.230485,0.727852,0.714970,0.740733,18,0.00000632,0,0.093909,0.152372,0.035446,0.899877,0.843927,0.955827,0.795450,0.823912,0.766989,0.009805,0.007834,0.019227,0.048780,0.010000
1075,4024.837,0.229965,0.728486,0.716827,0.740145,18,0.00001184,0,0.092553,0.150747,0.034359,0.901268,0.845488,0.957048,0.795231,0.824886,0.765576,0.009792,0.007564,0.019205,0.048769,0.010000
1100,4175.385,0.227260,0.732320,0.721311,0.743328,18,0.00001913,0,0.092175,0.149448,0.034903,0.901938,0.847278,0.956598,0.799191,0.829110,0.769273,0.009726,0.007723,0.018857,0.048167,0.010000
1125,4198.601,0.225893,0.732274,0.718670,0.745878,18,0.00001889,0,0.089361,0.143275,0.035446,0.903817,0.851515,0.956118,0.796977,0.821637,0.772317,0.009196,0.008023,0.018821,0.047863,0.010000
1150,4347.431,0.222398,0.738789,0.728678,0.748901,18,0.00000481,0,0.086767,0.135153,0.038382,0.906260,0.859554,0.952965,0.802403,0.827160,0.777645,0.008787,0.008563,0.018175,0.047282,0.010000
1175,4370.667,0.223606,0.739191,0.731100,0.747281,18,0.00000568,0,0.087204,0.134503,0.039904,0.905811,0.860465,0.951158,0.803268,0.829435,0.777101,0.008662,0.009020,0.017906,0.047787,0.010000
1200,4520.404,0.223241,0.740058,0.731791,0.748326,18,0.00000996,0,0.088231,0.137427,0.039034,0.905244,0.858291,0.952197,0.804947,0.832359,0.777536,0.008781,0.008994,0.017820,0.047703,0.010000
1225,4543.162,0.221892,0.740544,0.732685,0.748404,18,0.00002773,0,0.087039,0.135153,0.038926,0.906269,0.860215,0.952324,0.804623,0.831709,0.777536,0.008643,0.008806,0.017704,0.047528,0.010000
1250,4685.007,0.221775,0.740922,0.731373,0.750471,17,0.00002887,0,0.088447,0.138077,0.038817,0.905144,0.857717,0.952571,0.805980,0.832359,0.779602,0.008937,0.008673,0.017973,0.047140,0.010000
1275,4706.613,0.224028,0.740357,0.730244,0.750469,17,0.00000864,0,0.092623,0.142950,0.042296,0.901237,0.853772,0.948701,0.808422,0.834633,0.782212,0.009363,0.009341,0.018229,0.047092,0.010000
1300,4844.339,0.218225,0.743136,0.732290,0.753982,17,0.00001264,0,0.089853,0.141975,0.037730,0.904431,0.854865,0.953997,0.809343,0.836257,0.782429,0.008952,0.008412,0.017723,0.046333,0.010000
1325,4865.882,0.220660,0.741643,0.728761,0.754525,17,0.00001253,1,0.095108,0.151072,0.039143,0.899921,0.847391,0.952450,0.811458,0.838856,0.784060,0.009694,0.008602,0.018210,0.046192,0.010000
1350,5006.663,0.223135,0.740884,0.724321,0.757446,17,0.00003018,0,0.100633,0.160819,0.040448,0.895312,0.839442,0.951181,0.814444,0.840806,0.788083,0.010449,0.009039,0.018833,0.045794,0.010000
1375,5028.311,0.223198,0.738627,0.721256,0.755998,17,0.00001677,0,0.100420,0.158545,0.042296,0.894790,0.840523,0.949057,0.811791,0.835608,0.787974,0.010098,0.009254,0.018809,0.045911,0.010000
1400,5168.028,0.223235,0.740051,0.723142,0.756960,17,0.00005489,0,0.100530,0.158220,0.042840,0.894816,0.841109,0.948524,0.813472,0.837557,0.789388,0.010088,0.009460,0.018703,0.045922,0.010000
1425,5189.632,0.223795,0.739622,0.723740,0.755505,17,0.00008424,0,0.097821,0.153671,0.041970,0.896972,0.844561,0.949384,0.811085,0.834958,0.787213,0.009980,0.009361,0.018720,0.046188,0.010000
1450,5326.906,0.221774,0.742236,0.722284,0.762188,17,0.00011163,0,0.102156,0.160494,0.043819,0.893548,0.839297,0.947798,0.816896,0.838207,0.795586,0.010312,0.009744,0.018870,0.045001,0.010000
1475,5348.651,0.222734,0.741943,0.723548,0.760337,17,0.00006807,0,0.100749,0.157570,0.043927,0.894609,0.841659,0.947560,0.815647,0.837557,0.793737,0.010211,0.009855,0.018827,0.045368,0.010000
1500,5486.338,0.222293,0.741189,0.721243,0.761135,17,0.00007997,0,0.101612,0.160819,0.042405,0.894066,0.838867,0.949265,0.815321,0.837232,0.793411,0.010381,0.009534,0.018941,0.045180,0.010000
1525,5507.802,0.221477,0.742633,0.724691,0.760575,17,0.00012423,0,0.099448,0.155296,0.043601,0.895732,0.843535,0.947929,0.815485,0.837232,0.793737,0.009978,0.009698,0.018636,0.045323,0.010000
1550,5648.801,0.219035,0.744823,0.727042,0.762604,17,0.00010704,0,0.098582,0.153346,0.043819,0.896611,0.845398,0.947825,0.817276,0.838532,0.796020,0.009874,0.009649,0.018427,0.044798,0.010000
1575,5670.189,0.218958,0.743905,0.723345,0.764466,17,0.00009897,0,0.099443,0.157895,0.040992,0.896199,0.841384,0.951014,0.816680,0.837557,0.795803,0.010240,0.009087,0.018851,0.044448,0.010000
1600,5809.640,0.217260,0.743267,0.721042,0.765493,17,0.00008820,0,0.093811,0.147173,0.040448,0.900310,0.848950,0.951669,0.811808,0.827160,0.796455,0.009483,0.009089,0.018807,0.044306,0.010000
1625,5830.778,0.218824,0.741297,0.718274,0.764320,17,0.00005870,0,0.098041,0.152047,0.044036,0.896239,0.844776,0.947701,0.812731,0.827485,0.797978,0.009869,0.009326,0.019166,0.044164,0.010000
1650,5969.477,0.216210,0.741465,0.714810,0.768120,17,0.00009465,0,0.095650,0.151722,0.039578,0.898581,0.844385,0.952776,0.810892,0.823262,0.798521,0.009591,0.008849,0.019158,0.043670,0.010000
1675,5990.878,0.216920,0.742231,0.718724,0.765738,17,0.00010154,0,0.095979,0.150422,0.041535,0.898288,0.846077,0.950499,0.812189,0.826836,0.797543,0.009677,0.008980,0.018981,0.043973,0.010000
1700,6128.837,0.218480,0.742803,0.718028,0.767578,17,0.00014113,0,0.097821,0.153346,0.042296,0.896774,0.843760,0.949787,0.814089,0.828135,0.800043,0.009996,0.009473,0.019147,0.043912,0.010000
1725,6150.237,0.218219,0.743191,0.717630,0.768751,17,0.00014955,0,0.098477,0.151722,0.045232,0.895805,0.844902,0.946708,0.815017,0.826511,0.803523,0.009832,0.009932,0.019159,0.043664,0.010000
1750,6287.522,0.217702,0.742235,0.715736,0.768734,17,0.00015961,0,0.097661,0.152047,0.043275,0.896558,0.844311,0.948804,0.813281,0.824561,0.802001,0.009821,0.009631,0.019179,0.043625,0.010000
1775,6308.572,0.214129,0.744995,0.721779,0.768211,17,0.00006834,0,0.090781,0.139701,0.041861,0.902562,0.854828,0.950297,0.811491,0.822612,0.800370,0.008925,0.009284,0.018548,0.043708,0.010000
1800,6446.671,0.212324,0.747377,0.725843,0.768910,17,0.00007424,0,0.089320,0.136452,0.042188,0.904024,0.858060,0.949987,0.813117,0.824886,0.801348,0.008656,0.009393,0.018164,0.043569,0.010000
1825,6467.677,0.216073,0.744340,0.724059,0.764620,17,0.00003020,0,0.092304,0.139701,0.044906,0.901002,0.855219,0.946785,0.812084,0.825211,0.798956,0.008958,0.009631,0.018395,0.044328,0.010000
1850,6605.764,0.214057,0.747240,0.727454,0.767025,17,0.00008990,0,0.090512,0.138402,0.042623,0.903103,0.856807,0.949400,0.813926,0.828135,0.799717,0.008883,0.009453,0.018145,0.044018,0.010000
1875,6627.193,0.214974,0.746206,0.723628,0.768784,17,0.00010555,0,0.095179,0.142625,0.047733,0.898469,0.852882,0.944055,0.816158,0.826836,0.805480,0.009100,0.010143,0.018490,0.043522,0.010000
1900,6767.781,0.214237,0.747149,0.722191,0.772107,17,0.00008790,1,0.094413,0.144899,0.043927,0.899602,0.850886,0.948318,0.816430,0.826836,0.806024,0.009257,0.009882,0.018609,0.043213,0.010000
1925,6789.523,0.212238,0.747336,0.722603,0.772069,17,0.00006565,0,0.090838,0.138402,0.043275,0.902499,0.855984,0.949014,0.814046,0.822612,0.805480,0.008870,0.009566,0.018515,0.042998,0.010000
1950,6929.293,0.211451,0.747087,0.720479,0.773695,17,0.00003381,0,0.090348,0.139051,0.041644,0.902989,0.855112,0.950866,0.813289,0.820663,0.805915,0.008905,0.009298,0.018611,0.042763,0.010000
1975,6950.536,0.215000,0.744396,0.715534,0.773258,17,0.00006261,0,0.097443,0.152372,0.042514,0.896967,0.844031,0.949904,0.815347,0.824561,0.806132,0.009818,0.009480,0.019205,0.042798,0.010000
2000,7092.237,0.215449,0.744372,0.716182,0.772561,17,0.00015888,1,0.096305,0.150422,0.042188,0.897913,0.845615,0.950212,0.814533,0.823912,0.805154,0.009771,0.009484,0.019143,0.043009,0.010000
2025,7113.881,0.218231,0.741464,0.712913,0.770016,17,0.00007780,2,0.097067,0.149773,0.044362,0.896614,0.845509,0.947719,0.811932,0.819688,0.804175,0.009753,0.009808,0.019471,0.043475,0.010000
2050,7246.885,0.218813,0.740234,0.707684,0.772784,16,0.00004228,1,0.104861,0.166992,0.042731,0.890724,0.831806,0.949641,0.815834,0.825861,0.805806,0.010811,0.009435,0.020018,0.042786,0.010000
2075,7267.240,0.218469,0.738078,0.704013,0.772143,16,0.00002961,0,0.102744,0.165692,0.039796,0.892395,0.832016,0.952774,0.811767,0.820663,0.802871,0.010613,0.008885,0.020119,0.042949,0.010000
2100,7400.841,0.219273,0.739059,0.702523,0.775595,16,0.00004672,0,0.106320,0.171865,0.040774,0.889605,0.827294,0.951917,0.815241,0.823262,0.807220,0.011168,0.009174,0.020636,0.042274,0.010000
2125,7421.486,0.215794,0.744027,0.715165,0.772888,16,0.00004684,0,0.103134,0.161144,0.045123,0.892288,0.837484,0.947093,0.819086,0.830409,0.807763,0.010343,0.009684,0.019318,0.042589,0.010000
2150,7554.194,0.215262,0.741741,0.704241,0.779241,16,0.00006331,0,0.102311,0.164392,0.040231,0.892859,0.833003,0.952716,0.815302,0.820013,0.810590,0.010556,0.009175,0.020179,0.041695,0.010000
2175,7574.945,0.216577,0.743452,0.707216,0.779687,16,0.00005195,1,0.109466,0.175114,0.043819,0.887435,0.825961,0.948910,0.822456,0.831059,0.813852,0.011215,0.009749,0.020117,0.041581,0.010000
2200,7705.099,0.215390,0.741731,0.705325,0.778137,16,0.00007333,0,0.104375,0.165367,0.043384,0.890893,0.832511,0.949275,0.816929,0.821962,0.811895,0.010536,0.009712,0.020002,0.041654,0.010000
2225,7725.432,0.213497,0.744266,0.709315,0.779217,16,0.00004086,1,0.099498,0.157895,0.041100,0.895266,0.838752,0.951780,0.816278,0.821313,0.811243,0.010169,0.009304,0.019671,0.041749,0.010000
2250,7857.913,0.214112,0.742924,0.705619,0.780229,16,0.00004113,2,0.103512,0.162118,0.044906,0.891363,0.834932,0.947794,0.817639,0.820013,0.815266,0.010249,0.010028,0.019824,0.041399,0.010000
