step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.386,0.238938,0.185128,0.292748,0.742472,20
25,25.187,0.365969,0.338126,0.393812,0.552908,20
50,181.321,0.489600,0.472386,0.506814,0.434127,23
75,209.797,0.591633,0.569772,0.613494,0.345626,23
100,396.207,0.663018,0.637422,0.688614,0.288221,26
125,429.411,0.711159,0.682258,0.740059,0.246855,26
150,629.748,0.758499,0.723798,0.793201,0.214037,27
175,664.400,0.789044,0.737070,0.841019,0.190532,27
200,859.433,0.805886,0.745387,0.866384,0.182374,26
225,893.174,0.816032,0.757844,0.874220,0.171074,26
250,1100.762,0.830485,0.781968,0.879003,0.156775,28
275,1136.869,0.840117,0.794935,0.885298,0.148395,28
300,1360.101,0.853802,0.819924,0.887680,0.137349,27
325,1394.910,0.863351,0.829424,0.897278,0.131432,27
350,1610.007,0.872310,0.841211,0.903409,0.125318,26
375,1643.326,0.875035,0.844305,0.905765,0.121713,26
400,1855.379,0.880950,0.850520,0.911379,0.118503,26
425,1888.593,0.879621,0.847268,0.911973,0.120879,26
450,2102.182,0.880431,0.851512,0.909349,0.116254,26
475,2136.095,0.873368,0.848619,0.898116,0.122708,26
500,2341.493,0.871980,0.852804,0.891155,0.122153,25
525,2373.633,0.871076,0.849167,0.892984,0.126197,25
550,2576.781,0.879825,0.850215,0.909435,0.123385,25
575,2608.542,0.881100,0.844843,0.917357,0.124081,25
600,2808.996,0.880150,0.846052,0.914248,0.125740,25
625,2840.486,0.882403,0.847212,0.917594,0.124858,25
650,3041.340,0.881374,0.846625,0.916124,0.124636,25
675,3072.822,0.882468,0.847342,0.917594,0.123540,25
700,3273.677,0.883526,0.848758,0.918295,0.122141,25
725,3304.919,0.884986,0.851776,0.918196,0.121000,25
750,3507.154,0.885834,0.855238,0.916430,0.117982,25
775,3538.642,0.885514,0.853799,0.917229,0.118658,25
800,3740.711,0.884782,0.854734,0.914831,0.117972,25
825,3772.438,0.886644,0.853107,0.920180,0.117078,25
850,3973.672,0.885261,0.852956,0.917565,0.118047,25
875,4005.450,0.887943,0.857936,0.917949,0.116203,25
900,4208.316,0.890096,0.857981,0.922212,0.114726,25
925,4240.228,0.892541,0.862606,0.922476,0.112767,25
950,4443.198,0.892591,0.860750,0.924432,0.112469,25
975,4474.883,0.891933,0.863402,0.920464,0.111740,25
1000,4677.829,0.890988,0.860793,0.921183,0.113115,25
1025,4709.732,0.888509,0.858055,0.918964,0.115325,25
1050,4911.084,0.891171,0.858025,0.924316,0.113859,25
1075,4942.831,0.890879,0.857260,0.924497,0.115098,25
1100,5145.916,0.890486,0.857949,0.923022,0.114692,25
1125,5177.667,0.888046,0.858626,0.917466,0.115706,25
1150,5380.532,0.888639,0.858407,0.918871,0.115568,25
1175,5412.303,0.887832,0.857158,0.918507,0.116585,25
1200,5614.973,0.888092,0.856438,0.919745,0.115718,25
1225,5646.820,0.889579,0.861134,0.918025,0.114746,25
1250,5850.733,0.889402,0.860222,0.918581,0.116129,25
1275,5882.563,0.889109,0.861796,0.916421,0.116362,25
1300,6085.418,0.890119,0.862608,0.917629,0.114768,25
1325,6117.074,0.889021,0.862584,0.915458,0.114355,25
1350,6319.473,0.889613,0.861852,0.917374,0.113000,25
1375,6351.462,0.890419,0.864594,0.916244,0.111148,25
1400,6553.874,0.889403,0.865743,0.913064,0.110908,25
1425,6585.614,0.888593,0.864803,0.912382,0.111145,25
1450,6788.485,0.887620,0.865442,0.909797,0.109864,25
1475,6820.189,0.889269,0.867421,0.911116,0.108455,25
1500,7023.183,0.890910,0.870941,0.910878,0.107306,25
1525,7054.995,0.891676,0.872880,0.910471,0.106216,25
1550,7251.509,0.892177,0.875157,0.909198,0.104688,24
1575,7281.783,0.894246,0.875117,0.913376,0.104412,24
1600,7475.667,0.892956,0.875091,0.910821,0.104410,24
1625,7506.232,0.891848,0.873304,0.910392,0.105367,24
1650,7701.472,0.892154,0.874556,0.909752,0.105129,24
1675,7732.007,0.892011,0.874164,0.909858,0.105463,24
1700,7926.429,0.889882,0.872763,0.907001,0.106454,24
1725,7956.788,0.890846,0.874385,0.907307,0.103825,24
1750,8151.819,0.890661,0.873706,0.907616,0.104807,24
1775,8182.012,0.893022,0.874908,0.911135,0.101817,24
1800,8377.897,0.891411,0.874673,0.908150,0.103408,24
1825,8408.481,0.896059,0.874125,0.917992,0.100179,24
1850,8605.311,0.897479,0.877536,0.917423,0.099043,24
1875,8636.114,0.902645,0.881905,0.923385,0.096021,24
1900,8831.425,0.901863,0.879215,0.924510,0.096228,24
1925,8862.084,0.906108,0.882500,0.929715,0.094499,24
1950,9057.828,0.903549,0.879050,0.928049,0.095583,24
1975,9088.477,0.906864,0.882181,0.931547,0.092939,24
2000,9283.864,0.903844,0.882248,0.925440,0.093370,24
