step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.631,0.674401,0.144530,0.121811,0.167248,5,0.00294349,0,0.148403,0.110655,0.186151,0.532993,0.550083,0.515903,0.166836,0.135290,0.198381,0.011934,0.023472,0.095815,0.110596,0.000000,0,0,0
25,10.032,0.559729,0.211521,0.184134,0.238909,5,0.00000024,1,0.075223,0.055841,0.094604,0.755605,0.776866,0.734343,0.227963,0.194416,0.261511,0.005877,0.011892,0.084510,0.093182,0.000000,0,0,0
50,73.736,0.512429,0.257391,0.215318,0.299465,8,0.00041357,0,0.056811,0.037364,0.076259,0.832679,0.856693,0.808664,0.272832,0.223363,0.322302,0.003956,0.009438,0.079939,0.084077,0.000000,1,2,0
75,88.910,0.467482,0.315629,0.280449,0.350809,8,0.00000318,0,0.049165,0.041675,0.056655,0.871289,0.875154,0.867424,0.331410,0.292137,0.370683,0.004418,0.007027,0.073516,0.076588,0.000000,1,2,0
100,160.017,0.418295,0.383182,0.358487,0.407877,8,0.00001285,0,0.043451,0.036543,0.050360,0.902639,0.910463,0.894816,0.400002,0.371587,0.428417,0.003834,0.006213,0.065153,0.069252,0.000000,4,2,3
125,175.329,0.383352,0.446386,0.437167,0.455604,8,0.00010168,1,0.053058,0.040649,0.065468,0.899570,0.917978,0.881162,0.470185,0.454937,0.485432,0.004199,0.008075,0.057141,0.064482,0.000000,4,2,3
150,277.152,0.351240,0.494503,0.482065,0.506940,11,0.00001320,2,0.052133,0.041675,0.062590,0.909635,0.923367,0.895902,0.520412,0.502156,0.538669,0.004382,0.007862,0.052708,0.058247,0.000000,6,3,3
175,298.208,0.311122,0.547445,0.535203,0.559688,11,0.00007188,1,0.045702,0.032232,0.059173,0.927057,0.944874,0.909241,0.572630,0.552453,0.592806,0.003271,0.007314,0.046628,0.051770,0.000000,6,3,3
200,416.261,0.283214,0.577374,0.559653,0.595095,12,0.00016173,1,0.033712,0.018682,0.048741,0.947915,0.968271,0.927559,0.597105,0.570109,0.624101,0.001779,0.005996,0.043529,0.046950,0.000000,9,3,5
225,438.537,0.261085,0.608009,0.591689,0.624329,12,0.00003277,0,0.028522,0.017656,0.039388,0.957144,0.971514,0.942775,0.625528,0.602135,0.648921,0.001873,0.004871,0.040552,0.043097,0.000000,9,3,5
250,583.489,0.237418,0.642718,0.630623,0.654814,15,0.00007743,2,0.027263,0.017656,0.036871,0.960859,0.973225,0.948492,0.660357,0.641757,0.678957,0.001776,0.004498,0.036516,0.039468,0.000000,12,3,5
275,611.459,0.215792,0.677150,0.677963,0.676338,15,0.00006686,2,0.029533,0.023814,0.035252,0.959448,0.966829,0.952067,0.697144,0.694108,0.700180,0.002340,0.004234,0.031854,0.036774,0.000000,12,3,5
300,780.979,0.193424,0.714171,0.726639,0.701703,17,0.00001966,2,0.032818,0.030384,0.035252,0.957360,0.961001,0.953719,0.737578,0.748717,0.726439,0.002832,0.004279,0.026967,0.033948,0.000000,15,3,6
325,812.591,0.178088,0.739157,0.756369,0.721944,17,0.00003891,2,0.035759,0.031410,0.040108,0.955295,0.961295,0.949295,0.765513,0.780127,0.750899,0.002795,0.004959,0.023729,0.031747,0.000000,15,3,6
350,1012.446,0.167825,0.761384,0.785629,0.737139,20,0.00003772,4,0.044748,0.037159,0.052338,0.946590,0.956386,0.936794,0.795271,0.814822,0.775719,0.003560,0.006314,0.021020,0.029975,0.000000,18,3,6
