step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.438,1.012011,0.150333,0.126963,0.173704,20,0.00016185,0,0.466056,0.203275,0.728837,0.360439,0.429077,0.291802,0.226538,0.152771,0.300305,0.042887,0.056541,0.185008,0.102577
25,25.456,0.779154,0.204872,0.156126,0.253619,20,0.00001391,1,0.229354,0.097343,0.361366,0.563145,0.637681,0.488610,0.258296,0.171324,0.345268,0.020354,0.027551,0.163319,0.072443
50,48.351,0.703341,0.252663,0.198979,0.306347,20,0.00005267,1,0.181220,0.076844,0.285595,0.657846,0.736035,0.579657,0.304054,0.214269,0.393838,0.015960,0.021666,0.152116,0.063506
75,71.681,0.624998,0.328245,0.266452,0.390038,20,0.00006867,1,0.157446,0.066766,0.248127,0.736087,0.809788,0.662387,0.385529,0.284242,0.486817,0.013893,0.018791,0.138069,0.053905
100,95.070,0.559379,0.407701,0.340184,0.475219,20,0.00000852,1,0.153719,0.069858,0.237580,0.775617,0.838965,0.712269,0.476035,0.363949,0.588121,0.014451,0.018169,0.124159,0.045988
125,118.367,0.516827,0.447687,0.380448,0.514927,20,0.00000018,1,0.134396,0.069514,0.199278,0.805059,0.854087,0.756031,0.512218,0.406894,0.617541,0.014378,0.015057,0.116646,0.040912
150,140.950,0.474581,0.492434,0.431226,0.553643,20,0.00010464,0,0.124726,0.072377,0.177075,0.825502,0.864668,0.786336,0.557058,0.462437,0.651679,0.014976,0.013291,0.107164,0.036872
175,163.868,0.440587,0.524590,0.477446,0.571734,20,0.00006492,1,0.117678,0.068827,0.166528,0.840677,0.881155,0.800200,0.588626,0.510307,0.666944,0.014350,0.012721,0.098214,0.035098
200,187.375,0.403040,0.555159,0.530705,0.579613,20,0.00004578,1,0.112814,0.062987,0.162642,0.852568,0.899562,0.805574,0.619007,0.564132,0.673883,0.012960,0.012281,0.087485,0.034230
225,210.864,0.370654,0.580932,0.570234,0.591631,20,0.00006174,0,0.104103,0.054169,0.154038,0.866628,0.917337,0.815920,0.641943,0.601122,0.682764,0.011150,0.011477,0.079412,0.032812
250,234.197,0.344575,0.603078,0.609993,0.596163,20,0.00029014,1,0.102390,0.047412,0.157369,0.872600,0.930919,0.814281,0.664447,0.638914,0.689981,0.009760,0.011678,0.071588,0.032483
275,257.014,0.318268,0.631189,0.645069,0.617308,20,0.00055965,0,0.100487,0.046381,0.154593,0.878732,0.935704,0.821760,0.693864,0.674989,0.712739,0.009352,0.011641,0.064659,0.030803
300,280.343,0.295766,0.651722,0.682232,0.621212,20,0.00055751,1,0.099408,0.044778,0.154038,0.882014,0.940892,0.823136,0.714842,0.712781,0.716903,0.008932,0.011617,0.057718,0.030466
325,303.891,0.285508,0.661807,0.701099,0.622515,20,0.00044290,1,0.100450,0.042144,0.158757,0.882540,0.945465,0.819615,0.725995,0.730646,0.721343,0.008732,0.011923,0.054364,0.030374
350,327.126,0.274167,0.671197,0.715088,0.627305,20,0.00027756,0,0.099305,0.039853,0.158757,0.884938,0.949130,0.820746,0.735241,0.743587,0.726894,0.007988,0.011943,0.051429,0.029930
375,349.901,0.271247,0.674033,0.727393,0.620673,20,0.00030140,1,0.102450,0.042258,0.162642,0.881637,0.947203,0.816070,0.739876,0.758131,0.721621,0.008567,0.012235,0.049385,0.030559
400,372.593,0.270084,0.673930,0.732842,0.615018,20,0.00028035,0,0.102768,0.041228,0.164308,0.881053,0.948740,0.813367,0.739563,0.763055,0.716070,0.008411,0.012343,0.048413,0.031172
425,395.586,0.264791,0.681248,0.746277,0.616219,20,0.00020909,0,0.107744,0.038136,0.177352,0.878326,0.953085,0.803566,0.750122,0.774737,0.725507,0.007849,0.013522,0.045961,0.031569
450,418.431,0.263437,0.682108,0.749449,0.614768,20,0.00022032,0,0.108186,0.039853,0.176520,0.877587,0.951349,0.803825,0.751302,0.779317,0.723286,0.008071,0.013404,0.045411,0.031612
