step,loss
1,0.578752
10,0.467809
20,0.392123
30,0.340502
40,0.293004
50,0.254125
60,0.224073
70,0.200489
80,0.186288
90,0.175871
100,0.168412
110,0.163625
120,0.160966
130,0.156112
140,0.150179
150,0.144420
160,0.140481
170,0.137096
180,0.135983
190,0.135392
200,0.134799
210,0.135926
220,0.133614
230,0.135110
240,0.136669
250,0.136877
260,0.135358
270,0.131436
280,0.131140
290,0.129600
300,0.129557
310,0.127964
320,0.125822
330,0.125093
340,0.124322
350,0.121277
360,0.117963
370,0.116371
380,0.115661
390,0.117915
400,0.116149
410,0.118201
420,0.115145
430,0.115234
440,0.114479
450,0.108562
460,0.107487
470,0.104806
480,0.104492
490,0.104574
500,0.105861
510,0.106052
520,0.106224
530,0.107890
540,0.107686
550,0.108902
560,0.111915
570,0.111759
580,0.113435
590,0.113579
600,0.114654
610,0.111683
620,0.111443
630,0.109220
640,0.112866
650,0.109377
660,0.110540
670,0.111965
680,0.112570
690,0.112429
700,0.111627
710,0.111634
720,0.112458
730,0.112465
740,0.110120
750,0.111677
760,0.111204
770,0.110941
780,0.108746
790,0.110334
800,0.110596
810,0.112107
820,0.112490
830,0.110198
840,0.110961
850,0.113097
860,0.111718
870,0.114142
880,0.110998
890,0.109350
900,0.110024
910,0.108862
920,0.109055
930,0.109982
940,0.108792
950,0.108923
960,0.108422
970,0.108404
980,0.108946
990,0.109060
1000,0.106939
1010,0.108081
1020,0.106141
1030,0.107467
1040,0.106611
1050,0.106277
1060,0.107953
1070,0.107295
1080,0.107334
1090,0.106500
1100,0.105955
1110,0.107072
1120,0.106426
1130,0.106391
1140,0.103494
1150,0.103921
1160,0.105196
1170,0.107315
1180,0.109363
1190,0.108140
1200,0.108305
1210,0.105948
1220,0.105239
1230,0.104103
1240,0.105961
1250,0.106276
1260,0.107288
1270,0.108687
1280,0.108182
1290,0.106373
1300,0.107516
1310,0.107139
1320,0.105222
1330,0.105593
1340,0.106125
1350,0.108452
1360,0.107150
1370,0.107748
1380,0.108690
1390,0.107490
1400,0.107557
1410,0.106578
1420,0.106170
1430,0.106130
1440,0.107876
1450,0.108488
1460,0.107898
1470,0.108885
1480,0.109447
1490,0.108016
1500,0.106285
1510,0.105278
1520,0.101194
1530,0.101322
1540,0.104518
1550,0.103852
1560,0.102844
1570,0.102213
1580,0.101605
1590,0.102820
1600,0.100900
1610,0.099982
1620,0.102378
1630,0.100906
1640,0.101816
1650,0.101893
1660,0.100032
1670,0.101803
1680,0.102860
1690,0.102883
1700,0.102031
1710,0.102743
1720,0.103767
1730,0.104064
1740,0.104085
1750,0.103799
1760,0.104501
1770,0.105777
1780,0.104284
1790,0.103925
1800,0.105117
1810,0.103371
1820,0.105085
1830,0.104238
1840,0.103885
1850,0.102671
1860,0.101249
1870,0.102460
1880,0.101764
1890,0.101957
1900,0.102738
1910,0.103135
1920,0.103242
1930,0.102864
1940,0.102622
1950,0.102654
1960,0.103707
1970,0.102927
1980,0.102321
1990,0.102790
2000,0.101048
