step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.393,0.166123,0.174565,0.157680,0.840749,20
25,26.787,0.252603,0.264842,0.240365,0.671209,20
50,52.504,0.382998,0.415454,0.350542,0.549664,20
75,78.213,0.518528,0.546312,0.490744,0.435756,20
100,104.414,0.621184,0.649494,0.592874,0.355237,20
125,130.482,0.669638,0.692378,0.646898,0.311002,20
150,156.441,0.703237,0.705048,0.701426,0.279119,20
175,182.275,0.723389,0.718227,0.728552,0.261036,20
200,208.141,0.738621,0.730689,0.746553,0.250442,20
225,233.853,0.746073,0.734720,0.757426,0.247699,20
250,259.566,0.747414,0.728929,0.765900,0.248013,20
275,285.189,0.756423,0.733503,0.779344,0.239865,20
300,310.406,0.762268,0.735455,0.789082,0.228372,20
325,335.986,0.757441,0.732131,0.782751,0.227521,20
350,361.723,0.756034,0.737034,0.775033,0.226914,20
375,387.601,0.755660,0.737515,0.773806,0.227311,20
400,413.375,0.752561,0.737574,0.767547,0.226287,20
425,439.170,0.751053,0.732093,0.770012,0.230984,20
450,464.899,0.752414,0.741244,0.763585,0.231436,20
475,490.598,0.745582,0.736605,0.754560,0.242205,20
500,516.455,0.743805,0.737463,0.750147,0.246740,20
525,542.350,0.750901,0.750854,0.750948,0.245096,20
550,568.318,0.741897,0.732799,0.750995,0.262157,20
