pair,trial,seed,step,loss
circle_triangle,1,0,1830,0.069469094
circle_triangle,1,0,1840,0.071871161
circle_triangle,1,0,1850,0.069291875
circle_triangle,1,0,1860,0.069663487
circle_triangle,1,0,1870,0.070355676
circle_triangle,1,0,1880,0.070127927
circle_triangle,1,0,1890,0.070889376
circle_triangle,1,0,1900,0.070330195
circle_triangle,1,0,1910,0.071402222
circle_triangle,1,0,1920,0.071135677
circle_triangle,1,0,1930,0.071836472
circle_triangle,1,0,1940,0.072523706
circle_triangle,1,0,1950,0.072620556
circle_triangle,1,0,1960,0.071928240
circle_triangle,1,0,1970,0.072405502
circle_triangle,1,0,1980,0.072839320
circle_triangle,1,0,1990,0.076727271
circle_triangle,1,0,2000,0.075957075
horse_circle,1,0,10,1.076835155
horse_circle,1,0,20,0.940757334
horse_circle,1,0,30,0.855273902
horse_circle,1,0,40,0.767418563
horse_circle,1,0,50,0.698692560
horse_circle,1,0,60,0.631221533
horse_circle,1,0,70,0.575688481
horse_circle,1,0,80,0.522343874
horse_circle,1,0,90,0.478544265
horse_circle,1,0,100,0.441831440
horse_circle,1,0,110,0.409945220
horse_circle,1,0,120,0.392232865
horse_circle,1,0,130,0.377941251
horse_circle,1,0,140,0.363292962
horse_circle,1,0,150,0.347623855
horse_circle,1,0,160,0.336711645
horse_circle,1,0,170,0.320513010
horse_circle,1,0,180,0.309870660
horse_circle,1,0,190,0.302749932
horse_circle,1,0,200,0.293474942
horse_circle,1,0,210,0.285292298
horse_circle,1,0,220,0.280138940
horse_circle,1,0,230,0.276158869
horse_circle,1,0,240,0.274226576
horse_circle,1,0,250,0.270935982
horse_circle,1,0,260,0.257409245
horse_circle,1,0,270,0.241128609
horse_circle,1,0,280,0.229633808
horse_circle,1,0,290,0.226140484
horse_circle,1,0,300,0.226238936
horse_circle,1,0,310,0.220443577
horse_circle,1,0,320,0.214291856
horse_circle,1,0,330,0.213603914
horse_circle,1,0,340,0.212404549
horse_circle,1,0,350,0.213293314
horse_circle,1,0,360,0.208915979
horse_circle,1,0,370,0.200706139
horse_circle,1,0,380,0.198623896
horse_circle,1,0,390,0.193544701
horse_circle,1,0,400,0.187643006
horse_circle,1,0,410,0.183551013
horse_circle,1,0,420,0.182315856
horse_circle,1,0,430,0.179486051
horse_circle,1,0,440,0.172296330
horse_circle,1,0,450,0.172189623
horse_circle,1,0,460,0.168383509
horse_circle,1,0,470,0.165567994
horse_circle,1,0,480,0.158118427
horse_circle,1,0,490,0.152696416
horse_circle,1,0,500,0.150784761
horse_circle,1,0,510,0.152250856
horse_circle,1,0,520,0.149261460
horse_circle,1,0,530,0.145507693
horse_circle,1,0,540,0.149537444
horse_circle,1,0,550,0.148347884
horse_circle,1,0,560,0.145526454
horse_circle,1,0,570,0.142022371
horse_circle,1,0,580,0.139643639
horse_circle,1,0,590,0.137790099
horse_circle,1,0,600,0.138968721
horse_circle,1,0,610,0.138904721
horse_circle,1,0,620,0.137268588
horse_circle,1,0,630,0.138063222
horse_circle,1,0,640,0.135680079
horse_circle,1,0,650,0.136291102
horse_circle,1,0,660,0.136526868
horse_circle,1,0,670,0.137096137
horse_circle,1,0,680,0.134747058
horse_circle,1,0,690,0.132803261
horse_circle,1,0,700,0.131507143
horse_circle,1,0,710,0.131734580
horse_circle,1,0,720,0.131987736
horse_circle,1,0,730,0.132516205
horse_circle,1,0,740,0.133050069
horse_circle,1,0,750,0.134739533
horse_circle,1,0,760,0.132425398
horse_circle,1,0,770,0.132074639
horse_circle,1,0,780,0.129889429
horse_circle,1,0,790,0.129438832
horse_circle,1,0,800,0.128091499
horse_circle,1,0,810,0.128130242
horse_circle,1,0,820,0.129522741
horse_circle,1,0,830,0.133127272
horse_circle,1,0,840,0.130996287
horse_circle,1,0,850,0.129895598
horse_circle,1,0,860,0.130637512
horse_circle,1,0,870,0.132322580
horse_circle,1,0,880,0.129805773
horse_circle,1,0,890,0.128092572
horse_circle,1,0,900,0.130093738
horse_circle,1,0,910,0.128420025
horse_circle,1,0,920,0.126170859
horse_circle,1,0,930,0.124004066
horse_circle,1,0,940,0.122661188
horse_circle,1,0,950,0.124509200
horse_circle,1,0,960,0.122476712
horse_circle,1,0,970,0.121911749
horse_circle,1,0,980,0.120107293
horse_circle,1,0,990,0.123544849
horse_circle,1,0,1000,0.119485326
horse_circle,1,0,1010,0.117794827
horse_circle,1,0,1020,0.116176262
horse_circle,1,0,1030,0.118842065
horse_circle,1,0,1040,0.117333204
horse_circle,1,0,1050,0.117235124
horse_circle,1,0,1060,0.117796339
horse_circle,1,0,1070,0.115961015
horse_circle,1,0,1080,0.117584027
horse_circle,1,0,1090,0.117435455
horse_circle,1,0,1100,0.119713947
horse_circle,1,0,1110,0.118289389
horse_circle,1,0,1120,0.121255256
horse_circle,1,0,1130,0.119570427
horse_circle,1,0,1140,0.120988168
horse_circle,1,0,1150,0.120263636
horse_circle,1,0,1160,0.120189443
horse_circle,1,0,1170,0.117825814
horse_circle,1,0,1180,0.119489796
horse_circle,1,0,1190,0.118617333
horse_circle,1,0,1200,0.118095264
horse_circle,1,0,1210,0.121299699
horse_circle,1,0,1220,0.116185933
horse_circle,1,0,1230,0.114589028
horse_circle,1,0,1240,0.115400739
horse_circle,1,0,1250,0.119810529
horse_circle,1,0,1260,0.116992816
horse_circle,1,0,1270,0.116941728
horse_circle,1,0,1280,0.116133399
horse_circle,1,0,1290,0.115283839
horse_circle,1,0,1300,0.115328446
horse_circle,1,0,1310,0.118351720
horse_circle,1,0,1320,0.119348824
horse_circle,1,0,1330,0.121193625
horse_circle,1,0,1340,0.120973565
horse_circle,1,0,1350,0.116297841
horse_circle,1,0,1360,0.118262962
horse_circle,1,0,1370,0.119733036
horse_circle,1,0,1380,0.121684894
horse_circle,1,0,1390,0.118928917
horse_circle,1,0,1400,0.119552627
horse_circle,1,0,1410,0.119607434
horse_circle,1,0,1420,0.119820654
horse_circle,1,0,1430,0.120311707
horse_circle,1,0,1440,0.119913414
horse_circle,1,0,1450,0.119685754
horse_circle,1,0,1460,0.119999595
horse_circle,1,0,1470,0.119704373
horse_circle,1,0,1480,0.120238312
horse_circle,1,0,1490,0.119353086
horse_circle,1,0,1500,0.116381787
horse_circle,1,0,1510,0.117369339
horse_circle,1,0,1520,0.116957515
horse_circle,1,0,1530,0.121436633
horse_circle,1,0,1540,0.120685525
horse_circle,1,0,1550,0.120139852
horse_circle,1,0,1560,0.118372217
horse_circle,1,0,1570,0.120212659
horse_circle,1,0,1580,0.118697733
horse_circle,1,0,1590,0.117766015
horse_circle,1,0,1600,0.126183003
horse_circle,1,0,1610,0.121689528
horse_circle,1,0,1620,0.120194644
horse_circle,1,0,1630,0.126006261
horse_circle,1,0,1640,0.122325130
horse_circle,1,0,1650,0.122000478
horse_circle,1,0,1660,0.122708812
horse_circle,1,0,1670,0.123673171
horse_circle,1,0,1680,0.118628062
horse_circle,1,0,1690,0.118302643
horse_circle,1,0,1700,0.119514018
horse_circle,1,0,1710,0.122912049
horse_circle,1,0,1720,0.124705046
horse_circle,1,0,1730,0.122249708
horse_circle,1,0,1740,0.120772436
horse_circle,1,0,1750,0.121514000
horse_circle,1,0,1760,0.118271179
horse_circle,1,0,1770,0.121093720
horse_circle,1,0,1780,0.121962763
horse_circle,1,0,1790,0.122638449
horse_circle,1,0,1800,0.119976416
horse_circle,1,0,1810,0.122154117
horse_circle,1,0,1820,0.118179545
horse_circle,1,0,1830,0.120682210
horse_circle,1,0,1840,0.120920867
horse_circle,1,0,1850,0.122971758
horse_circle,1,0,1860,0.121722184
horse_circle,1,0,1870,0.122396454
horse_circle,1,0,1880,0.123342156
horse_circle,1,0,1890,0.122906692
horse_circle,1,0,1900,0.124548547
horse_circle,1,0,1910,0.120498627
horse_circle,1,0,1920,0.123258054
horse_circle,1,0,1930,0.120052047
horse_circle,1,0,1940,0.122568756
horse_circle,1,0,1950,0.124000959
horse_circle,1,0,1960,0.121699899
horse_circle,1,0,1970,0.123813711
horse_circle,1,0,1980,0.122512452
horse_circle,1,0,1990,0.122166321
horse_circle,1,0,2000,0.121669024
cat_face_tree,1,0,10,0.907973409
cat_face_tree,1,0,20,0.767484844
cat_face_tree,1,0,30,0.690952301
cat_face_tree,1,0,40,0.630310774
cat_face_tree,1,0,50,0.578378201
cat_face_tree,1,0,60,0.525809288
cat_face_tree,1,0,70,0.474174172
cat_face_tree,1,0,80,0.427767515
cat_face_tree,1,0,90,0.379165649
cat_face_tree,1,0,100,0.338023394
cat_face_tree,1,0,110,0.306790560
cat_face_tree,1,0,120,0.289781004
cat_face_tree,1,0,130,0.283358902
cat_face_tree,1,0,140,0.274797738
cat_face_tree,1,0,150,0.265407890
cat_face_tree,1,0,160,0.257959247
cat_face_tree,1,0,170,0.253245562
cat_face_tree,1,0,180,0.245838016
cat_face_tree,1,0,190,0.238332421
cat_face_tree,1,0,200,0.234735385
cat_face_tree,1,0,210,0.232139468
cat_face_tree,1,0,220,0.225169972
cat_face_tree,1,0,230,0.220112845
cat_face_tree,1,0,240,0.213022858
cat_face_tree,1,0,250,0.205513418
cat_face_tree,1,0,260,0.196181312
cat_face_tree,1,0,270,0.189289734
cat_face_tree,1,0,280,0.184199259
cat_face_tree,1,0,290,0.180750772
cat_face_tree,1,0,300,0.178201348
cat_face_tree,1,0,310,0.178015947
cat_face_tree,1,0,320,0.172279373
cat_face_tree,1,0,330,0.170136064
cat_face_tree,1,0,340,0.162372097
cat_face_tree,1,0,350,0.157122657
cat_face_tree,1,0,360,0.156691507
cat_face_tree,1,0,370,0.150989726
cat_face_tree,1,0,380,0.147310674
cat_face_tree,1,0,390,0.146688581
cat_face_tree,1,0,400,0.141014457
cat_face_tree,1,0,410,0.138601616
cat_face_tree,1,0,420,0.137538344
cat_face_tree,1,0,430,0.137089550
cat_face_tree,1,0,440,0.139495969
cat_face_tree,1,0,450,0.134934485
cat_face_tree,1,0,460,0.134917751
cat_face_tree,1,0,470,0.133245617
cat_face_tree,1,0,480,0.130492434
cat_face_tree,1,0,490,0.129430026
cat_face_tree,1,0,500,0.128407806
cat_face_tree,1,0,510,0.127993703
cat_face_tree,1,0,520,0.132168815
cat_face_tree,1,0,530,0.128430665
cat_face_tree,1,0,540,0.130959243
cat_face_tree,1,0,550,0.128329679
cat_face_tree,1,0,560,0.126806304
cat_face_tree,1,0,570,0.126938939
cat_face_tree,1,0,580,0.125807777
cat_face_tree,1,0,590,0.124090120
cat_face_tree,1,0,600,0.125758708
cat_face_tree,1,0,610,0.123155981
cat_face_tree,1,0,620,0.125145435
cat_face_tree,1,0,630,0.126282707
cat_face_tree,1,0,640,0.125456527
cat_face_tree,1,0,650,0.124915659
cat_face_tree,1,0,660,0.123380609
cat_face_tree,1,0,670,0.124404654
cat_face_tree,1,0,680,0.124445982
cat_face_tree,1,0,690,0.123372629
cat_face_tree,1,0,700,0.124813609
cat_face_tree,1,0,710,0.121525913
cat_face_tree,1,0,720,0.121828541
cat_face_tree,1,0,730,0.123830922
cat_face_tree,1,0,740,0.122927651
cat_face_tree,1,0,750,0.122354522
cat_face_tree,1,0,760,0.121264443
cat_face_tree,1,0,770,0.121781953
cat_face_tree,1,0,780,0.120121136
cat_face_tree,1,0,790,0.122903228
cat_face_tree,1,0,800,0.121660210
cat_face_tree,1,0,810,0.121596679
cat_face_tree,1,0,820,0.120425016
cat_face_tree,1,0,830,0.121502422
cat_face_tree,1,0,840,0.120389245
cat_face_tree,1,0,850,0.119343780
cat_face_tree,1,0,860,0.120639227
cat_face_tree,1,0,870,0.120702669
cat_face_tree,1,0,880,0.119014688
cat_face_tree,1,0,890,0.119738296
cat_face_tree,1,0,900,0.119582027
cat_face_tree,1,0,910,0.119095907
cat_face_tree,1,0,920,0.116364032
cat_face_tree,1,0,930,0.117444582
cat_face_tree,1,0,940,0.118189059
cat_face_tree,1,0,950,0.118436940
cat_face_tree,1,0,960,0.118031457
cat_face_tree,1,0,970,0.117523253
cat_face_tree,1,0,980,0.118079022
cat_face_tree,1,0,990,0.118318729
cat_face_tree,1,0,1000,0.119149923
cat_face_tree,1,0,1010,0.119508266
cat_face_tree,1,0,1020,0.119552515
cat_face_tree,1,0,1030,0.119146682
cat_face_tree,1,0,1040,0.116574056
cat_face_tree,1,0,1050,0.119443931
cat_face_tree,1,0,1060,0.118261062
cat_face_tree,1,0,1070,0.117137529
cat_face_tree,1,0,1080,0.117670529
cat_face_tree,1,0,1090,0.117258631
cat_face_tree,1,0,1100,0.119376354
cat_face_tree,1,0,1110,0.119357780
cat_face_tree,1,0,1120,0.118821099
cat_face_tree,1,0,1130,0.118874379
cat_face_tree,1,0,1140,0.118882321
cat_face_tree,1,0,1150,0.118499339
cat_face_tree,1,0,1160,0.120926782
cat_face_tree,1,0,1170,0.120858796
cat_face_tree,1,0,1180,0.122583769
cat_face_tree,1,0,1190,0.120460957
cat_face_tree,1,0,1200,0.122705422
cat_face_tree,1,0,1210,0.123064302
cat_face_tree,1,0,1220,0.123039134
cat_face_tree,1,0,1230,0.122004084
cat_face_tree,1,0,1240,0.121142045
cat_face_tree,1,0,1250,0.119528309
cat_face_tree,1,0,1260,0.118601590
cat_face_tree,1,0,1270,0.117407091
cat_face_tree,1,0,1280,0.117318526
cat_face_tree,1,0,1290,0.117365383
cat_face_tree,1,0,1300,0.116721056
cat_face_tree,1,0,1310,0.115908653
cat_face_tree,1,0,1320,0.114288293
cat_face_tree,1,0,1330,0.112766199
cat_face_tree,1,0,1340,0.113624781
cat_face_tree,1,0,1350,0.113232620
cat_face_tree,1,0,1360,0.112649426
cat_face_tree,1,0,1370,0.113346592
cat_face_tree,1,0,1380,0.112894863
cat_face_tree,1,0,1390,0.112592727
cat_face_tree,1,0,1400,0.114090443
cat_face_tree,1,0,1410,0.114977516
cat_face_tree,1,0,1420,0.114516556
cat_face_tree,1,0,1430,0.113457099
cat_face_tree,1,0,1440,0.114292547
cat_face_tree,1,0,1450,0.113363683
cat_face_tree,1,0,1460,0.112456352
cat_face_tree,1,0,1470,0.111441404
cat_face_tree,1,0,1480,0.111917987
cat_face_tree,1,0,1490,0.110629231
cat_face_tree,1,0,1500,0.110671051
cat_face_tree,1,0,1510,0.109329738
cat_face_tree,1,0,1520,0.110596269
cat_face_tree,1,0,1530,0.109246820
cat_face_tree,1,0,1540,0.109796152
cat_face_tree,1,0,1550,0.108884357
cat_face_tree,1,0,1560,0.108827576
cat_face_tree,1,0,1570,0.108595520
cat_face_tree,1,0,1580,0.109803982
cat_face_tree,1,0,1590,0.110125817
cat_face_tree,1,0,1600,0.108932197
cat_face_tree,1,0,1610,0.110595331
cat_face_tree,1,0,1620,0.109922655
cat_face_tree,1,0,1630,0.109325193
cat_face_tree,1,0,1640,0.108029887
cat_face_tree,1,0,1650,0.110190697
cat_face_tree,1,0,1660,0.110369578
cat_face_tree,1,0,1670,0.110643037
cat_face_tree,1,0,1680,0.112504669
cat_face_tree,1,0,1690,0.111604571
cat_face_tree,1,0,1700,0.110093713
cat_face_tree,1,0,1710,0.109660864
cat_face_tree,1,0,1720,0.109414682
cat_face_tree,1,0,1730,0.109043814
cat_face_tree,1,0,1740,0.108629853
cat_face_tree,1,0,1750,0.110435776
cat_face_tree,1,0,1760,0.109265171
cat_face_tree,1,0,1770,0.110178798
cat_face_tree,1,0,1780,0.109693550
cat_face_tree,1,0,1790,0.108941011
cat_face_tree,1,0,1800,0.108685657
cat_face_tree,1,0,1810,0.107584246
cat_face_tree,1,0,1820,0.107427478
cat_face_tree,1,0,1830,0.109149292
cat_face_tree,1,0,1840,0.108126625
cat_face_tree,1,0,1850,0.107166596
cat_face_tree,1,0,1860,0.107569613
cat_face_tree,1,0,1870,0.107957050
cat_face_tree,1,0,1880,0.108074218
cat_face_tree,1,0,1890,0.107779607
cat_face_tree,1,0,1900,0.106224477
cat_face_tree,1,0,1910,0.108345732
cat_face_tree,1,0,1920,0.106504910
cat_face_tree,1,0,1930,0.107282422
cat_face_tree,1,0,1940,0.107544199
cat_face_tree,1,0,1950,0.106880471
cat_face_tree,1,0,1960,0.106755972
cat_face_tree,1,0,1970,0.105821811
cat_face_tree,1,0,1980,0.104542524
cat_face_tree,1,0,1990,0.105488166
cat_face_tree,1,0,2000,0.105047017
bird_cat,1,0,10,1.031229258
bird_cat,1,0,20,0.877582669
bird_cat,1,0,30,0.824184179
bird_cat,1,0,40,0.792005599
bird_cat,1,0,50,0.768978596
bird_cat,1,0,60,0.747829258
bird_cat,1,0,70,0.722231030
bird_cat,1,0,80,0.693791032
bird_cat,1,0,90,0.664576650
bird_cat,1,0,100,0.632683635
bird_cat,1,0,110,0.605926037
bird_cat,1,0,120,0.584283888
bird_cat,1,0,130,0.566064239
bird_cat,1,0,140,0.553474784
bird_cat,1,0,150,0.543993831
bird_cat,1,0,160,0.539530873
bird_cat,1,0,170,0.538707018
bird_cat,1,0,180,0.537199855
bird_cat,1,0,190,0.537099242
bird_cat,1,0,200,0.524705291
bird_cat,1,0,210,0.518444955
bird_cat,1,0,220,0.515815139
bird_cat,1,0,230,0.511558890
bird_cat,1,0,240,0.506227732
bird_cat,1,0,250,0.499906421
bird_cat,1,0,260,0.498627305
bird_cat,1,0,270,0.496174365
bird_cat,1,0,280,0.496962935
bird_cat,1,0,290,0.489838839
bird_cat,1,0,300,0.477720022
bird_cat,1,0,310,0.465233445
bird_cat,1,0,320,0.452543557
bird_cat,1,0,330,0.444002748
bird_cat,1,0,340,0.430601776
bird_cat,1,0,350,0.417602241
bird_cat,1,0,360,0.411742359
bird_cat,1,0,370,0.401732266
bird_cat,1,0,380,0.393565446
bird_cat,1,0,390,0.379197747
bird_cat,1,0,400,0.365655124
bird_cat,1,0,410,0.350253612
bird_cat,1,0,420,0.337520778
bird_cat,1,0,430,0.332826883
bird_cat,1,0,440,0.327935189
bird_cat,1,0,450,0.325226068
bird_cat,1,0,460,0.324321926
bird_cat,1,0,470,0.322118312
bird_cat,1,0,480,0.317795843
bird_cat,1,0,490,0.312352300
bird_cat,1,0,500,0.321324646
bird_cat,1,0,510,0.320998192
bird_cat,1,0,520,0.329327255
bird_cat,1,0,530,0.321906298
bird_cat,1,0,540,0.314994931
bird_cat,1,0,550,0.307131916
bird_cat,1,0,560,0.307136387
bird_cat,1,0,570,0.303132534
bird_cat,1,0,580,0.304717749
bird_cat,1,0,590,0.302965522
bird_cat,1,0,600,0.304340869
bird_cat,1,0,610,0.298918486
bird_cat,1,0,620,0.294362426
bird_cat,1,0,630,0.287368745
bird_cat,1,0,640,0.281652600
bird_cat,1,0,650,0.272458732
bird_cat,1,0,660,0.262965262
bird_cat,1,0,670,0.260069340
bird_cat,1,0,680,0.251151919
bird_cat,1,0,690,0.252784878
bird_cat,1,0,700,0.258191735
bird_cat,1,0,710,0.265253425
bird_cat,1,0,720,0.274090439
bird_cat,1,0,730,0.272704780
bird_cat,1,0,740,0.273089230
bird_cat,1,0,750,0.273094058
bird_cat,1,0,760,0.277144402
bird_cat,1,0,770,0.286651015
bird_cat,1,0,780,0.297445238
bird_cat,1,0,790,0.300324917
bird_cat,1,0,800,0.301984489
bird_cat,1,0,810,0.285303056
bird_cat,1,0,820,0.268597126
bird_cat,1,0,830,0.260657907
bird_cat,1,0,840,0.253166139
bird_cat,1,0,850,0.250293285
bird_cat,1,0,860,0.265807688
bird_cat,1,0,870,0.278997838
bird_cat,1,0,880,0.282057017
bird_cat,1,0,890,0.280725002
bird_cat,1,0,900,0.274292976
bird_cat,1,0,910,0.268593669
bird_cat,1,0,920,0.268319100
bird_cat,1,0,930,0.272846282
bird_cat,1,0,940,0.278992921
bird_cat,1,0,950,0.282489866
bird_cat,1,0,960,0.285728484
bird_cat,1,0,970,0.287909091
bird_cat,1,0,980,0.290401280
bird_cat,1,0,990,0.295251161
bird_cat,1,0,1000,0.290431082
bird_cat,1,0,1010,0.282812119
bird_cat,1,0,1020,0.280337840
bird_cat,1,0,1030,0.275008827
bird_cat,1,0,1040,0.270211875
bird_cat,1,0,1050,0.265428126
bird_cat,1,0,1060,0.263879120
bird_cat,1,0,1070,0.262405097
bird_cat,1,0,1080,0.260383755
bird_cat,1,0,1090,0.256375164
bird_cat,1,0,1100,0.255534261
bird_cat,1,0,1110,0.255450636
bird_cat,1,0,1120,0.253119826
bird_cat,1,0,1130,0.259755492
bird_cat,1,0,1140,0.269781888
bird_cat,1,0,1150,0.290971041
bird_cat,1,0,1160,0.302115202
bird_cat,1,0,1170,0.296515524
bird_cat,1,0,1180,0.288594186
bird_cat,1,0,1190,0.282820851
bird_cat,1,0,1200,0.281090617
bird_cat,1,0,1210,0.281174064
bird_cat,1,0,1220,0.276338935
bird_cat,1,0,1230,0.272919863
bird_cat,1,0,1240,0.272349536
