step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.396,0.159968,0.156430,0.163505,0.962531,20
25,26.590,0.198347,0.168981,0.227713,0.761622,20
50,190.864,0.249556,0.212633,0.286479,0.692863,23
75,220.786,0.306043,0.263578,0.348507,0.644835,23
100,414.506,0.361751,0.313871,0.409631,0.593745,26
125,448.414,0.395368,0.353848,0.436888,0.568059,26
150,664.881,0.432358,0.399607,0.465110,0.541324,29
175,703.071,0.472018,0.444898,0.499139,0.508917,29
200,932.638,0.508547,0.483257,0.533838,0.477579,30
225,971.960,0.542919,0.515743,0.570095,0.447133,30
250,1222.617,0.578472,0.559930,0.597013,0.419790,32
275,1264.779,0.607398,0.602744,0.612052,0.392280,32
300,1538.696,0.630881,0.628667,0.633095,0.373866,33
325,1582.294,0.646785,0.650445,0.643125,0.356189,33
350,1864.313,0.663349,0.662685,0.664012,0.343717,33
375,1908.533,0.669146,0.669542,0.668751,0.336036,33
400,2198.078,0.683364,0.676650,0.690079,0.322577,36
425,2247.229,0.698532,0.691822,0.705243,0.306307,36
450,2549.947,0.715913,0.704554,0.727273,0.292030,37
475,2600.468,0.727953,0.715502,0.740403,0.289121,37
500,2904.491,0.743795,0.711919,0.775672,0.278285,37
525,2955.735,0.760817,0.719376,0.802257,0.254088,37
550,3283.022,0.775684,0.731017,0.820351,0.245498,36
575,3333.585,0.786161,0.739764,0.832558,0.238587,36
600,3652.644,0.792702,0.744874,0.840530,0.227295,38
625,3706.391,0.796710,0.748730,0.844690,0.226369,38
650,4026.189,0.802684,0.755301,0.850068,0.222198,35
675,4075.331,0.806733,0.755597,0.857868,0.224263,35
700,4387.799,0.809997,0.762979,0.857016,0.220801,35
725,4436.389,0.813191,0.762386,0.863996,0.215328,35
750,4751.967,0.811997,0.759104,0.864889,0.215677,35
775,4800.649,0.816187,0.766016,0.866357,0.208777,35
800,5115.193,0.820427,0.771067,0.869787,0.204629,35
825,5163.870,0.822335,0.777414,0.867257,0.204421,35
850,5475.986,0.822638,0.775938,0.869338,0.208405,35
875,5524.690,0.820078,0.774006,0.866149,0.210465,35
900,5838.616,0.819619,0.773475,0.865763,0.217776,35
925,5887.805,0.818156,0.772425,0.863886,0.217835,35
950,6192.816,0.816651,0.769054,0.864249,0.225780,34
975,6239.625,0.808790,0.762073,0.855507,0.233619,34
