step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.490,1.161969,0.086139,0.083513,0.088765,5,0.00767766,0,0.122140,0.149158,0.095122,0.448467,0.391509,0.505425,0.096589,0.095970,0.097209,0.020352,0.028825,0.128487,0.232457,0.000000,0,0,0
25,6.847,1.033518,0.110628,0.103031,0.118225,5,0.00000404,0,0.061650,0.078956,0.044344,0.660230,0.584709,0.735751,0.117317,0.111166,0.123468,0.010721,0.013232,0.118142,0.214386,0.000000,0,0,0
50,51.473,0.987502,0.132715,0.120056,0.145375,8,0.00009772,0,0.050086,0.069045,0.031128,0.739130,0.650209,0.828050,0.139122,0.128345,0.149900,0.009247,0.009228,0.114761,0.205146,0.000000,3,0,0
75,61.486,0.928575,0.176318,0.159324,0.193313,8,0.00021202,0,0.044679,0.064751,0.024607,0.806623,0.723749,0.889496,0.183855,0.169640,0.198070,0.008714,0.007197,0.109330,0.192190,0.000000,3,0,0
100,132.356,0.814643,0.258368,0.219972,0.296764,10,0.00000000,1,0.031103,0.043773,0.018433,0.891198,0.839879,0.942516,0.265917,0.229600,0.302235,0.005859,0.005532,0.099316,0.166537,0.000000,6,0,1
125,145.032,0.742240,0.325317,0.273387,0.377247,10,0.00000000,0,0.036363,0.047076,0.025650,0.898300,0.858771,0.937829,0.336590,0.286257,0.386923,0.006008,0.007482,0.092544,0.148125,0.000000,6,0,1
150,231.749,0.677138,0.388664,0.323351,0.453977,13,0.00000000,0,0.046639,0.064585,0.028693,0.892068,0.842020,0.942115,0.405619,0.344235,0.467003,0.008026,0.008476,0.087133,0.130329,0.000000,9,0,1
175,248.190,0.609082,0.448777,0.384783,0.512771,13,0.00001183,0,0.043775,0.059465,0.028085,0.911061,0.872702,0.949421,0.467418,0.407664,0.527172,0.007563,0.008322,0.078990,0.116093,0.000000,9,0,1
200,361.646,0.550057,0.506413,0.445824,0.567001,15,0.00000000,1,0.048217,0.064090,0.032345,0.914308,0.880982,0.947635,0.529869,0.474397,0.585340,0.007984,0.009516,0.071116,0.103486,0.000000,11,0,1
225,380.817,0.502722,0.552364,0.508354,0.596374,15,0.00000000,2,0.046991,0.067724,0.026259,0.923965,0.889069,0.958861,0.577408,0.542782,0.612034,0.008906,0.007689,0.063437,0.095839,0.000000,11,0,1
250,509.556,0.448568,0.610664,0.598551,0.622777,16,0.00007446,1,0.049360,0.071853,0.026867,0.929482,0.899282,0.959682,0.640534,0.641559,0.639510,0.009413,0.007685,0.051671,0.089286,0.000000,12,0,1
275,530.083,0.413803,0.645989,0.646697,0.645281,16,0.00020654,2,0.052660,0.075322,0.029997,0.929544,0.902272,0.956816,0.680023,0.695408,0.664638,0.008981,0.008708,0.044698,0.084344,0.000000,12,0,1
300,669.199,0.390196,0.667880,0.668219,0.667540,17,0.00007362,2,0.046396,0.063925,0.028867,0.938583,0.917502,0.959665,0.698872,0.710935,0.686810,0.008668,0.008367,0.042540,0.078991,0.000000,13,0,1
325,690.859,0.372929,0.683097,0.677196,0.688998,17,0.00010935,2,0.049312,0.072019,0.026606,0.936749,0.909750,0.963748,0.716648,0.725966,0.707330,0.009969,0.007861,0.041838,0.073531,0.000000,13,0,1
350,838.582,0.361582,0.692815,0.676095,0.709535,17,0.00001638,2,0.056937,0.086224,0.027650,0.929196,0.894928,0.963465,0.731772,0.734390,0.729154,0.011606,0.007849,0.042243,0.068553,0.000000,13,0,1
375,860.008,0.339950,0.705996,0.688825,0.723168,17,0.00015076,1,0.054924,0.083416,0.026432,0.932539,0.899462,0.965615,0.744283,0.746283,0.742283,0.009992,0.007482,0.039334,0.065210,0.000000,13,0,1
400,1004.514,0.329051,0.717835,0.686579,0.749091,16,0.00004364,1,0.057445,0.086720,0.028171,0.930294,0.895875,0.964714,0.758156,0.746118,0.770194,0.011769,0.007959,0.040830,0.058979,0.000000,13,0,2
425,1024.570,0.319615,0.720659,0.677390,0.763927,16,0.00023587,1,0.063905,0.103898,0.023911,0.924172,0.878006,0.970338,0.764981,0.747770,0.782193,0.012651,0.006884,0.041466,0.055250,0.000000,13,0,2
450,1161.006,0.308006,0.735820,0.695482,0.776157,16,0.00015963,1,0.061136,0.096796,0.025476,0.928190,0.887394,0.968985,0.779366,0.762801,0.795931,0.012965,0.007429,0.039923,0.052511,0.000000,13,0,2
475,1180.886,0.289409,0.751833,0.708246,0.795420,16,0.00018336,1,0.061457,0.097787,0.025128,0.929193,0.888281,0.970104,0.796455,0.777502,0.815407,0.013258,0.007205,0.038405,0.047790,0.000000,13,0,2
500,1314.953,0.271550,0.764540,0.718575,0.810506,16,0.00020976,1,0.056984,0.089362,0.024607,0.934380,0.897538,0.971222,0.806619,0.782788,0.830450,0.012168,0.007044,0.036723,0.044139,0.000000,13,0,2
525,1334.872,0.264998,0.770346,0.723780,0.816911,16,0.00017277,1,0.054920,0.083581,0.026259,0.936661,0.903692,0.969630,0.811318,0.784275,0.838362,0.011647,0.007557,0.036003,0.042688,0.000000,13,0,2
550,1470.405,0.266630,0.768426,0.712356,0.824497,16,0.00018180,1,0.062653,0.100264,0.025041,0.928904,0.886584,0.971223,0.814462,0.783779,0.845144,0.013576,0.007078,0.037769,0.040738,0.000000,13,0,2
575,1490.351,0.255389,0.771597,0.710285,0.832909,16,0.00022503,1,0.060784,0.096961,0.024607,0.930652,0.889329,0.971975,0.816279,0.779154,0.853404,0.011853,0.007053,0.036766,0.038857,0.000000,13,0,2
600,1623.576,0.242227,0.783995,0.719430,0.848559,18,0.00023001,1,0.063461,0.100925,0.025998,0.928991,0.886977,0.971005,0.831329,0.792038,0.870620,0.012456,0.007302,0.035800,0.035010,0.000000,15,0,2
625,1645.932,0.228698,0.795078,0.728685,0.861472,18,0.00024027,1,0.054624,0.084903,0.024346,0.938085,0.903019,0.973152,0.836498,0.790552,0.882445,0.011414,0.007068,0.034904,0.032031,0.000000,15,0,2
650,1791.217,0.227682,0.798783,0.727669,0.869897,18,0.00019668,1,0.062392,0.100264,0.024520,0.930965,0.888706,0.973224,0.845927,0.800628,0.891227,0.013530,0.006992,0.035541,0.030046,0.000000,16,0,3
675,1813.440,0.223445,0.803357,0.733333,0.873380,18,0.00024413,1,0.062114,0.097621,0.026606,0.931509,0.891837,0.971181,0.850770,0.804922,0.896618,0.013248,0.007588,0.034776,0.029230,0.000000,16,0,3
700,1963.398,0.218413,0.807551,0.737656,0.877447,18,0.00022020,1,0.063253,0.100595,0.025911,0.930888,0.889754,0.972021,0.856021,0.811860,0.900183,0.013540,0.007243,0.034230,0.028131,0.000000,16,0,3
725,1985.431,0.213330,0.809357,0.740618,0.878096,18,0.00024443,1,0.064474,0.100429,0.028519,0.929841,0.890292,0.969389,0.859069,0.814998,0.903139,0.012342,0.008012,0.032854,0.028023,0.000000,16,0,3
750,2136.177,0.216243,0.810223,0.738961,0.881484,18,0.00021328,1,0.063870,0.103568,0.024172,0.930617,0.887311,0.973924,0.859142,0.815494,0.902791,0.013966,0.007020,0.034243,0.027296,0.000000,16,0,3
775,2157.890,0.208818,0.814278,0.749733,0.878824,18,0.00025227,1,0.053594,0.081103,0.026085,0.940463,0.909040,0.971886,0.856143,0.810538,0.901748,0.011182,0.007376,0.032478,0.027790,0.000000,16,0,3
800,2304.135,0.216014,0.811413,0.741931,0.880896,18,0.00024503,1,0.064435,0.100264,0.028606,0.930003,0.890611,0.969395,0.861207,0.816320,0.906095,0.013436,0.008239,0.033694,0.027416,0.000000,16,0,3
825,2325.599,0.201422,0.818440,0.751605,0.885275,18,0.00030442,1,0.052259,0.080608,0.023911,0.942006,0.909713,0.974299,0.859317,0.812190,0.906443,0.010896,0.006617,0.032006,0.026307,0.000000,16,0,3
850,2469.698,0.207920,0.815795,0.744604,0.886986,18,0.00042216,1,0.059940,0.094318,0.025563,0.934462,0.896257,0.972666,0.862247,0.814833,0.909660,0.012832,0.007042,0.033393,0.025879,0.000000,16,0,3
875,2491.028,0.201437,0.819615,0.752826,0.886404,18,0.00042715,1,0.053851,0.081269,0.026432,0.940497,0.909225,0.971768,0.861921,0.814007,0.909834,0.010913,0.007450,0.031846,0.026019,0.000000,16,0,3
900,2638.628,0.201504,0.816317,0.744565,0.888068,18,0.00047738,1,0.058988,0.094153,0.023824,0.935434,0.896401,0.974466,0.861947,0.814668,0.909225,0.011364,0.006924,0.032162,0.025751,0.000000,16,0,3
925,2659.841,0.205143,0.817299,0.747244,0.887353,18,0.00056161,1,0.059514,0.093987,0.025041,0.935045,0.896883,0.973207,0.863525,0.817476,0.909573,0.012598,0.006900,0.032738,0.025764,0.000000,16,0,3
950,2805.864,0.205007,0.819082,0.749021,0.889143,18,0.00060279,1,0.060797,0.096465,0.025128,0.934030,0.894888,0.973171,0.866381,0.821275,0.911486,0.012944,0.007126,0.032723,0.025437,0.000000,16,0,3
975,2826.947,0.201097,0.822816,0.753348,0.892284,18,0.00075897,1,0.060984,0.097621,0.024346,0.934231,0.894408,0.974055,0.870449,0.826891,0.914007,0.013020,0.007070,0.032104,0.024706,0.000000,16,0,3
