pair,arm,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
sun_moon,l200,300,1048.331,0.283581,0.778544,0.682349,0.874739,19,0.00096350,3,0.048150,0.072385,0.023914,0.941988,0.909983,0.973994,0.813699,0.731742,0.895657,0.015953,0.004616,0.062798,0.021220,0.050000,0,0,1,0,0
sun_moon,l200,325,1071.867,0.272846,0.786897,0.687999,0.885794,19,0.00059110,4,0.046854,0.068604,0.025104,0.943874,0.914651,0.973097,0.821615,0.735199,0.908031,0.015220,0.004817,0.061508,0.019284,0.050000,0,0,1,0,0
sun_moon,l200,350,1222.962,0.259169,0.797676,0.704287,0.891065,19,0.00064207,4,0.045089,0.063526,0.026651,0.946756,0.921819,0.971692,0.831920,0.749028,0.914813,0.014177,0.005204,0.058073,0.018477,0.050000,0,0,1,0,0
sun_moon,l200,375,1246.849,0.254476,0.800644,0.710214,0.891074,19,0.00042887,4,0.043757,0.065147,0.022368,0.948373,0.920710,0.976036,0.833744,0.756482,0.911005,0.014446,0.004425,0.056814,0.018476,0.050000,0,0,1,0,0
sun_moon,l200,400,1397.856,0.249833,0.800779,0.710136,0.891421,19,0.00037494,4,0.040854,0.063742,0.017965,0.951385,0.922184,0.980586,0.831419,0.755402,0.907436,0.013705,0.003327,0.056566,0.018108,0.050000,0,0,1,0,0
sun_moon,l200,425,1421.197,0.245249,0.805962,0.720956,0.890969,19,0.00046267,4,0.041837,0.066659,0.017014,0.950901,0.920233,0.981570,0.837571,0.769015,0.906127,0.014444,0.003134,0.054609,0.018244,0.050000,0,0,1,0,0
sun_moon,l200,450,1570.370,0.238620,0.813671,0.731646,0.895697,19,0.00036269,4,0.042183,0.066876,0.017490,0.951128,0.921086,0.981171,0.845969,0.780575,0.911362,0.014984,0.003317,0.052888,0.017417,0.050000,0,0,1,0,0
sun_moon,l200,475,1593.638,0.231255,0.820936,0.733583,0.908290,19,0.00045334,4,0.041283,0.069360,0.013206,0.952309,0.918765,0.985853,0.852375,0.784464,0.920286,0.015659,0.002553,0.052607,0.015267,0.050000,0,0,1,0,0
sun_moon,l200,500,1743.989,0.224537,0.826692,0.734735,0.918648,19,0.00050497,5,0.039651,0.068712,0.010589,0.954129,0.919534,0.988723,0.856798,0.785220,0.928376,0.015453,0.002061,0.052364,0.013607,0.050000,0,0,1,0,0
sun_moon,l200,525,1767.462,0.222771,0.829241,0.736964,0.921518,19,0.00055250,3,0.041443,0.073250,0.009637,0.952494,0.915239,0.989748,0.860672,0.790946,0.930399,0.016329,0.001897,0.051996,0.013018,0.050000,0,0,1,0,0
sun_moon,l200,550,1918.387,0.223948,0.829500,0.734563,0.924437,19,0.00064695,4,0.043534,0.077787,0.009280,0.950344,0.910537,0.990152,0.862359,0.791703,0.933016,0.017065,0.001856,0.052440,0.012597,0.050000,0,0,1,0,0
sun_moon,l200,575,1942.014,0.225472,0.829632,0.737921,0.921343,19,0.00061043,4,0.044481,0.075519,0.013444,0.949460,0.913114,0.985806,0.863689,0.793647,0.933730,0.017057,0.002598,0.052128,0.013059,0.050000,0,0,1,0,0
sun_moon,l200,600,2092.535,0.222325,0.832453,0.737133,0.927773,19,0.00057250,3,0.044118,0.076815,0.011422,0.949870,0.911765,0.987974,0.866063,0.793755,0.938370,0.017191,0.002278,0.052153,0.012086,0.050000,0,0,1,0,0
sun_moon,l200,625,2116.345,0.235650,0.820030,0.735828,0.904232,19,0.00061127,4,0.045903,0.076815,0.014991,0.947775,0.911622,0.983929,0.855069,0.792351,0.917787,0.017125,0.002934,0.052275,0.016103,0.050000,0,0,1,0,0
sun_moon,l200,650,2262.270,0.239457,0.814944,0.741155,0.888733,19,0.00111853,4,0.044370,0.071845,0.016895,0.949355,0.917062,0.981649,0.849076,0.794404,0.903748,0.016181,0.003206,0.051204,0.018660,0.050000,0,0,1,0,0
sun_moon,l200,675,2285.600,0.234138,0.819014,0.741548,0.896479,19,0.00111127,2,0.043841,0.070549,0.017133,0.949971,0.918385,0.981557,0.852851,0.793863,0.911838,0.015798,0.003177,0.051026,0.017273,0.050000,0,0,1,0,0
sun_moon,l200,700,2433.616,0.225127,0.827615,0.741301,0.913928,19,0.00072158,2,0.044284,0.071197,0.017371,0.949689,0.917718,0.981661,0.861942,0.794080,0.929804,0.015917,0.003307,0.051086,0.014176,0.050000,0,0,1,0,0
sun_moon,l200,725,2456.730,0.224973,0.828558,0.740741,0.916375,19,0.00060127,2,0.045328,0.070549,0.020107,0.948623,0.918304,0.978943,0.863900,0.792999,0.934801,0.015817,0.003827,0.051174,0.013855,0.050000,0,0,1,0,0
sun_moon,l200,750,2603.014,0.223601,0.829152,0.740666,0.917639,19,0.00061533,2,0.045263,0.070657,0.019869,0.948700,0.918189,0.979211,0.864435,0.792999,0.935872,0.015616,0.003837,0.050976,0.013688,0.050000,0,0,1,0,0
sun_moon,l200,775,2625.849,0.224745,0.827985,0.742643,0.913327,19,0.00087771,2,0.044842,0.068388,0.021297,0.949162,0.920647,0.977678,0.863105,0.793431,0.932778,0.015229,0.003996,0.050646,0.014451,0.050000,0,0,1,0,0
sun_moon,l200,800,2774.442,0.226027,0.827984,0.743310,0.912659,19,0.00091638,3,0.045777,0.069901,0.021654,0.948255,0.919206,0.977304,0.863845,0.795268,0.932421,0.015618,0.004167,0.050677,0.014559,0.050000,0,0,1,0,0
sun_moon,l200,825,2797.666,0.222737,0.829933,0.744061,0.915804,19,0.00114718,2,0.045951,0.068820,0.023081,0.948156,0.920355,0.975957,0.866105,0.795268,0.936942,0.015029,0.004502,0.050162,0.014051,0.050000,0,0,1,0,0
sun_moon,l200,850,2940.974,0.223978,0.830071,0.744221,0.915920,18,0.00122217,2,0.046707,0.070333,0.023081,0.947414,0.918868,0.975960,0.866813,0.796564,0.937061,0.015469,0.004474,0.050310,0.014093,0.050000,0,0,2,0,0
sun_moon,l200,875,2962.916,0.226253,0.827575,0.745670,0.909480,18,0.00121280,2,0.047250,0.066659,0.027841,0.946875,0.922672,0.971079,0.865088,0.795376,0.934801,0.014756,0.005474,0.049893,0.015127,0.050000,0,0,2,0,0
sun_moon,l200,900,3104.020,0.220777,0.830280,0.745971,0.914590,18,0.00111374,2,0.046223,0.065795,0.026651,0.947985,0.923569,0.972400,0.867008,0.795052,0.938965,0.013999,0.005394,0.049304,0.014332,0.050000,0,0,2,0,0
sun_moon,l200,925,3125.644,0.220934,0.830861,0.752954,0.908767,18,0.00093922,2,0.047324,0.060501,0.034146,0.947254,0.929569,0.964940,0.869153,0.798509,0.939798,0.013250,0.006728,0.048051,0.015386,0.050000,0,0,2,0,0
sun_moon,l200,950,3267.151,0.223722,0.829588,0.754790,0.904386,18,0.00092652,2,0.049547,0.060069,0.039024,0.945147,0.930168,0.960126,0.869904,0.800130,0.939679,0.013114,0.007795,0.047641,0.016263,0.050000,0,0,2,0,0
sun_moon,l200,975,3288.870,0.214591,0.835643,0.758083,0.913204,18,0.00093124,2,0.046432,0.059313,0.033551,0.948446,0.931220,0.965673,0.873445,0.803047,0.943843,0.012915,0.006636,0.046952,0.014585,0.050000,0,0,2,0,0
sun_moon,l200,1000,3429.623,0.212161,0.837060,0.759421,0.914699,18,0.00090133,1,0.044338,0.060717,0.027960,0.950515,0.929908,0.971123,0.872903,0.805532,0.940274,0.013195,0.005649,0.046778,0.014310,0.050000,0,0,2,0,0
sun_moon,l200,1025,3451.307,0.209495,0.839698,0.758032,0.921364,18,0.00076944,1,0.044240,0.062662,0.025818,0.950617,0.927825,0.973410,0.875342,0.805532,0.945152,0.013595,0.005174,0.047080,0.013188,0.050000,0,0,2,0,0
sun_moon,l200,1050,3590.979,0.210539,0.839774,0.756516,0.923032,18,0.00079214,1,0.045115,0.065363,0.024866,0.949686,0.924985,0.974387,0.875974,0.805964,0.945985,0.014323,0.004946,0.047562,0.012798,0.050000,0,0,2,0,0
sun_moon,l200,1075,3612.498,0.203811,0.842891,0.760710,0.925073,18,0.00091740,1,0.040905,0.059205,0.022606,0.954106,0.931551,0.976661,0.875866,0.805748,0.945985,0.013102,0.004398,0.046635,0.012337,0.050000,0,0,2,0,0
sun_moon,l200,1100,3754.924,0.204934,0.841801,0.759882,0.923721,18,0.00078404,1,0.041851,0.060501,0.023200,0.953104,0.930166,0.976041,0.875504,0.805856,0.945152,0.013047,0.004635,0.046565,0.012722,0.050000,0,0,2,0,0
sun_moon,l200,1125,3776.986,0.204362,0.844933,0.758365,0.931502,18,0.00112984,1,0.044435,0.062338,0.026532,0.950591,0.928180,0.973002,0.880928,0.805640,0.956217,0.013606,0.005300,0.046973,0.011431,0.050000,0,0,2,0,0
sun_moon,l200,1150,3918.628,0.202608,0.845586,0.757317,0.933854,18,0.00105837,1,0.041482,0.063094,0.019869,0.953446,0.927327,0.979564,0.878754,0.805099,0.952409,0.014022,0.003899,0.047526,0.010802,0.050000,0,0,2,0,0
sun_moon,l200,1175,3940.193,0.201695,0.845535,0.756221,0.934848,18,0.00092257,1,0.042228,0.063634,0.020821,0.952667,0.926687,0.978648,0.879328,0.804343,0.954313,0.013776,0.004069,0.047455,0.010639,0.050000,0,0,2,0,0
sun_moon,l200,1200,4084.193,0.202322,0.844045,0.760318,0.927773,18,0.00116234,2,0.040737,0.060177,0.021297,0.954275,0.930531,0.978018,0.876801,0.806072,0.947531,0.013047,0.004207,0.046526,0.012016,0.050000,0,0,2,0,0
sun_moon,l200,1225,4106.403,0.203303,0.841240,0.763322,0.919159,18,0.00127525,1,0.037365,0.056288,0.018441,0.957713,0.934744,0.980681,0.871199,0.806288,0.936109,0.012392,0.003641,0.045959,0.013494,0.050000,0,0,2,0,0
sun_moon,l200,1250,4250.303,0.199341,0.844024,0.762299,0.925749,18,0.00135938,1,0.038495,0.056288,0.020702,0.956612,0.934663,0.978561,0.875061,0.805207,0.944914,0.012030,0.004141,0.045797,0.012247,0.050000,0,0,2,0,0
sun_moon,l200,1275,4272.677,0.196025,0.846941,0.766581,0.927300,18,0.00137638,1,0.038377,0.053911,0.022844,0.956964,0.937445,0.976482,0.878196,0.807908,0.948483,0.011479,0.004546,0.044892,0.012116,0.050000,0,0,2,0,0
sun_moon,l200,1300,4413.562,0.195917,0.847865,0.763573,0.932156,17,0.00124150,1,0.039410,0.054667,0.024152,0.955879,0.936432,0.975325,0.879993,0.805315,0.954670,0.011929,0.004660,0.045682,0.011040,0.050000,0,0,3,0,0
sun_moon,l200,1325,4434.905,0.199010,0.845721,0.766079,0.925363,17,0.00102545,1,0.039934,0.054883,0.024985,0.955369,0.936405,0.974334,0.878304,0.808124,0.948483,0.011886,0.005012,0.045145,0.012503,0.050000,0,0,3,0,0
sun_moon,l200,1350,4571.460,0.194538,0.848424,0.770202,0.926645,17,0.00087103,1,0.037810,0.052182,0.023438,0.957693,0.939504,0.975881,0.879379,0.810393,0.948364,0.011510,0.004686,0.044314,0.012231,0.050000,0,0,3,0,0
sun_moon,l200,1375,4592.268,0.188822,0.851931,0.776273,0.927590,17,0.00113520,1,0.037367,0.052723,0.022011,0.958351,0.939394,0.977309,0.882603,0.817200,0.948007,0.011337,0.004369,0.042855,0.011968,0.050000,0,0,3,0,0
sun_moon,l200,1400,4729.608,0.179825,0.859568,0.791239,0.927897,17,0.00185132,1,0.037285,0.053155,0.021416,0.958970,0.940037,0.977903,0.890533,0.833297,0.947769,0.011343,0.004131,0.039953,0.011820,0.050000,0,0,3,0,0
sun_moon,l200,1425,4750.519,0.172225,0.867315,0.798992,0.935638,17,0.00257911,1,0.036243,0.050238,0.022249,0.960390,0.943513,0.977267,0.897793,0.839131,0.956454,0.010915,0.004460,0.038571,0.010548,0.050000,0,0,3,0,0
sun_moon,l200,1450,4884.876,0.169907,0.869773,0.796965,0.942582,17,0.00250401,1,0.039643,0.053587,0.025699,0.957058,0.940010,0.974107,0.903239,0.839672,0.966805,0.011430,0.004931,0.038804,0.009067,0.050000,0,0,3,0,0
sun_moon,l200,1475,4905.506,0.169606,0.870031,0.799055,0.941006,17,0.00242526,2,0.038346,0.052182,0.024509,0.958384,0.941561,0.975208,0.902410,0.840752,0.964069,0.011241,0.004777,0.038429,0.009531,0.050000,0,0,3,0,0
sun_moon,l200,1500,5038.041,0.169676,0.870543,0.796758,0.944328,17,0.00237990,1,0.038362,0.053047,0.023676,0.958314,0.940535,0.976093,0.902855,0.839023,0.966686,0.011490,0.004608,0.038963,0.008991,0.050000,0,0,3,0,0
sun_moon,l200,1525,5058.543,0.168895,0.871469,0.797848,0.945089,17,0.00235005,1,0.039659,0.054451,0.024866,0.957091,0.939211,0.974970,0.904941,0.841292,0.968590,0.011541,0.004872,0.038648,0.008895,0.050000,0,0,3,0,0
sun_moon,l200,1550,5190.864,0.170875,0.871070,0.798122,0.944019,17,0.00223872,1,0.041473,0.058557,0.024390,0.955291,0.935183,0.975399,0.905950,0.844857,0.967043,0.012495,0.004785,0.038749,0.009046,0.050000,0,0,3,0,0
sun_moon,l200,1575,5211.182,0.166563,0.873031,0.803491,0.942571,17,0.00226181,1,0.037864,0.052290,0.023438,0.959018,0.941757,0.976279,0.905085,0.845506,0.964664,0.011378,0.004572,0.037763,0.009255,0.050000,0,0,3,0,0
sun_moon,l200,1600,5344.030,0.170603,0.870630,0.802233,0.939027,17,0.00238437,2,0.038685,0.054883,0.022487,0.958106,0.939096,0.977116,0.903202,0.846262,0.960143,0.012011,0.004424,0.038146,0.009948,0.050000,0,0,3,0,0
sun_moon,l200,1625,5364.206,0.174762,0.866241,0.799367,0.933115,17,0.00245413,1,0.038699,0.058124,0.019274,0.957919,0.935700,0.980137,0.898465,0.845830,0.951101,0.012370,0.003823,0.038472,0.011113,0.050000,0,0,3,0,0
sun_moon,l200,1650,5494.845,0.181136,0.861600,0.799980,0.923221,17,0.00232070,1,0.039688,0.059745,0.019631,0.956869,0.934167,0.979572,0.894559,0.847774,0.941344,0.012885,0.003960,0.038619,0.012796,0.050000,0,0,3,0,0
sun_moon,l200,1675,5515.170,0.182970,0.861547,0.799390,0.923704,17,0.00215953,1,0.041985,0.062554,0.021416,0.954606,0.931406,0.977805,0.896441,0.849395,0.943486,0.013591,0.004233,0.038869,0.012706,0.050000,0,0,3,0,0
sun_moon,l200,1700,5645.593,0.185380,0.860627,0.796957,0.924297,17,0.00233987,1,0.042622,0.065255,0.019988,0.953930,0.928622,0.979239,0.895867,0.848963,0.942772,0.014211,0.003995,0.039499,0.012645,0.050000,0,0,3,0,0
sun_moon,l200,1725,5665.778,0.189340,0.858496,0.795563,0.921429,17,0.00262875,1,0.044287,0.066443,0.022130,0.952208,0.927374,0.977043,0.895121,0.848423,0.941820,0.014550,0.004513,0.039839,0.013129,0.050000,0,0,3,0,0
sun_moon,l200,1750,5798.861,0.193607,0.856205,0.792192,0.920218,17,0.00272556,1,0.047745,0.070981,0.024509,0.948729,0.922797,0.974662,0.895597,0.848423,0.942772,0.015475,0.004786,0.040563,0.013207,0.050000,0,0,3,0,0
sun_moon,l200,1775,5819.213,0.195991,0.855775,0.790485,0.921065,17,0.00304106,1,0.048776,0.074114,0.023438,0.947729,0.919719,0.975739,0.895862,0.849071,0.942653,0.016247,0.004575,0.041074,0.013136,0.050000,0,0,3,0,0
sun_moon,l200,1800,5942.948,0.211525,0.846414,0.779488,0.913339,16,0.00215220,1,0.055933,0.080812,0.031053,0.940275,0.912474,0.968077,0.892091,0.842481,0.941701,0.017719,0.006174,0.043501,0.014559,0.050000,0,0,4,0,0
sun_moon,l200,1825,5962.222,0.207763,0.849242,0.786787,0.911697,16,0.00239321,1,0.056366,0.079300,0.033432,0.940162,0.914592,0.965732,0.895678,0.849179,0.942177,0.017369,0.006620,0.041904,0.014798,0.050000,0,0,4,0,0
sun_moon,l200,1850,6083.109,0.208867,0.849421,0.785478,0.913364,16,0.00199209,1,0.055739,0.078760,0.032719,0.940716,0.914956,0.966476,0.895295,0.847342,0.943248,0.017477,0.006534,0.042488,0.014663,0.050000,0,0,4,0,0
sun_moon,l200,1875,6102.003,0.204555,0.852100,0.787217,0.916984,16,0.00205628,1,0.055161,0.078436,0.031886,0.941412,0.915424,0.967401,0.897593,0.848963,0.946222,0.017231,0.006324,0.041930,0.013998,0.050000,0,0,4,0,0
sun_moon,l2000,1,1.362,1.095125,0.222408,0.192544,0.252272,20,0.00000000,0,0.178780,0.179451,0.178108,0.591939,0.558597,0.625282,0.262150,0.227096,0.297204,0.040569,0.035884,0.177669,0.149146,0.050000,0,0,0,0,0
sun_moon,l2000,25,26.453,0.797285,0.364217,0.354434,0.374001,20,0.00000003,0,0.090185,0.093993,0.086377,0.814785,0.804889,0.824680,0.397027,0.387748,0.406306,0.020869,0.017323,0.131327,0.115338,0.050000,0,0,0,0,0
sun_moon,l2000,50,190.040,0.631132,0.486983,0.503193,0.470772,20,0.00002927,1,0.073621,0.082757,0.064485,0.877063,0.868136,0.885991,0.522983,0.544836,0.501130,0.018183,0.012747,0.099722,0.095183,0.050000,0,0,0,0,0
sun_moon,l2000,75,216.015,0.534639,0.562236,0.584075,0.540397,20,0.00018396,1,0.065013,0.080056,0.049970,0.903223,0.887386,0.919060,0.599117,0.630834,0.567400,0.017539,0.009877,0.082964,0.081498,0.050000,0,0,0,0,0
sun_moon,l2000,100,376.640,0.472219,0.615158,0.621799,0.608517,19,0.00145174,4,0.063248,0.084378,0.042118,0.913249,0.888778,0.937720,0.654206,0.674265,0.634146,0.018262,0.008067,0.075275,0.068628,0.050000,0,0,1,0,0
sun_moon,l2000,125,401.308,0.444365,0.642098,0.634452,0.649744,19,0.00351712,2,0.061985,0.078760,0.045211,0.917191,0.896801,0.937582,0.681770,0.684421,0.679120,0.017119,0.009015,0.072645,0.061589,0.050000,0,0,1,0,0
sun_moon,l2000,150,554.835,0.412732,0.672879,0.639908,0.705849,19,0.00255586,3,0.064487,0.083405,0.045568,0.917230,0.892614,0.941846,0.715647,0.693280,0.738013,0.018221,0.008973,0.071839,0.051545,0.050000,0,0,1,0,0
sun_moon,l2000,175,578.531,0.382450,0.700406,0.635200,0.765612,19,0.00176886,3,0.061439,0.088375,0.034503,0.922456,0.886657,0.958255,0.741682,0.691335,0.792029,0.019615,0.006740,0.073415,0.040479,0.050000,0,0,1,0,0
sun_moon,l2000,200,732.332,0.343064,0.732128,0.650566,0.813689,19,0.00097863,4,0.056329,0.087079,0.025580,0.930314,0.890370,0.970259,0.770860,0.707217,0.834503,0.019364,0.004893,0.070134,0.031863,0.050000,0,0,1,0,0
sun_moon,l2000,225,756.343,0.328751,0.741791,0.652868,0.830714,19,0.00089161,2,0.052486,0.083081,0.021892,0.934860,0.894859,0.974860,0.778004,0.707109,0.848899,0.018407,0.004159,0.069313,0.028780,0.050000,0,0,1,0,0
sun_moon,l2000,250,914.169,0.308060,0.757214,0.665897,0.848531,19,0.00052600,2,0.048580,0.076815,0.020345,0.940140,0.903239,0.977041,0.791421,0.717048,0.865794,0.017031,0.003895,0.066454,0.025647,0.050000,0,0,1,0,0
sun_moon,l2000,275,938.309,0.288995,0.769925,0.675629,0.864221,19,0.00076961,1,0.045511,0.072818,0.018203,0.944221,0.908709,0.979732,0.802390,0.724827,0.879952,0.015618,0.003475,0.063695,0.022911,0.050000,0,0,1,0,0
sun_moon,l2000,300,1092.151,0.278483,0.781083,0.685282,0.876884,19,0.00113484,3,0.045149,0.071737,0.018560,0.945329,0.911016,0.979642,0.813801,0.734443,0.893159,0.015873,0.003546,0.062092,0.020761,0.050000,0,0,1,0,0
sun_moon,l2000,325,1115.952,0.263559,0.791763,0.696476,0.887050,19,0.00029547,3,0.043735,0.066768,0.020702,0.947596,0.917545,0.977646,0.824195,0.742978,0.905413,0.014493,0.004058,0.059424,0.019085,0.050000,0,0,1,0,0
sun_moon,l2000,350,1270.501,0.257287,0.796612,0.705656,0.887568,19,0.00032838,3,0.043541,0.065903,0.021178,0.948304,0.919440,0.977168,0.829263,0.752161,0.906365,0.014305,0.004148,0.057509,0.018951,0.050000,0,0,1,0,0
sun_moon,l2000,375,1294.441,0.254074,0.800540,0.715242,0.885837,19,0.00035851,1,0.043865,0.065363,0.022368,0.948448,0.920998,0.975897,0.833822,0.761992,0.905651,0.014397,0.004426,0.055858,0.019338,0.050000,0,0,1,0,0
sun_moon,l2000,400,1449.352,0.247577,0.802431,0.722845,0.882017,19,0.00029571,1,0.040910,0.060285,0.021535,0.951868,0.927078,0.976657,0.833717,0.766422,0.901011,0.013066,0.004252,0.053883,0.019914,0.050000,0,0,1,0,0
sun_moon,l2000,425,1473.326,0.240323,0.811467,0.729167,0.893768,19,0.00019283,1,0.042255,0.063094,0.021416,0.950906,0.924733,0.977079,0.844041,0.775173,0.912909,0.013926,0.004270,0.052940,0.018025,0.050000,0,0,1,0,0
sun_moon,l2000,450,1626.010,0.236302,0.817049,0.733192,0.900907,19,0.00013804,1,0.044973,0.066984,0.022963,0.948410,0.921130,0.975690,0.851949,0.782303,0.921594,0.014835,0.004475,0.052357,0.016723,0.050000,0,0,1,0,0
sun_moon,l2000,475,1649.632,0.225139,0.826108,0.739636,0.912580,19,0.00017407,1,0.042576,0.068496,0.016657,0.951302,0.920242,0.982363,0.859040,0.790298,0.927781,0.015200,0.003175,0.051207,0.014611,0.050000,0,0,1,0,0
sun_moon,l2000,500,1802.033,0.220626,0.828244,0.742935,0.913553,19,0.00011282,2,0.041182,0.066659,0.015705,0.952883,0.922409,0.983356,0.860180,0.792459,0.927900,0.014802,0.002844,0.050479,0.014214,0.050000,0,0,1,0,0
sun_moon,l2000,525,1825.832,0.215430,0.833051,0.745158,0.920944,19,0.00016952,1,0.039106,0.065363,0.012849,0.955170,0.923928,0.986412,0.863321,0.793863,0.932778,0.014638,0.002563,0.050052,0.013118,0.050000,0,0,1,0,0
sun_moon,l2000,550,1980.127,0.214409,0.833736,0.745990,0.921481,19,0.00011740,1,0.039702,0.064175,0.015229,0.954595,0.925208,0.983982,0.864689,0.793863,0.935515,0.014362,0.002868,0.049861,0.012967,0.050000,0,0,1,0,0
sun_moon,l2000,575,2004.130,0.213692,0.833975,0.745009,0.922941,19,0.00015920,1,0.039430,0.066011,0.012849,0.954851,0.923260,0.986441,0.864494,0.794188,0.934801,0.014616,0.002399,0.049987,0.012699,0.050000,0,0,1,0,0
sun_moon,l2000,600,2161.652,0.205203,0.841295,0.751195,0.931396,19,0.00019196,2,0.036809,0.062554,0.011065,0.957856,0.927325,0.988387,0.869943,0.798185,0.941701,0.014074,0.002214,0.048777,0.011435,0.050000,0,0,1,0,0
sun_moon,l2000,625,2185.808,0.205028,0.841962,0.751397,0.932526,19,0.00029673,2,0.037561,0.062986,0.012136,0.957106,0.926906,0.987306,0.871284,0.798725,0.943843,0.014231,0.002297,0.048833,0.011177,0.050000,0,0,1,0,0
sun_moon,l2000,650,2339.503,0.205616,0.841244,0.751749,0.930738,19,0.00030364,2,0.038571,0.065363,0.011779,0.956096,0.924545,0.987647,0.871294,0.800886,0.941701,0.014650,0.002078,0.048799,0.011304,0.050000,0,0,1,0,0
sun_moon,l2000,675,2363.843,0.208126,0.839403,0.752456,0.926349,19,0.00027626,2,0.038148,0.066659,0.009637,0.956558,0.923316,0.989801,0.868946,0.802615,0.935277,0.014870,0.001856,0.048699,0.012249,0.050000,0,0,1,0,0
sun_moon,l2000,700,2521.539,0.223256,0.825432,0.753373,0.897490,19,0.00027888,2,0.041984,0.064931,0.019036,0.952369,0.925128,0.979610,0.858433,0.802290,0.914575,0.014479,0.003395,0.048371,0.017045,0.050000,0,0,1,0,0
sun_moon,l2000,725,2545.800,0.216247,0.830799,0.755594,0.906005,19,0.00029661,3,0.039324,0.062230,0.016419,0.955264,0.928045,0.982483,0.861747,0.802615,0.920880,0.013859,0.003072,0.047856,0.015692,0.050000,0,0,1,0,0
sun_moon,l2000,750,2701.670,0.210480,0.838050,0.756856,0.919244,19,0.00029768,3,0.041627,0.063742,0.019512,0.953120,0.926635,0.979605,0.871140,0.805099,0.937180,0.014446,0.003599,0.047872,0.013196,0.050000,0,0,1,0,0
sun_moon,l2000,775,2725.749,0.209616,0.838814,0.755497,0.922131,19,0.00057494,3,0.041145,0.066227,0.016062,0.953588,0.924030,0.983146,0.871237,0.805532,0.936942,0.014614,0.003121,0.047927,0.012943,0.050000,0,0,1,0,0
