step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.401,0.160952,0.164150,0.157754,1.175951,20
25,27.365,0.278580,0.290697,0.266464,0.923330,20
50,53.645,0.422419,0.416794,0.428044,0.735959,20
75,79.953,0.535007,0.518178,0.551836,0.590698,20
100,106.446,0.629545,0.623978,0.635111,0.482132,20
125,132.853,0.682085,0.671454,0.692715,0.417475,20
150,159.301,0.712001,0.686257,0.737745,0.378595,20
175,185.837,0.726273,0.690138,0.762407,0.354046,20
200,212.507,0.733711,0.690374,0.777048,0.342396,20
225,239.145,0.741234,0.695672,0.786797,0.333254,20
250,265.870,0.747399,0.698880,0.795918,0.326951,20
275,292.563,0.750694,0.702097,0.799291,0.323909,20
300,319.023,0.747596,0.703697,0.791494,0.328114,20
325,345.364,0.747207,0.706102,0.788313,0.328938,20
350,371.599,0.746400,0.709306,0.783493,0.329894,20
375,397.852,0.748225,0.712136,0.784314,0.326760,20
400,424.438,0.749711,0.713901,0.785522,0.321730,20
425,450.862,0.753188,0.713210,0.793167,0.317512,20
450,477.092,0.750137,0.712443,0.787831,0.322055,20
475,503.145,0.747086,0.714594,0.779578,0.324097,20
500,529.150,0.746997,0.714787,0.779207,0.322603,20
525,555.000,0.747891,0.715134,0.780648,0.321867,20
550,580.904,0.747168,0.713848,0.780488,0.321608,20
575,606.683,0.747634,0.712755,0.782512,0.321085,20
600,632.578,0.754125,0.724572,0.783677,0.315717,20
625,658.239,0.760268,0.728140,0.792396,0.307116,20
650,684.283,0.764354,0.729127,0.799580,0.304117,20
675,710.234,0.766103,0.730894,0.801311,0.302051,20
700,736.412,0.766799,0.730490,0.803108,0.302078,20
725,762.666,0.767920,0.731615,0.804224,0.300714,20
750,789.078,0.770086,0.731615,0.808557,0.298092,20
775,815.306,0.773724,0.732782,0.814667,0.292571,20
800,841.625,0.780009,0.737032,0.822986,0.282278,20
825,867.765,0.785394,0.738624,0.832164,0.274182,20
850,893.931,0.788446,0.738731,0.838162,0.269310,20
875,919.948,0.793738,0.740707,0.846769,0.261486,20
900,946.079,0.796191,0.739865,0.852517,0.257525,20
925,972.210,0.799783,0.741833,0.857733,0.252207,20
950,998.353,0.807750,0.742606,0.872894,0.241436,20
975,1024.426,0.817162,0.742849,0.891474,0.229319,20
1000,1050.576,0.823586,0.743866,0.903306,0.220366,20
1025,1076.682,0.827016,0.743320,0.910711,0.217015,20
1050,1102.762,0.829875,0.743585,0.916164,0.212088,20
1075,1128.564,0.831699,0.745514,0.917885,0.209788,20
1100,1154.463,0.831446,0.744571,0.918322,0.209333,20
1125,1180.307,0.832703,0.745515,0.919890,0.207778,20
1150,1206.042,0.833594,0.744858,0.922331,0.207704,20
1175,1231.738,0.833739,0.742813,0.924666,0.205946,20
1200,1257.625,0.835355,0.743820,0.926890,0.205211,20
1225,1283.684,0.838810,0.741403,0.936218,0.200456,20
1250,1309.653,0.841765,0.741213,0.942318,0.195277,20
1275,1335.602,0.843154,0.741784,0.944525,0.194156,20
1300,1361.673,0.844912,0.742524,0.947299,0.192274,20
1325,1387.705,0.844823,0.741938,0.947707,0.193073,20
1350,1413.465,0.844351,0.740861,0.947841,0.193263,20
1375,1438.817,0.845547,0.742064,0.949030,0.192468,20
1400,1464.308,0.846057,0.740188,0.951925,0.192030,20
1425,1489.938,0.845563,0.739861,0.951264,0.193476,20
1450,1516.038,0.847355,0.743643,0.951068,0.191869,20
1475,1542.209,0.845850,0.741667,0.950033,0.192471,20
1500,1568.149,0.847135,0.742143,0.952128,0.190098,20
1525,1593.839,0.846980,0.742578,0.951383,0.190726,20
1550,1619.640,0.845886,0.740731,0.951042,0.191433,20
1575,1645.674,0.845893,0.741197,0.950590,0.189969,20
1600,1671.901,0.845731,0.740633,0.950829,0.191007,20
1625,1698.176,0.847375,0.743518,0.951232,0.188780,20
1650,1724.442,0.846601,0.741524,0.951678,0.189183,20
1675,1750.629,0.847634,0.743954,0.951314,0.189031,20
1700,1776.867,0.847309,0.742761,0.951856,0.187998,20
1725,1803.061,0.848053,0.743984,0.952122,0.186595,20
1750,1829.179,0.847915,0.743483,0.952347,0.188763,20
1775,1855.140,0.847615,0.743214,0.952016,0.188550,20
1800,1881.321,0.849208,0.745591,0.952824,0.188972,20
1825,1907.210,0.847866,0.743764,0.951969,0.189310,20
1850,1933.292,0.848164,0.745109,0.951220,0.187688,20
1875,1959.323,0.847327,0.742563,0.952091,0.188697,20
1900,1985.462,0.847348,0.743064,0.951632,0.189758,20
