step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.895,0.317245,0.374036,0.260454,0.507220,20
25,36.867,0.434302,0.492937,0.375667,0.349461,20
50,72.133,0.529014,0.589453,0.468576,0.289151,20
75,107.684,0.619554,0.695395,0.543713,0.238120,20
100,143.346,0.688037,0.796870,0.579205,0.198931,20
125,179.585,0.729141,0.852658,0.605624,0.178622,20
150,215.801,0.757549,0.866975,0.648124,0.163332,20
175,252.052,0.779050,0.867717,0.690383,0.149598,20
200,288.023,0.815322,0.893641,0.737003,0.134930,20
225,324.228,0.829951,0.898046,0.761856,0.122717,20
250,360.280,0.830417,0.891706,0.769129,0.118530,20
275,396.235,0.842284,0.905027,0.779540,0.108898,20
300,432.223,0.855295,0.918331,0.792260,0.102395,20
325,468.345,0.862490,0.918371,0.806610,0.097825,20
350,504.336,0.865307,0.925021,0.805593,0.093573,20
375,540.477,0.872404,0.935164,0.809645,0.087197,20
400,576.416,0.880668,0.945288,0.816049,0.079365,20
425,612.307,0.889567,0.949172,0.829961,0.069721,20
450,648.851,0.894095,0.957269,0.830920,0.069222,20
475,685.286,0.895819,0.958229,0.833409,0.067510,20
500,721.681,0.897823,0.957372,0.838273,0.063889,20
525,757.994,0.897526,0.958542,0.836509,0.065387,20
550,794.300,0.901848,0.960715,0.842980,0.064753,20
575,830.690,0.901582,0.959133,0.844031,0.068176,20
600,866.905,0.899605,0.952835,0.846376,0.063421,20
625,902.895,0.894997,0.945734,0.844261,0.063026,20
650,939.180,0.906522,0.958792,0.854252,0.060584,20
675,975.500,0.907529,0.957155,0.857903,0.059080,20
700,1011.965,0.905487,0.956333,0.854642,0.060598,20
725,1048.403,0.907358,0.957422,0.857295,0.058543,20
750,1084.961,0.906141,0.958354,0.853927,0.061306,20
775,1121.566,0.905607,0.956165,0.855048,0.061075,20
800,1158.320,0.907639,0.959177,0.856102,0.058422,20
825,1195.048,0.906698,0.959150,0.854245,0.060279,20
850,1231.311,0.906081,0.956485,0.855676,0.061082,20
875,1267.839,0.908129,0.957315,0.858943,0.058215,20
900,1304.674,0.907347,0.957031,0.857663,0.059566,20
925,1341.582,0.906887,0.956696,0.857078,0.059187,20
950,1378.301,0.908272,0.956674,0.859870,0.058894,20
975,1414.830,0.907448,0.956195,0.858702,0.059498,20
1000,1451.334,0.907271,0.956987,0.857554,0.059959,20
