step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.374,1.740832,0.161532,0.164919,0.158144,20,0.00000000,0
25,26.778,1.397249,0.294250,0.300964,0.287535,20,0.00000000,0
50,198.077,1.075438,0.448875,0.434496,0.463255,23,0.00000000,0
75,228.583,0.836721,0.565969,0.530307,0.601632,23,0.00025563,2
100,428.808,0.712453,0.630384,0.604154,0.656614,26,0.00080315,1
125,463.908,0.610015,0.682959,0.664848,0.701069,26,0.00134266,1
150,684.784,0.537916,0.719483,0.698880,0.740085,28,0.00076808,0
175,722.488,0.470919,0.753085,0.722828,0.783341,28,0.00002990,1
200,957.192,0.392755,0.793462,0.751238,0.835685,31,0.00099247,0
225,998.474,0.345024,0.820013,0.773346,0.866680,31,0.00026889,1
250,1263.521,0.314238,0.838568,0.796497,0.880639,31,0.00015967,1
275,1304.471,0.282661,0.856039,0.820875,0.891202,31,0.00000225,0
300,1565.636,0.259861,0.866866,0.822932,0.910800,33,0.00000809,1
325,1610.028,0.231812,0.883165,0.831842,0.934487,33,0.00001809,0
350,1900.081,0.214548,0.893160,0.835462,0.950858,36,0.00004120,2
375,1949.092,0.199809,0.901387,0.841098,0.961676,36,0.00005758,2
400,2252.042,0.192361,0.905417,0.843360,0.967473,35,0.00001686,3
425,2299.276,0.187282,0.908742,0.852600,0.964884,35,0.00001904,3
450,2603.483,0.182762,0.909668,0.853994,0.965342,35,0.00000972,2
475,2651.395,0.179173,0.911367,0.860531,0.962204,35,0.00002825,2
500,2954.942,0.175967,0.912994,0.859951,0.966038,36,0.00001132,3
525,3004.029,0.169490,0.917001,0.865528,0.968474,36,0.00001215,2
550,3312.697,0.163129,0.919193,0.870294,0.968092,38,0.00002053,2
575,3364.214,0.159744,0.921315,0.872894,0.969736,38,0.00006246,2
600,3690.810,0.154587,0.923763,0.877595,0.969931,40,0.00006427,3
625,3745.020,0.152641,0.926168,0.885092,0.967244,40,0.00014154,3
650,4066.538,0.146707,0.927693,0.887572,0.967813,37,0.00030579,5
675,4116.379,0.145572,0.928483,0.884599,0.972368,37,0.00020486,2
