job	pair	arm	config	seed	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_sun_moon_srd_nonormsilonly	sun_moon	srd	nonormsilonly	0	converged	1500	0.235201	0.860886	0.746816	0.974956	0.862573	1250	0.962135	0.964675	19	20	20	19	19.164	0.025231	0.970055	0.880543	0.00000467	0	0	1	5825.609
neg_water_fire_srd_nonormsilonly	water_fire	srd	nonormsilonly	0	converged	1925	0.111318	0.902543	0.937013	0.868073	0.904351	1625	0.945044	0.946082	16	20	20	16	16.949	0.056274	0.944376	0.952544	0.00013118	0	0	4	5906.068
neg_cat_face_bass_srd_nonormsilonly	cat_face_bass	srd	nonormsilonly	0	converged	1500	0.238980	0.867915	0.862607	0.873223	0.877549	525	0.938395	0.939413	17	20	20	17	17.984	0.057856	0.941304	0.918024	0.00003917	0	0	3	5318.772
