step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.376,1.438920,0.191246,0.151685,0.230807,20,0.00000000,0
25,26.984,1.153248,0.302910,0.242061,0.363760,20,0.00005181,0
50,198.554,1.022404,0.388953,0.310217,0.467689,23,0.00010998,1
75,229.347,0.911174,0.452255,0.371919,0.532591,23,0.00018287,1
100,425.634,0.812768,0.512133,0.441084,0.583182,26,0.00026041,1
125,460.184,0.705329,0.576288,0.519265,0.633310,26,0.00006403,2
150,674.812,0.622578,0.628551,0.586846,0.670255,28,0.00001009,1
175,711.727,0.552627,0.673229,0.646020,0.700438,28,0.00000118,1
200,933.654,0.502419,0.705072,0.689420,0.720724,28,0.00000107,1
225,971.515,0.456407,0.732035,0.733535,0.730534,28,0.00000148,1
250,1204.076,0.413940,0.753230,0.771089,0.735372,30,0.00000791,1
275,1243.598,0.393568,0.762598,0.791732,0.733465,30,0.00000033,0
300,1498.264,0.367521,0.779175,0.808317,0.750033,33,0.00000008,0
325,1541.265,0.349081,0.787452,0.829457,0.745447,33,0.00000268,0
350,1821.636,0.335215,0.797074,0.843623,0.750524,36,0.00000267,0
375,1869.005,0.328926,0.800536,0.849695,0.751378,36,0.00000258,0
400,2162.275,0.308438,0.811283,0.859063,0.763503,34,0.00000000,0
425,2206.611,0.301835,0.812775,0.869476,0.756075,34,0.00002083,0
450,2494.208,0.294831,0.817699,0.875541,0.759857,37,0.00003564,0
475,2542.516,0.282223,0.823871,0.877905,0.769838,37,0.00005340,0
500,2857.125,0.277665,0.826773,0.881629,0.771918,37,0.00001677,1
525,2905.416,0.272466,0.830240,0.885130,0.775349,37,0.00003320,1
550,3213.819,0.270825,0.830842,0.887654,0.774030,37,0.00000000,1
575,3260.983,0.270269,0.832170,0.889261,0.775080,37,0.00000063,0
600,3563.137,0.270326,0.833306,0.889405,0.777206,36,0.00000035,0
625,3610.025,0.271610,0.832716,0.887757,0.777675,36,0.00000015,1
650,3911.862,0.271811,0.832547,0.887477,0.777617,36,0.00000000,1
675,3958.495,0.274410,0.829799,0.891208,0.768390,36,0.00000273,1
700,4256.791,0.278050,0.828225,0.887029,0.769422,35,0.00000228,2
725,4302.620,0.279651,0.825194,0.890223,0.760165,35,0.00001577,2
750,4597.145,0.281505,0.826819,0.887461,0.766176,35,0.00000000,0
775,4642.123,0.281703,0.826133,0.887157,0.765110,35,0.00000000,0
800,4937.103,0.283585,0.824600,0.876027,0.773173,35,0.00000180,0
825,4981.656,0.273825,0.833098,0.883616,0.782580,35,0.00000016,0
850,5267.486,0.271469,0.834145,0.881253,0.787037,34,0.00000000,0
