step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.513,1.064388,0.143538,0.108302,0.178775,5,0.00000000,0,0.090714,0.115277,0.066151,0.627012,0.511670,0.742354,0.155694,0.120787,0.190601,0.026144,0.013458,0.186044,0.148951,0.000000,0,0,0
25,7.009,0.914107,0.209271,0.183600,0.234943,5,0.00018215,0,0.043910,0.052723,0.035098,0.829780,0.785683,0.873878,0.218234,0.193280,0.243189,0.011680,0.007032,0.160668,0.134636,0.000000,0,0,0
50,50.739,0.841191,0.265138,0.270930,0.259345,8,0.00006808,1,0.037631,0.043971,0.031291,0.880358,0.865455,0.895261,0.275152,0.282844,0.267460,0.009969,0.006260,0.142401,0.129866,0.000000,3,0,0
75,60.845,0.766278,0.326408,0.369348,0.283467,8,0.00101212,1,0.035060,0.048941,0.021178,0.909835,0.887844,0.931827,0.338447,0.387424,0.289471,0.010648,0.004222,0.123314,0.124441,0.000000,3,0,0
100,127.847,0.725467,0.359812,0.419391,0.300233,11,0.00052069,2,0.033530,0.047429,0.019631,0.921145,0.902553,0.939737,0.372705,0.439283,0.306127,0.010388,0.003823,0.113284,0.121312,0.000000,6,0,0
125,141.653,0.679596,0.398186,0.466281,0.330090,11,0.00025507,0,0.030562,0.046132,0.014991,0.935385,0.913598,0.957172,0.411415,0.487792,0.335039,0.010177,0.003010,0.104153,0.115725,0.000000,6,0,0
150,230.091,0.643899,0.432636,0.493563,0.371709,14,0.00015065,1,0.032918,0.048941,0.016895,0.935424,0.913632,0.957216,0.447854,0.517718,0.377989,0.010826,0.003317,0.098955,0.108572,0.000000,9,0,0
175,247.600,0.599979,0.477268,0.529521,0.425014,14,0.00006765,1,0.037937,0.048509,0.027365,0.930337,0.919649,0.941026,0.495926,0.555207,0.436645,0.010560,0.005494,0.091624,0.100327,0.000000,9,0,0
200,361.388,0.565601,0.514611,0.560689,0.468532,17,0.00013029,1,0.044643,0.047645,0.041642,0.923179,0.924974,0.921384,0.537723,0.587403,0.488043,0.010315,0.008299,0.085367,0.093830,0.000000,12,0,0
225,382.919,0.530361,0.549422,0.593107,0.505738,17,0.00027920,3,0.048622,0.050130,0.047115,0.921905,0.925510,0.918300,0.576202,0.622839,0.529566,0.010650,0.009421,0.079039,0.087648,0.000000,12,0,0
250,520.332,0.507712,0.578192,0.630057,0.526328,20,0.00020274,2,0.057471,0.057476,0.057466,0.913499,0.920585,0.906413,0.611422,0.666271,0.556573,0.012250,0.011765,0.072058,0.085124,0.000000,15,0,0
275,545.636,0.462069,0.610728,0.673931,0.547525,20,0.00036070,2,0.050615,0.046024,0.055205,0.925748,0.938714,0.912782,0.641350,0.704948,0.577751,0.009764,0.010974,0.062782,0.080788,0.000000,15,0,0
300,708.116,0.419811,0.644136,0.711670,0.576601,23,0.00037833,2,0.045097,0.038678,0.051517,0.935982,0.950278,0.921686,0.672751,0.739196,0.606306,0.008154,0.010529,0.055036,0.075471,0.000000,18,0,0
325,737.062,0.378726,0.679215,0.739960,0.618470,23,0.00060673,2,0.042865,0.035761,0.049970,0.941984,0.955421,0.928547,0.707899,0.766422,0.649375,0.007192,0.010367,0.049257,0.068065,0.000000,18,0,0
350,921.176,0.361067,0.692356,0.752380,0.632331,23,0.00074919,5,0.040758,0.032736,0.048780,0.945529,0.959573,0.931484,0.720093,0.777010,0.663177,0.006594,0.009848,0.046658,0.065302,0.000000,18,0,0
375,950.653,0.345624,0.704389,0.759661,0.649117,23,0.00064326,4,0.037838,0.031655,0.044021,0.950090,0.961177,0.939004,0.730700,0.783708,0.677692,0.006476,0.009011,0.045257,0.062058,0.000000,18,0,0
400,1134.920,0.329483,0.715323,0.766775,0.663870,23,0.00060834,1,0.032091,0.028846,0.035336,0.957914,0.964725,0.951103,0.738111,0.788894,0.687329,0.006041,0.007241,0.044049,0.058996,0.000000,18,0,0
