pair,arm,config,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
sun_moon,noswept_hinge2,aw0p1875,1,1.497,1.329784,0.222936,0.192892,0.252979,20,0.00000000,0,0.178834,0.179559,0.178108,0.592427,0.558917,0.625937,0.262782,0.227528,0.298037,0.040669,0.035893,0.766488,0.696731,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,25,26.558,0.982763,0.373543,0.361259,0.385827,20,0.00000000,0,0.093335,0.098747,0.087924,0.813798,0.800785,0.826810,0.408341,0.396932,0.419750,0.022046,0.017593,0.596201,0.575542,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,50,191.622,0.777516,0.506435,0.502329,0.510541,20,0.00000197,0,0.089925,0.113224,0.066627,0.861303,0.831620,0.890987,0.551881,0.559205,0.544557,0.025377,0.013270,0.436023,0.452140,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,75,217.579,0.645417,0.585250,0.587328,0.583173,20,0.00013235,2,0.078659,0.106634,0.050684,0.891331,0.859060,0.923601,0.631344,0.649957,0.612731,0.023345,0.010030,0.346248,0.383988,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,100,379.805,0.553078,0.645033,0.625598,0.664469,20,0.00215374,3,0.077128,0.107498,0.046758,0.901347,0.865686,0.937009,0.694193,0.692848,0.695538,0.023435,0.009105,0.302298,0.300442,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,125,405.623,0.488613,0.692765,0.625471,0.760059,20,0.00184977,1,0.082854,0.118950,0.046758,0.899611,0.854730,0.944492,0.747734,0.699870,0.795598,0.026237,0.009175,0.295758,0.201234,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,150,568.935,0.446028,0.724379,0.624749,0.824010,20,0.00090761,2,0.088716,0.128889,0.048543,0.896146,0.845486,0.946806,0.784641,0.705272,0.864010,0.028547,0.009447,0.290792,0.133419,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,175,594.551,0.424324,0.747747,0.614311,0.881184,20,0.00117093,2,0.097463,0.153522,0.041404,0.889380,0.821930,0.956829,0.813145,0.708621,0.917668,0.034622,0.008198,0.287482,0.080184,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,200,755.021,0.402445,0.761332,0.620009,0.902655,20,0.00109852,3,0.099363,0.150065,0.048662,0.888621,0.826136,0.951106,0.829815,0.713051,0.946579,0.033563,0.009501,0.283120,0.052531,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,225,780.235,0.390517,0.768560,0.628450,0.908671,20,0.00086056,3,0.101014,0.146824,0.055205,0.888159,0.830760,0.945559,0.839778,0.720722,0.958834,0.032737,0.010950,0.275775,0.039997,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,250,940.457,0.375243,0.777637,0.640551,0.914723,20,0.00065369,6,0.097560,0.144555,0.050565,0.892657,0.835303,0.950012,0.847061,0.733146,0.960976,0.032425,0.009915,0.263781,0.037878,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,275,965.588,0.347671,0.792773,0.656779,0.928767,20,0.00054830,4,0.088458,0.136344,0.040571,0.902622,0.845532,0.959712,0.856388,0.746327,0.966449,0.030489,0.008062,0.250540,0.032629,0.050000,0,0,0,0,0
sun_moon,noswept_hinge2,aw0p1875,300,1121.389,0.333625,0.801135,0.669685,0.932584,19,0.00051113,4,0.085517,0.133319,0.037716,0.906538,0.850587,0.962490,0.863362,0.758967,0.967757,0.030062,0.007353,0.237958,0.031540,0.050000,0,0,1,0,0
sun_moon,noswept_hinge2,aw0p1875,325,1144.853,0.326117,0.803894,0.676749,0.931038,19,0.00050966,3,0.082778,0.128673,0.036883,0.909514,0.855829,0.963200,0.864603,0.763829,0.965378,0.029121,0.007167,0.232503,0.032441,0.050000,0,0,1,0,0
sun_moon,noswept_hinge2,aw0p1875,350,1297.579,0.305335,0.817741,0.695215,0.940266,19,0.00090613,2,0.079371,0.128997,0.029744,0.914522,0.858849,0.970196,0.876565,0.784896,0.968233,0.029241,0.005874,0.212260,0.029302,0.050000,0,0,1,0,0
sun_moon,noswept_hinge2,aw0p1875,375,1321.942,0.284265,0.828157,0.714120,0.942194,19,0.00123475,2,0.070671,0.116357,0.024985,0.923708,0.872635,0.974781,0.881474,0.797213,0.965735,0.026533,0.004767,0.199812,0.032116,0.050000,0,0,1,0,0
sun_moon,noswept_hinge2,aw0p1875,400,1478.534,0.269654,0.835321,0.724900,0.945742,19,0.00098756,1,0.066738,0.109443,0.024033,0.928001,0.880218,0.975785,0.886353,0.804235,0.968471,0.024730,0.004550,0.192676,0.029705,0.050000,0,0,1,0,0
sun_moon,noswept_hinge2,aw0p1875,425,1503.194,0.255026,0.843080,0.738310,0.947851,19,0.00093931,1,0.064377,0.104365,0.024390,0.931011,0.886526,0.975496,0.893166,0.815363,0.970970,0.023650,0.004449,0.181616,0.026523,0.050000,0,0,1,0,0
sun_moon,noswept_hinge2,aw0p1875,450,1659.328,0.251756,0.846486,0.741239,0.951733,19,0.00092687,2,0.061773,0.100583,0.022963,0.933598,0.890238,0.976958,0.894691,0.815795,0.973587,0.022863,0.004621,0.181756,0.025078,0.050000,0,0,1,0,0
sun_moon,noswept_hinge2,aw0p1875,475,1683.718,0.246795,0.848568,0.741010,0.956126,19,0.00083855,1,0.059621,0.099611,0.019631,0.935664,0.891068,0.980261,0.894859,0.814823,0.974896,0.022501,0.003804,0.182112,0.024106,0.050000,0,0,1,0,0
sun_moon,noswept_hinge2,aw0p1875,500,1837.661,0.241698,0.850743,0.742694,0.958792,19,0.00062258,2,0.055254,0.094209,0.016300,0.939832,0.896116,0.983547,0.893541,0.812662,0.974420,0.021292,0.003148,0.185105,0.024107,0.050000,0,0,1,0,0
