step,loss
1,0.953950
10,0.803550
20,0.709092
30,0.673329
40,0.646359
50,0.622509
60,0.574114
70,0.553114
80,0.531659
90,0.509760
100,0.491892
110,0.466782
120,0.442999
130,0.416154
140,0.390357
150,0.366079
160,0.328033
170,0.304821
180,0.293398
190,0.279233
200,0.267179
210,0.255417
220,0.247390
230,0.241931
240,0.235142
250,0.229011
260,0.215418
270,0.207225
280,0.198611
290,0.191906
300,0.187868
310,0.183165
320,0.180324
330,0.175602
340,0.167819
350,0.162923
360,0.157127
370,0.151936
380,0.150723
390,0.151253
400,0.147309
410,0.146970
420,0.146955
430,0.145567
440,0.142704
450,0.141379
460,0.141635
470,0.140795
480,0.139270
490,0.138544
500,0.138418
510,0.137600
520,0.137116
530,0.136898
540,0.136342
550,0.135760
560,0.135839
570,0.135863
580,0.135077
590,0.133645
600,0.134949
610,0.135284
620,0.133703
630,0.132682
640,0.132264
650,0.132231
660,0.132333
670,0.132143
680,0.131966
690,0.131999
700,0.131908
710,0.131113
720,0.130891
730,0.130588
740,0.130206
750,0.130480
760,0.130395
770,0.130211
780,0.130880
790,0.129609
800,0.128351
810,0.128743
820,0.128183
830,0.128012
840,0.128309
850,0.128430
860,0.126624
870,0.128541
880,0.127754
890,0.129571
900,0.127058
910,0.127996
920,0.128183
930,0.127444
940,0.126923
950,0.127950
960,0.130260
970,0.129096
980,0.129534
990,0.127238
1000,0.126107
1010,0.126418
1020,0.125887
1030,0.125689
1040,0.126039
1050,0.127270
1060,0.125329
1070,0.124916
1080,0.125720
1090,0.125793
1100,0.125369
1110,0.124829
1120,0.124790
1130,0.124874
1140,0.125725
1150,0.124579
1160,0.126410
1170,0.126326
1180,0.124875
1190,0.126712
1200,0.124189
1210,0.124824
1220,0.125963
1230,0.126286
1240,0.127891
1250,0.127423
1260,0.126130
1270,0.125870
1280,0.124622
1290,0.125956
1300,0.125662
1310,0.125996
1320,0.127345
1330,0.125333
1340,0.125038
1350,0.125902
1360,0.125331
1370,0.123567
1380,0.124249
1390,0.125339
1400,0.124389
1410,0.124970
1420,0.126416
1430,0.125917
1440,0.126800
1450,0.125020
1460,0.125326
1470,0.126841
1480,0.124739
1490,0.123246
1500,0.123591
1510,0.123765
1520,0.124285
1530,0.124368
1540,0.124395
1550,0.124395
1560,0.124313
1570,0.126382
1580,0.125162
1590,0.123828
1600,0.121738
1610,0.120967
1620,0.121060
1630,0.120232
1640,0.119786
1650,0.123129
1660,0.122686
1670,0.122301
1680,0.121677
1690,0.121830
1700,0.122354
1710,0.121472
1720,0.122052
1730,0.120870
1740,0.122742
1750,0.123466
1760,0.122119
1770,0.122871
1780,0.123621
1790,0.122499
1800,0.120125
1810,0.121319
1820,0.120947
1830,0.120822
1840,0.121001
1850,0.120765
1860,0.119993
1870,0.119706
1880,0.120143
1890,0.120381
1900,0.120555
1910,0.119288
1920,0.119458
1930,0.119107
1940,0.120487
1950,0.120162
1960,0.120555
1970,0.121962
1980,0.120474
1990,0.121705
2000,0.121726
