job	pair	group	arm	seed	overlap_mode	overlap_repair	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	final_patches	final_overlap	best_mean_iou	best_mean_iou_step	best_loss	best_loss_step	srd_total_adds	srd_total_deletes	total_seconds	iou_0p50_steps	iou_0p50_seconds	iou_0p60_steps	iou_0p60_seconds	iou_0p70_steps	iou_0p70_seconds	iou_0p75_steps	iou_0p75_seconds	iou_0p80_steps	iou_0p80_seconds	iou_0p85_steps	iou_0p85_seconds	iou_0p90_steps	iou_0p90_seconds	rel_90pct_steps	rel_90pct_seconds	rel_95pct_steps	rel_95pct_seconds	rel_99pct_steps	rel_99pct_seconds
final_cat_face_bass_basic_seed0	cat_face_bass	basic	basic	0	planar	True	converged	2250	0.108318	0.912363	0.914015	0.910710	30	0.00007948	0.915505	1800	0.102197	1950	-	-	3505.790	50	82.877	75	122.087	150	241.072	225	358.054	275	436.217	450	710.034	1250	1945.764	350	554.008	750	1173.977	1425	2216.714
final_robot_man_basic_seed0	robot_man	basic	basic	0	planar	True	converged	1500	0.093580	0.879255	0.867890	0.890621	26	0.00003012	0.884795	425	0.082651	425	-	-	2078.263	25	35.981	50	70.439	75	105.205	125	175.220	150	210.105	200	279.430	-1	-1	150	210.105	175	244.751	400	555.424
final_sun_moon_basic_seed0	sun_moon	basic	basic	0	planar	True	converged	1925	0.088324	0.919957	0.878688	0.961226	35	0.00021133	0.923973	1675	0.076314	1550	-	-	3499.860	50	92.685	50	92.685	100	184.022	125	229.564	225	411.846	350	642.313	1100	2022.421	325	595.573	725	1336.368	1550	2822.234
final_water_fire_basic_seed0	water_fire	basic	basic	0	planar	True	converged	2400	0.039937	0.937351	0.920690	0.954012	24	0.00008303	0.952720	2100	0.031564	2100	-	-	2969.569	25	32.850	50	63.992	75	95.156	100	126.603	125	157.482	175	218.637	350	435.429	175	218.637	375	466.557	1575	1953.300
