step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.358,0.317245,0.374036,0.260454,0.507220,20
25,25.210,0.434302,0.492937,0.375667,0.349461,20
50,49.469,0.529014,0.589453,0.468576,0.289151,20
75,73.862,0.619554,0.695395,0.543713,0.238120,20
100,98.493,0.688037,0.796870,0.579205,0.198931,20
125,123.358,0.729141,0.852658,0.605624,0.178622,20
150,148.261,0.757549,0.866975,0.648124,0.163332,20
175,173.174,0.779050,0.867717,0.690383,0.149598,20
200,197.897,0.815232,0.893316,0.737149,0.134796,20
225,222.705,0.830227,0.900782,0.759672,0.122713,20
250,247.627,0.830898,0.893475,0.768322,0.117290,20
275,272.440,0.839073,0.898742,0.779403,0.109152,20
300,297.303,0.844092,0.897776,0.790407,0.103538,20
325,322.123,0.850675,0.903730,0.797619,0.100577,20
350,346.874,0.863678,0.918989,0.808367,0.095043,20
375,371.592,0.872934,0.923695,0.822172,0.086874,20
400,396.573,0.882256,0.936671,0.827842,0.076055,20
425,421.503,0.886722,0.941693,0.831750,0.074505,20
450,446.567,0.889604,0.940358,0.838851,0.073283,20
475,471.579,0.889039,0.940232,0.837846,0.075662,20
500,496.667,0.889733,0.944435,0.835030,0.075813,20
525,521.653,0.888631,0.944178,0.833084,0.078818,20
550,546.483,0.887317,0.947683,0.826952,0.079280,20
575,571.390,0.887634,0.949684,0.825583,0.081329,20
600,596.461,0.886788,0.948419,0.825156,0.079848,20
625,621.552,0.887483,0.947832,0.827135,0.080060,20
650,646.565,0.889566,0.951167,0.827965,0.080535,20
675,671.564,0.889698,0.950306,0.829090,0.076622,20
