step,loss
1,0.748559
10,0.662910
20,0.596122
30,0.548317
40,0.514477
50,0.487475
60,0.470945
70,0.455735
80,0.439530
90,0.421911
100,0.402433
110,0.390218
120,0.374554
130,0.361115
140,0.348998
150,0.343629
160,0.339508
170,0.334678
180,0.328961
190,0.324888
200,0.322830
210,0.319575
220,0.313354
230,0.309223
240,0.304030
250,0.296821
260,0.291230
270,0.285255
280,0.278022
290,0.272670
300,0.265066
310,0.258450
320,0.253592
330,0.253336
340,0.249350
350,0.249233
360,0.244940
370,0.237966
380,0.233046
390,0.229128
400,0.229138
410,0.226492
420,0.227398
430,0.223339
440,0.222517
450,0.221836
460,0.221130
470,0.220778
480,0.219603
490,0.219878
500,0.219469
510,0.219856
520,0.217873
530,0.218412
540,0.217316
550,0.216027
560,0.216882
570,0.217328
580,0.215777
590,0.217088
600,0.217695
610,0.218579
620,0.217778
630,0.218060
640,0.217329
650,0.217577
660,0.218954
670,0.218850
680,0.218924
690,0.218202
700,0.218779
710,0.219385
720,0.220367
730,0.221318
740,0.221851
750,0.223431
760,0.219907
770,0.219691
780,0.220274
790,0.217310
800,0.217613
810,0.215279
820,0.213831
830,0.215140
840,0.212136
850,0.211544
860,0.211245
870,0.211817
880,0.211520
890,0.210992
900,0.213331
910,0.212905
920,0.211043
930,0.209687
940,0.208365
950,0.207254
960,0.207844
970,0.207044
980,0.204463
990,0.205114
1000,0.205269
1010,0.207038
1020,0.205286
1030,0.203608
1040,0.205006
1050,0.202600
1060,0.202297
1070,0.198979
1080,0.198729
1090,0.199120
1100,0.197223
1110,0.199020
1120,0.198417
1130,0.199517
1140,0.198674
1150,0.198936
1160,0.197413
1170,0.198101
1180,0.198287
1190,0.199739
1200,0.202516
1210,0.203444
1220,0.201705
1230,0.203140
1240,0.204415
1250,0.206099
1260,0.203324
1270,0.204449
1280,0.204197
1290,0.204889
1300,0.202743
1310,0.201548
1320,0.201844
1330,0.201772
1340,0.202590
1350,0.201200
1360,0.200013
1370,0.200202
1380,0.200057
1390,0.199382
1400,0.200539
1410,0.197646
1420,0.200280
1430,0.201033
1440,0.201876
1450,0.201644
1460,0.203511
1470,0.202109
1480,0.201200
1490,0.202755
1500,0.201036
1510,0.198663
1520,0.194415
1530,0.190181
1540,0.184041
1550,0.175835
1560,0.164896
1570,0.157205
1580,0.151586
1590,0.146905
1600,0.145486
1610,0.141622
1620,0.138164
1630,0.136233
1640,0.136077
1650,0.134988
1660,0.135813
1670,0.134743
1680,0.133806
1690,0.133965
1700,0.132816
1710,0.132085
1720,0.132708
1730,0.132746
1740,0.133503
1750,0.133325
1760,0.131285
1770,0.134519
1780,0.134808
1790,0.131856
1800,0.132357
1810,0.133536
1820,0.132408
1830,0.132970
1840,0.133540
1850,0.134215
1860,0.132904
1870,0.133015
1880,0.132661
1890,0.133479
1900,0.133577
1910,0.135211
1920,0.135342
1930,0.136007
1940,0.136107
1950,0.137559
1960,0.136713
1970,0.136154
1980,0.133870
1990,0.134913
2000,0.135902
