step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1325,8175.256,0.431040,0.737949,0.691597,0.784301,20,0.00000000,0,0.138738,0.048252,0.229224,0.872752,0.937596,0.807908,0.844525,0.724969,0.964082,0.018413,0.030853,0.088361,0.030686
1350,8444.044,0.426239,0.743406,0.691643,0.795168,20,0.00000000,0,0.134285,0.052243,0.216327,0.875120,0.933024,0.817216,0.847480,0.727777,0.967184,0.019201,0.029941,0.088004,0.029504
1375,8485.683,0.426512,0.744209,0.694380,0.794038,20,0.00000001,0,0.131826,0.053203,0.210449,0.876279,0.932184,0.820373,0.846233,0.731323,0.961143,0.020046,0.029285,0.087802,0.029703
1400,8754.457,0.416190,0.747513,0.696276,0.798750,20,0.00000185,0,0.125637,0.049804,0.201469,0.881350,0.936210,0.826490,0.845314,0.730954,0.959673,0.018623,0.027945,0.086799,0.028647
1425,8795.267,0.419772,0.745053,0.694937,0.795169,20,0.00000046,0,0.130362,0.050765,0.209959,0.877932,0.934999,0.820866,0.846169,0.730215,0.962122,0.018851,0.028666,0.087120,0.029046
1450,9061.473,0.416869,0.747212,0.694615,0.799809,20,0.00000000,0,0.122624,0.049656,0.195592,0.883214,0.936237,0.830191,0.842676,0.729107,0.956245,0.018814,0.027292,0.087478,0.028425
1475,9102.568,0.412261,0.750047,0.692443,0.807650,20,0.00000000,0,0.122158,0.049213,0.195102,0.884208,0.936559,0.831856,0.845872,0.726520,0.965224,0.018274,0.026947,0.087743,0.027067
1500,9364.343,0.415837,0.746507,0.690151,0.802863,19,0.00000020,0,0.123197,0.048844,0.197551,0.883171,0.936789,0.829553,0.842665,0.723860,0.961469,0.018164,0.027026,0.088483,0.027534
1525,9403.761,0.410884,0.750883,0.688042,0.813723,19,0.00000000,0,0.116210,0.047440,0.184980,0.888640,0.938240,0.839040,0.842464,0.720683,0.964245,0.017692,0.025812,0.089020,0.026189
1550,9664.232,0.406628,0.752776,0.688701,0.816851,19,0.00000000,0,0.114186,0.046331,0.182041,0.890481,0.939590,0.841371,0.843080,0.720609,0.965551,0.017496,0.025162,0.088768,0.025445
