step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
250,1102.756,0.280667,0.684548,0.706389,0.662708,26,0.00028713,2,0.102029,0.169591,0.034468,0.890910,0.829690,0.952129,0.755868,0.826186,0.685550,0.010933,0.007743,0.020190,0.063961,0.000100
275,1136.704,0.274859,0.687016,0.699142,0.674890,26,0.00013568,1,0.106968,0.173814,0.040122,0.885577,0.825221,0.945934,0.761315,0.820663,0.701968,0.011210,0.008305,0.020662,0.061168,0.000100
300,1350.589,0.262404,0.702269,0.711197,0.693340,29,0.00014904,0,0.104470,0.172190,0.036751,0.890086,0.828811,0.951360,0.776240,0.833658,0.718821,0.010987,0.008195,0.019806,0.058036,0.000100
325,1388.365,0.255996,0.708513,0.716273,0.700753,29,0.00010881,2,0.103935,0.167966,0.039904,0.890439,0.832794,0.948083,0.782649,0.836582,0.728716,0.010952,0.008327,0.019491,0.056176,0.000100
350,1627.288,0.244706,0.721661,0.722315,0.721008,31,0.00003142,0,0.104305,0.173489,0.035120,0.892578,0.830099,0.955058,0.796979,0.847628,0.746330,0.011330,0.007910,0.019242,0.052700,0.000100
375,1668.421,0.235966,0.724843,0.715551,0.734135,31,0.00005452,1,0.102781,0.174139,0.031423,0.894235,0.828315,0.960154,0.798680,0.840156,0.757203,0.011270,0.006992,0.019640,0.049872,0.000100
400,1936.057,0.226414,0.735520,0.733371,0.737669,33,0.00015949,1,0.092169,0.152697,0.031641,0.903544,0.847005,0.960082,0.803182,0.845354,0.761009,0.009903,0.006850,0.018005,0.049053,0.000100
425,1980.570,0.216275,0.745700,0.736827,0.754573,33,0.00057101,1,0.090646,0.153021,0.028270,0.906111,0.847375,0.964846,0.812741,0.849578,0.775905,0.009924,0.006415,0.017759,0.046029,0.000100
450,2244.700,0.210023,0.753248,0.736650,0.769845,30,0.00078766,1,0.095043,0.155945,0.034142,0.902045,0.845211,0.958879,0.823828,0.851527,0.796129,0.010125,0.007596,0.017887,0.043077,0.000100
475,2285.015,0.202468,0.759337,0.742291,0.776382,30,0.00079286,1,0.089405,0.148473,0.030336,0.907567,0.851672,0.963463,0.826218,0.852502,0.799935,0.009722,0.006707,0.017392,0.041698,0.000100
500,2536.562,0.195869,0.764388,0.738289,0.790487,29,0.00071998,1,0.095746,0.158220,0.033272,0.902360,0.843860,0.960860,0.835944,0.855101,0.816788,0.010307,0.006995,0.017771,0.038700,0.000100
525,2574.815,0.193998,0.769807,0.749648,0.789966,29,0.00030845,2,0.093743,0.153671,0.033815,0.904682,0.849123,0.960240,0.840763,0.864847,0.816679,0.009974,0.007255,0.016985,0.038994,0.000100
550,2808.062,0.201158,0.758490,0.741217,0.775764,27,0.00019655,2,0.084643,0.137427,0.031858,0.910783,0.859841,0.961724,0.821779,0.843080,0.800478,0.008966,0.006882,0.017299,0.041784,0.000100
575,2843.150,0.200710,0.760689,0.742128,0.779251,27,0.00020696,0,0.089302,0.145224,0.033380,0.907131,0.854065,0.960197,0.827583,0.849903,0.805263,0.009446,0.007346,0.017273,0.041186,0.000100
600,3069.261,0.198364,0.763752,0.745475,0.782028,27,0.00014554,0,0.091687,0.148798,0.034576,0.905493,0.851972,0.959015,0.832734,0.856400,0.809068,0.009597,0.007267,0.017123,0.040532,0.000100
625,3104.004,0.193481,0.768282,0.745743,0.790820,27,0.00020165,0,0.088868,0.144899,0.032837,0.908132,0.854912,0.961351,0.835295,0.853801,0.816788,0.009374,0.007330,0.017026,0.039069,0.000100
650,3328.303,0.191625,0.771555,0.750497,0.792614,27,0.00015598,2,0.088977,0.144574,0.033380,0.908391,0.855940,0.960842,0.839035,0.858999,0.819071,0.009382,0.007486,0.016629,0.038776,0.000100
675,3363.031,0.191442,0.771383,0.752127,0.790639,27,0.00015487,1,0.088486,0.145549,0.031423,0.909190,0.855484,0.962896,0.838541,0.861598,0.815483,0.009335,0.007018,0.016480,0.039121,0.000100
700,3585.450,0.191843,0.769830,0.748295,0.791365,27,0.00013705,0,0.089306,0.143600,0.035011,0.907657,0.856307,0.959007,0.837411,0.855750,0.819071,0.009226,0.007430,0.016734,0.038853,0.000100
725,3620.358,0.191920,0.771694,0.750636,0.792751,27,0.00011362,0,0.090545,0.149123,0.031967,0.907498,0.852601,0.962394,0.840333,0.862573,0.818093,0.009687,0.007168,0.016751,0.038768,0.000100
750,3845.651,0.192398,0.771061,0.747535,0.794588,27,0.00011364,1,0.092875,0.153021,0.032728,0.905439,0.849232,0.961646,0.841258,0.861923,0.820594,0.009893,0.007445,0.017010,0.038427,0.000100
775,3880.488,0.190943,0.772817,0.750425,0.795209,27,0.00009267,0,0.090172,0.145549,0.034794,0.907318,0.855204,0.959432,0.841263,0.859649,0.822877,0.009482,0.007722,0.016653,0.038371,0.000100
800,4098.457,0.188216,0.774661,0.751489,0.797832,26,0.00007883,0,0.089194,0.145224,0.033163,0.908472,0.855620,0.961324,0.842457,0.860624,0.824291,0.009350,0.007383,0.016576,0.037778,0.000100
825,4132.126,0.187416,0.775724,0.750774,0.800675,26,0.00001096,0,0.093251,0.154971,0.031532,0.905802,0.848379,0.963226,0.846522,0.867122,0.825921,0.009951,0.007107,0.016741,0.037199,0.000100
850,4349.919,0.189163,0.776214,0.752595,0.799832,29,0.00002391,0,0.098410,0.158220,0.038600,0.900985,0.846372,0.955597,0.851188,0.871670,0.830706,0.010160,0.008155,0.016683,0.037209,0.000100
875,4387.456,0.188798,0.775395,0.755280,0.795510,29,0.00001235,0,0.092602,0.153671,0.031532,0.906538,0.850079,0.962996,0.845969,0.871345,0.820594,0.010087,0.006831,0.016595,0.037876,0.000100
900,4623.857,0.185938,0.777156,0.751825,0.802487,28,0.00001951,0,0.094443,0.157245,0.031641,0.905060,0.846932,0.963188,0.848962,0.870045,0.827879,0.010207,0.006940,0.016778,0.036624,0.000100
925,4660.186,0.184131,0.780610,0.760611,0.800609,28,0.00001012,1,0.091580,0.148148,0.035011,0.907211,0.854962,0.959461,0.850967,0.873294,0.828640,0.009610,0.007342,0.016044,0.036854,0.000100
950,4890.789,0.182087,0.782023,0.756657,0.807389,28,0.00000968,0,0.089951,0.146849,0.033054,0.908574,0.855267,0.961881,0.850924,0.867771,0.834076,0.009457,0.007475,0.016182,0.036046,0.000100
975,4926.737,0.181578,0.782207,0.756810,0.807603,28,0.00000759,0,0.088705,0.144899,0.032511,0.909602,0.856730,0.962475,0.850165,0.866472,0.833859,0.009305,0.007415,0.016118,0.036046,0.000100
1000,5158.454,0.183496,0.779736,0.755758,0.803714,28,0.00002350,2,0.089525,0.142625,0.036425,0.908177,0.858250,0.958104,0.848268,0.863548,0.832989,0.009321,0.007621,0.016348,0.036341,0.000100
1025,5194.793,0.180603,0.783488,0.756596,0.810381,28,0.00001672,1,0.088976,0.145224,0.032728,0.909410,0.856455,0.962366,0.851688,0.866472,0.836903,0.009397,0.007466,0.016241,0.035525,0.000100
1050,5432.707,0.178492,0.785862,0.759375,0.812349,28,0.00001266,1,0.087783,0.143600,0.031967,0.910687,0.858106,0.963268,0.853369,0.868421,0.838317,0.009371,0.007273,0.016105,0.035067,0.000100
1075,5469.265,0.179217,0.785025,0.757524,0.812526,28,0.00000885,0,0.089467,0.144250,0.034685,0.908852,0.857326,0.960378,0.853753,0.866797,0.840709,0.009314,0.007837,0.016042,0.035119,0.000100
1100,5702.464,0.175069,0.789244,0.760659,0.817829,28,0.00001396,0,0.089851,0.142950,0.036751,0.908625,0.858793,0.958456,0.858640,0.869396,0.847885,0.009341,0.007901,0.015964,0.033768,0.000100
1125,5738.797,0.174919,0.791393,0.761541,0.821245,28,0.00000421,0,0.093050,0.147173,0.038926,0.906096,0.855824,0.956368,0.863416,0.873619,0.853213,0.009638,0.008520,0.015966,0.033261,0.000100
1150,5976.072,0.168446,0.795624,0.763001,0.828247,28,0.00000617,0,0.088219,0.143275,0.033163,0.910808,0.858925,0.962691,0.864017,0.872320,0.855714,0.009299,0.007528,0.015728,0.032005,0.000100
1175,6012.752,0.169420,0.796229,0.762514,0.829943,28,0.00000897,0,0.089689,0.142300,0.037077,0.909136,0.859570,0.958702,0.865868,0.871020,0.860715,0.009249,0.008503,0.015754,0.031841,0.000100
1200,6251.859,0.165604,0.799735,0.763307,0.836164,28,0.00000678,2,0.092397,0.147498,0.037295,0.907324,0.855873,0.958774,0.871621,0.875893,0.867348,0.009538,0.008361,0.015759,0.030491,0.000100
1225,6288.816,0.161830,0.801479,0.760080,0.842878,28,0.00000048,2,0.090446,0.144250,0.036642,0.908745,0.857738,0.959752,0.871742,0.869721,0.873763,0.009255,0.008365,0.015831,0.029303,0.000100
1250,6522.825,0.162181,0.801947,0.761661,0.842232,28,0.00000496,1,0.089417,0.142300,0.036534,0.909634,0.859435,0.959833,0.871524,0.870045,0.873002,0.009241,0.008312,0.015844,0.029439,0.000100
1275,6559.473,0.161718,0.802437,0.761973,0.842901,28,0.00000681,0,0.087900,0.139701,0.036099,0.910865,0.861424,0.960306,0.870875,0.868421,0.873328,0.009031,0.008346,0.015781,0.029435,0.000100
1300,6798.603,0.162604,0.802666,0.763150,0.842182,29,0.00001149,1,0.092515,0.142625,0.042405,0.906676,0.859430,0.953922,0.874945,0.871995,0.877895,0.009312,0.009207,0.015759,0.029180,0.000100
1325,6836.775,0.162123,0.802168,0.763337,0.840999,29,0.00001821,1,0.092511,0.144899,0.040122,0.906963,0.857781,0.956145,0.874343,0.873944,0.874742,0.009468,0.008575,0.015861,0.029154,0.000100
1350,7076.016,0.165070,0.799433,0.753919,0.844947,28,0.00003107,1,0.099873,0.160494,0.039252,0.901104,0.844995,0.957212,0.876516,0.874919,0.878112,0.010429,0.008821,0.016574,0.028817,0.000100
1375,7113.176,0.164480,0.799779,0.754632,0.844926,28,0.00005185,1,0.099934,0.157245,0.042623,0.900632,0.847415,0.953850,0.877117,0.873294,0.880939,0.010116,0.009342,0.016351,0.028735,0.000100
1400,7350.753,0.162248,0.803961,0.761102,0.846821,28,0.00003153,1,0.098632,0.155945,0.041318,0.902338,0.849435,0.955241,0.880801,0.879792,0.881809,0.010060,0.009295,0.016005,0.028393,0.000100
1425,7387.530,0.159648,0.804357,0.759358,0.849355,28,0.00001945,1,0.095754,0.154321,0.037186,0.904899,0.850299,0.959498,0.878741,0.876543,0.880939,0.010069,0.008279,0.016232,0.027806,0.000100
1450,7625.074,0.166009,0.802216,0.760766,0.843665,28,0.00001876,1,0.099831,0.154321,0.045341,0.900819,0.850535,0.951102,0.880043,0.878168,0.881918,0.009960,0.010182,0.016039,0.029222,0.000100
1475,7661.885,0.159840,0.805929,0.762549,0.849309,28,0.00005268,1,0.095541,0.152047,0.039034,0.905050,0.852459,0.957640,0.880477,0.878493,0.882462,0.009887,0.008828,0.015909,0.028001,0.000100
1500,7898.845,0.163965,0.802495,0.762468,0.842522,28,0.00004590,0,0.098148,0.153021,0.043275,0.902412,0.851747,0.953077,0.879062,0.879142,0.878982,0.009928,0.009478,0.015895,0.029046,0.000100
1525,7935.940,0.162868,0.806482,0.768445,0.844519,28,0.00002075,0,0.094141,0.144899,0.043384,0.905834,0.858592,0.953075,0.880474,0.879792,0.881157,0.009454,0.009949,0.015483,0.029100,0.000100
1550,8170.424,0.162442,0.804633,0.764756,0.844509,28,0.00000506,0,0.096522,0.150422,0.042623,0.903909,0.853989,0.953828,0.880148,0.879792,0.880505,0.009845,0.009380,0.015747,0.028786,0.000100
1575,8207.257,0.162784,0.805748,0.767882,0.843613,28,0.00001329,0,0.096362,0.149123,0.043601,0.904123,0.855433,0.952812,0.881393,0.882391,0.880396,0.009686,0.009565,0.015542,0.029091,0.000100
1600,8439.401,0.165293,0.802688,0.761743,0.843633,28,0.00001932,0,0.096636,0.148148,0.045123,0.903230,0.855146,0.951314,0.878147,0.874594,0.881701,0.009675,0.010122,0.015979,0.029216,0.000100
1625,8475.586,0.164544,0.801863,0.758347,0.845378,28,0.00000432,0,0.096908,0.148148,0.045667,0.902735,0.854592,0.950877,0.877340,0.870695,0.883984,0.009636,0.010134,0.016134,0.028828,0.000100
1650,8706.159,0.167054,0.800097,0.755775,0.844419,28,0.00000856,0,0.099779,0.153346,0.046211,0.900344,0.850396,0.950292,0.877555,0.871670,0.883440,0.010019,0.010246,0.016513,0.029037,0.000100
1675,8742.186,0.162655,0.804143,0.763367,0.844919,28,0.00001419,0,0.092788,0.142300,0.043275,0.906455,0.859705,0.953204,0.876739,0.871995,0.881483,0.009286,0.009714,0.015853,0.028862,0.000100
1700,8973.449,0.158474,0.805717,0.762379,0.849055,28,0.00002128,0,0.091267,0.141650,0.040883,0.907909,0.860032,0.955786,0.877068,0.870370,0.883766,0.009163,0.009058,0.015766,0.027943,0.000100
1725,9009.298,0.162756,0.798093,0.746893,0.849294,28,0.00002636,0,0.094512,0.150097,0.038926,0.904502,0.851256,0.957748,0.870676,0.858999,0.882353,0.009752,0.008757,0.017042,0.027949,0.000100
1750,9238.312,0.153795,0.803690,0.751500,0.855881,28,0.00003154,0,0.085893,0.137427,0.034359,0.912066,0.861493,0.962639,0.870032,0.854776,0.885289,0.008783,0.007793,0.016374,0.026596,0.000100
1775,9274.552,0.153519,0.807477,0.761769,0.853185,28,0.00003556,0,0.087413,0.138726,0.036099,0.911445,0.862125,0.960766,0.875715,0.867446,0.883984,0.008891,0.007951,0.015746,0.026998,0.000100
1800,9506.469,0.151743,0.810925,0.766734,0.855117,27,0.00002534,0,0.082916,0.130929,0.034903,0.915436,0.868815,0.962057,0.876042,0.867122,0.884962,0.008550,0.007934,0.015478,0.026856,0.000100
1825,9542.308,0.150875,0.810972,0.768479,0.853466,27,0.00002978,0,0.082375,0.129630,0.035120,0.915920,0.870075,0.961766,0.875768,0.868096,0.883440,0.008425,0.007736,0.015239,0.026965,0.000100
1850,9767.466,0.150625,0.813632,0.774388,0.852876,26,0.00001429,0,0.081452,0.128980,0.033924,0.917196,0.871438,0.962954,0.878039,0.874269,0.881809,0.008385,0.007688,0.014878,0.027291,0.000100
1875,9801.961,0.153408,0.809784,0.766791,0.852777,26,0.00001198,0,0.086112,0.136777,0.035446,0.912887,0.864369,0.961406,0.877338,0.871670,0.883005,0.008867,0.008039,0.015335,0.027345,0.000100
1900,10023.262,0.152652,0.813101,0.775615,0.850587,26,0.00000483,0,0.086441,0.135153,0.037730,0.912965,0.866923,0.959008,0.881560,0.880442,0.882679,0.008725,0.008346,0.014799,0.027548,0.000100
1925,10057.115,0.151322,0.813062,0.773092,0.853031,26,0.00000697,0,0.083783,0.132554,0.035011,0.915186,0.868514,0.961857,0.879233,0.875569,0.882897,0.008576,0.007936,0.014934,0.027249,0.000100
1950,10276.814,0.151560,0.813882,0.773963,0.853802,26,0.00000839,0,0.086114,0.135478,0.036751,0.913284,0.866432,0.960137,0.881999,0.878817,0.885180,0.008826,0.008274,0.014979,0.026989,0.000100
1975,10310.831,0.151148,0.814549,0.777331,0.851766,26,0.00000776,0,0.084707,0.132229,0.037186,0.914496,0.869384,0.959608,0.881779,0.880117,0.883440,0.008570,0.008257,0.014614,0.027354,0.000100
2000,10524.267,0.151311,0.815177,0.776855,0.853500,26,0.00001030,0,0.085138,0.134178,0.036099,0.914310,0.867840,0.960780,0.882701,0.881092,0.884310,0.008760,0.008101,0.014821,0.027184,0.000100
2025,10557.540,0.152290,0.814479,0.777522,0.851436,26,0.00001640,0,0.083678,0.130279,0.037077,0.915299,0.870895,0.959702,0.880911,0.878817,0.883005,0.008470,0.008439,0.014662,0.027643,0.000100
2050,10776.826,0.152120,0.813031,0.775610,0.850452,26,0.00001889,0,0.083783,0.132229,0.035338,0.915274,0.869132,0.961415,0.879336,0.878168,0.880505,0.008606,0.007905,0.014815,0.027632,0.000100
2075,10810.561,0.153354,0.811951,0.776657,0.847244,26,0.00001838,0,0.081510,0.127355,0.035664,0.916979,0.873016,0.960943,0.876514,0.875569,0.877460,0.008279,0.008037,0.014654,0.028302,0.000100
2100,11030.769,0.154114,0.810870,0.777330,0.844409,26,0.00001794,1,0.082484,0.129305,0.035664,0.916215,0.871613,0.960817,0.876184,0.877843,0.874524,0.008301,0.007937,0.014538,0.028710,0.000100
2125,11064.685,0.153519,0.813406,0.781844,0.844969,26,0.00004161,1,0.082325,0.127355,0.037295,0.916469,0.873752,0.959186,0.878949,0.881417,0.876481,0.008223,0.008201,0.014251,0.028700,0.000100
2150,11281.950,0.152050,0.816900,0.786559,0.847241,26,0.00002108,1,0.082436,0.126381,0.038491,0.916624,0.875160,0.958087,0.882909,0.885965,0.879852,0.008237,0.008517,0.014002,0.028299,0.000100
