step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.930,0.284974,0.263907,0.306041,0.564071,20
25,26.866,0.426918,0.400946,0.452890,0.360282,20
50,189.844,0.610317,0.592829,0.627805,0.247935,23
75,219.424,0.724816,0.729217,0.720416,0.185917,23
100,397.192,0.759576,0.757205,0.761947,0.158056,24
125,428.277,0.781637,0.780460,0.782814,0.146200,24
150,605.118,0.793377,0.792974,0.793779,0.140296,21
175,631.780,0.799949,0.797980,0.801917,0.134671,21
200,795.973,0.812933,0.811182,0.814684,0.126246,23
225,825.659,0.823170,0.826166,0.820175,0.115501,23
250,967.619,0.817890,0.822546,0.813234,0.122660,16
275,987.374,0.816409,0.821564,0.811254,0.119858,16
300,1107.070,0.822080,0.830458,0.813702,0.115755,15
325,1125.497,0.824864,0.832560,0.817169,0.112456,15
350,1242.848,0.826300,0.831182,0.821418,0.112833,15
375,1261.295,0.829747,0.836198,0.823296,0.114784,15
400,1380.121,0.836796,0.851208,0.822383,0.110323,15
425,1398.480,0.847211,0.874628,0.819793,0.104726,15
450,1510.672,0.853630,0.879888,0.827372,0.103965,17
475,1531.879,0.854930,0.880145,0.829714,0.099732,17
500,1640.642,0.852937,0.876523,0.829352,0.100157,13
525,1656.866,0.845591,0.874691,0.816491,0.103311,13
550,1759.966,0.844028,0.873021,0.815036,0.102481,13
575,1776.061,0.843084,0.875495,0.810673,0.101422,13
600,1878.747,0.844834,0.879630,0.810037,0.099658,13
625,1894.944,0.839165,0.866887,0.811442,0.103788,13
650,1997.536,0.838343,0.867327,0.809360,0.104784,13
675,2013.652,0.833933,0.857237,0.810629,0.106592,13
700,2116.985,0.831690,0.853707,0.809674,0.107180,13
