step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.383,0.721905,0.285406,0.264819,0.305994,20,0.00017358,0,0.193571,0.180171,0.206971,0.637590,0.634321,0.640860,0.340929,0.312531,0.369326,0.024248,0.030491,0.104397,0.108828
25,27.422,0.468361,0.470978,0.457935,0.484020,20,0.00014587,1,0.087992,0.070793,0.105190,0.854757,0.873842,0.835673,0.512644,0.490354,0.534934,0.009351,0.015447,0.069589,0.074098
50,191.083,0.301412,0.665756,0.675488,0.656024,20,0.00008599,1,0.078317,0.064922,0.091712,0.901850,0.917219,0.886481,0.717766,0.719342,0.716189,0.008427,0.013395,0.041053,0.048487
75,216.204,0.223254,0.759532,0.768354,0.750709,20,0.00015558,1,0.076356,0.060225,0.092486,0.914910,0.931160,0.898659,0.817384,0.814628,0.820139,0.007773,0.013358,0.028973,0.034843
100,380.758,0.189962,0.795516,0.806538,0.784494,20,0.00007434,1,0.070623,0.062238,0.079009,0.923452,0.932275,0.914630,0.851606,0.856735,0.846476,0.008085,0.011316,0.024021,0.029582
125,406.606,0.165982,0.824688,0.844740,0.804636,20,0.00037265,1,0.067474,0.058883,0.076065,0.928740,0.938237,0.919243,0.880161,0.894481,0.865840,0.007507,0.011026,0.019167,0.026807
150,568.672,0.151942,0.836818,0.859141,0.814494,19,0.00006220,1,0.058201,0.043281,0.073122,0.938368,0.953937,0.922800,0.885189,0.896326,0.874051,0.005531,0.010572,0.017231,0.025351
175,593.789,0.145370,0.843821,0.871753,0.815888,19,0.00002489,1,0.053950,0.033384,0.074516,0.942964,0.964266,0.921661,0.888770,0.900856,0.876685,0.004128,0.011002,0.015454,0.025432
200,755.268,0.138495,0.850656,0.873717,0.827596,19,0.00004054,1,0.050316,0.029525,0.071108,0.946980,0.968220,0.925740,0.892979,0.899514,0.886445,0.003737,0.010519,0.015311,0.023717
225,780.134,0.134972,0.855352,0.878669,0.832035,19,0.00004374,1,0.051136,0.028686,0.073586,0.946565,0.969239,0.923890,0.898568,0.903875,0.893261,0.003611,0.010840,0.014686,0.023069
250,941.790,0.136045,0.856404,0.886527,0.826280,19,0.00005630,2,0.052970,0.026002,0.079938,0.944995,0.972207,0.917782,0.900955,0.909579,0.892332,0.003302,0.011802,0.013730,0.024054
275,967.075,0.128988,0.864820,0.897071,0.832569,19,0.00013649,2,0.052938,0.025164,0.080713,0.945523,0.973366,0.917681,0.909706,0.919644,0.899768,0.002979,0.011921,0.012293,0.023221
300,1130.751,0.123266,0.869093,0.899476,0.838710,19,0.00004022,1,0.047807,0.024660,0.070953,0.950366,0.973941,0.926790,0.909938,0.921657,0.898218,0.003118,0.010438,0.012155,0.022147
325,1155.928,0.117430,0.872619,0.897218,0.848020,19,0.00007166,1,0.042552,0.024996,0.060108,0.955434,0.973539,0.937328,0.909319,0.919644,0.898993,0.003211,0.008865,0.012413,0.020676
350,1319.461,0.112311,0.877073,0.897549,0.856597,19,0.00021326,3,0.039983,0.026673,0.053292,0.958048,0.971868,0.944228,0.911868,0.921490,0.902246,0.003465,0.007767,0.012471,0.019301
