step,loss
1,1.094216
10,0.975677
20,0.890790
30,0.830767
40,0.763619
50,0.697012
60,0.629446
70,0.578414
80,0.545479
90,0.514090
100,0.494291
110,0.465277
120,0.444822
130,0.424692
140,0.408984
150,0.396067
160,0.384702
170,0.374985
180,0.362643
190,0.351661
200,0.343045
210,0.324256
220,0.320020
230,0.316096
240,0.309168
250,0.302055
260,0.299809
270,0.295768
280,0.288606
290,0.288942
300,0.289464
310,0.291831
320,0.293523
330,0.294169
340,0.295094
350,0.291557
360,0.285607
370,0.284853
380,0.283551
390,0.284528
400,0.286272
410,0.295303
420,0.294483
430,0.292416
440,0.291485
450,0.291882
460,0.284852
470,0.284767
480,0.284546
490,0.281859
500,0.278539
510,0.268995
520,0.256235
530,0.254245
540,0.249667
550,0.249107
560,0.250816
570,0.248923
580,0.250419
590,0.248322
600,0.248931
610,0.251245
620,0.251536
630,0.251783
640,0.251208
650,0.251373
660,0.252891
670,0.254788
680,0.253251
690,0.246656
700,0.243976
710,0.244543
720,0.238988
730,0.238458
740,0.238043
750,0.238406
760,0.235923
770,0.235823
780,0.231152
790,0.228678
800,0.227515
810,0.227578
820,0.231421
830,0.230256
840,0.230469
850,0.228584
860,0.232722
870,0.232642
880,0.226753
890,0.221448
900,0.217459
910,0.217383
920,0.215600
930,0.212262
940,0.211240
950,0.210512
960,0.213925
970,0.212020
980,0.211583
990,0.211141
1000,0.211078
1010,0.212039
1020,0.211108
1030,0.211079
1040,0.210697
1050,0.212446
1060,0.213459
1070,0.211521
1080,0.212399
1090,0.212459
1100,0.211077
1110,0.211523
1120,0.211739
1130,0.211246
1140,0.210500
1150,0.209456
1160,0.210821
1170,0.210078
1180,0.208178
1190,0.208200
1200,0.207896
1210,0.208480
1220,0.210378
1230,0.207821
1240,0.207196
1250,0.207153
1260,0.211580
1270,0.209496
1280,0.205400
1290,0.205767
1300,0.206060
1310,0.206815
1320,0.206883
1330,0.208538
1340,0.209799
1350,0.210898
1360,0.212641
1370,0.215615
1380,0.216565
1390,0.218044
1400,0.219130
1410,0.220308
1420,0.220094
1430,0.219636
1440,0.217623
1450,0.216688
1460,0.213956
1470,0.213705
1480,0.213184
1490,0.212757
1500,0.211781
1510,0.211631
1520,0.211436
1530,0.210077
1540,0.209491
1550,0.207253
1560,0.207221
1570,0.208543
1580,0.208972
1590,0.206361
1600,0.207548
1610,0.208624
1620,0.205444
1630,0.207050
1640,0.202917
1650,0.205645
1660,0.206193
1670,0.202829
1680,0.202943
1690,0.203452
1700,0.203829
1710,0.197861
1720,0.197792
1730,0.194425
1740,0.192906
1750,0.189659
1760,0.188100
1770,0.186866
1780,0.190166
1790,0.188090
1800,0.188029
1810,0.189837
1820,0.186984
1830,0.184249
1840,0.181255
1850,0.182475
1860,0.181889
1870,0.180269
1880,0.178270
1890,0.176728
1900,0.175480
1910,0.175257
1920,0.175422
1930,0.175712
1940,0.175842
1950,0.174320
1960,0.175115
1970,0.175169
1980,0.173643
1990,0.173310
2000,0.175443
