step,loss
1,0.578752
10,0.467809
20,0.392123
30,0.340502
40,0.293004
50,0.254125
60,0.224073
70,0.200489
80,0.186288
90,0.175871
100,0.168412
110,0.163625
120,0.160966
130,0.156112
140,0.150179
150,0.144420
160,0.140481
170,0.137096
180,0.135983
190,0.135392
200,0.134799
210,0.135926
220,0.133614
230,0.135110
240,0.136669
250,0.136778
260,0.135125
270,0.131645
280,0.130799
290,0.129816
300,0.128508
310,0.127824
320,0.122178
330,0.121198
340,0.120326
350,0.117524
360,0.116333
370,0.115314
380,0.112537
390,0.112581
400,0.113237
410,0.114562
420,0.114135
430,0.115553
440,0.115289
450,0.113506
460,0.108974
470,0.106338
480,0.104363
490,0.104292
500,0.103372
510,0.103944
520,0.103651
530,0.104442
540,0.106387
550,0.106808
560,0.106141
570,0.107765
580,0.107193
590,0.106243
600,0.104246
610,0.107498
620,0.109416
630,0.108913
640,0.109622
650,0.107373
660,0.110962
670,0.111210
680,0.112456
690,0.110477
700,0.108450
710,0.106750
720,0.107627
730,0.104325
740,0.103697
750,0.104084
760,0.100673
770,0.098446
780,0.099559
790,0.100061
800,0.097742
810,0.098068
820,0.096322
830,0.096275
840,0.095413
850,0.096665
860,0.097908
870,0.099360
880,0.099847
890,0.097972
900,0.097529
910,0.096618
920,0.095688
930,0.092776
940,0.094106
950,0.093825
960,0.093253
970,0.095341
980,0.096605
990,0.094871
1000,0.096114
1010,0.095928
1020,0.095285
1030,0.095512
1040,0.096154
1050,0.096446
1060,0.097195
1070,0.095323
1080,0.094554
1090,0.094433
1100,0.093902
1110,0.094364
1120,0.093791
1130,0.094438
1140,0.094947
1150,0.095714
1160,0.096150
1170,0.096748
1180,0.096262
1190,0.098711
1200,0.093350
1210,0.092624
1220,0.095152
1230,0.091372
1240,0.090193
1250,0.090594
1260,0.090217
1270,0.089597
1280,0.089522
1290,0.089780
1300,0.089322
1310,0.088627
1320,0.088024
1330,0.088414
1340,0.087819
1350,0.086926
1360,0.087061
1370,0.086899
1380,0.086188
1390,0.086585
1400,0.086273
1410,0.087291
1420,0.087725
1430,0.088284
1440,0.086431
1450,0.088005
1460,0.088696
1470,0.087670
1480,0.086547
1490,0.086753
1500,0.085945
1510,0.087027
1520,0.086890
1530,0.086056
1540,0.086365
1550,0.085621
1560,0.085909
1570,0.087573
1580,0.086229
1590,0.085920
1600,0.085402
1610,0.085314
1620,0.085300
1630,0.084384
1640,0.084292
1650,0.087427
1660,0.082944
1670,0.084579
1680,0.084662
1690,0.085911
1700,0.083725
1710,0.084305
1720,0.085881
1730,0.086070
1740,0.086182
1750,0.086186
1760,0.085753
1770,0.086688
1780,0.087566
1790,0.087162
1800,0.085188
1810,0.086695
1820,0.085913
1830,0.085903
1840,0.086437
1850,0.086644
1860,0.085610
1870,0.083995
1880,0.084650
1890,0.084978
1900,0.083948
1910,0.083444
1920,0.085523
1930,0.083414
1940,0.084266
1950,0.084506
1960,0.083399
1970,0.086080
1980,0.079634
1990,0.078775
2000,0.078980
