step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.354,1.095125,0.222408,0.192544,0.252272,20,0.00000000,0,0.178780,0.179451,0.178108,0.591939,0.558597,0.625282,0.262150,0.227096,0.297204,0.040569,0.035884,0.177669,0.149146,0.050000,0,0,0
25,24.887,0.797285,0.364217,0.354434,0.374001,20,0.00000003,0,0.090185,0.093993,0.086377,0.814785,0.804889,0.824680,0.397027,0.387748,0.406306,0.020869,0.017323,0.131327,0.115338,0.050000,0,0,0
50,186.792,0.608637,0.495972,0.513915,0.478029,22,0.00002661,1,0.062934,0.075303,0.050565,0.894300,0.880076,0.908523,0.527408,0.552615,0.502201,0.016527,0.009983,0.096916,0.092701,0.050000,3,0,1
75,213.501,0.511647,0.571926,0.604358,0.539495,22,0.00015795,0,0.053634,0.070981,0.036288,0.920111,0.901173,0.939049,0.603164,0.647256,0.559072,0.015671,0.007162,0.078380,0.080716,0.050000,3,0,1
100,393.090,0.460785,0.623392,0.635927,0.610857,23,0.00019069,4,0.060011,0.078976,0.041047,0.918074,0.896781,0.939367,0.661040,0.686150,0.635931,0.017478,0.007930,0.072566,0.068281,0.050000,5,0,2
125,421.881,0.409782,0.663120,0.644964,0.681275,23,0.00136744,3,0.051549,0.076923,0.026175,0.932102,0.900294,0.963911,0.696842,0.694576,0.699108,0.016778,0.005109,0.070324,0.055008,0.050000,5,0,2
150,613.128,0.374574,0.710430,0.655436,0.765424,24,0.00033605,3,0.070012,0.087079,0.052945,0.914726,0.891096,0.938357,0.759230,0.712511,0.805949,0.018985,0.010573,0.068777,0.041224,0.050000,7,0,3
175,642.482,0.326483,0.752677,0.670585,0.834770,24,0.00074531,4,0.064616,0.093777,0.035455,0.923619,0.886640,0.960598,0.798918,0.733470,0.864366,0.021012,0.006889,0.066345,0.028359,0.050000,7,0,3
200,841.897,0.312684,0.771190,0.687837,0.854543,24,0.00030943,7,0.073373,0.100583,0.046163,0.916807,0.882716,0.950899,0.825507,0.757022,0.893992,0.022530,0.009069,0.063292,0.025064,0.050000,7,0,3
225,871.164,0.280899,0.792337,0.697289,0.887384,24,0.00071934,5,0.062003,0.096046,0.027960,0.929310,0.888359,0.970261,0.838228,0.764261,0.912195,0.021369,0.005491,0.060900,0.019135,0.050000,7,0,3
250,1068.676,0.276428,0.802223,0.709969,0.894478,23,0.00039353,5,0.069777,0.101124,0.038430,0.922867,0.885463,0.960271,0.855308,0.781763,0.928852,0.022928,0.007352,0.059159,0.017752,0.050000,7,0,4
275,1096.720,0.248578,0.819085,0.725657,0.912513,23,0.00048650,4,0.059013,0.093993,0.024033,0.934530,0.894135,0.974926,0.864154,0.793863,0.934444,0.021115,0.004603,0.055353,0.014534,0.050000,7,0,4
300,1279.939,0.249144,0.823241,0.736176,0.910305,22,0.00016476,3,0.067651,0.101988,0.033314,0.927059,0.888324,0.965795,0.875944,0.811258,0.940631,0.022965,0.006297,0.053488,0.014890,0.050000,7,0,5
325,1307.122,0.237940,0.830575,0.744232,0.916918,22,0.00085197,3,0.061246,0.095722,0.026770,0.933650,0.894949,0.972352,0.878467,0.815471,0.941463,0.021482,0.005429,0.051586,0.014073,0.050000,7,0,5
350,1485.143,0.243281,0.829318,0.747244,0.911391,20,0.00041079,4,0.068464,0.097666,0.039262,0.926897,0.893597,0.960198,0.883700,0.820225,0.947174,0.022032,0.007800,0.051045,0.015036,0.050000,7,0,7
375,1510.394,0.239509,0.831694,0.751209,0.912178,20,0.00043907,2,0.067385,0.094317,0.040452,0.928098,0.897076,0.959120,0.885570,0.822061,0.949078,0.021307,0.008105,0.050096,0.014932,0.050000,7,0,7
400,1678.282,0.242012,0.833809,0.748190,0.919427,20,0.00032532,2,0.071219,0.104365,0.038073,0.924748,0.887857,0.961640,0.890353,0.826275,0.954432,0.023753,0.007641,0.051315,0.013583,0.050000,7,0,7
425,1703.267,0.231080,0.838046,0.756184,0.919908,20,0.00057311,2,0.063598,0.096262,0.030934,0.932186,0.895960,0.968412,0.888670,0.828976,0.948364,0.021852,0.006246,0.049295,0.013550,0.050000,7,0,7
450,1870.214,0.224483,0.838284,0.759041,0.917527,20,0.00031404,2,0.058063,0.090428,0.025699,0.937462,0.901506,0.973419,0.884393,0.827679,0.941106,0.020244,0.005150,0.048260,0.013798,0.050000,7,0,7
475,1894.887,0.220666,0.838270,0.757561,0.918979,20,0.00049640,3,0.053291,0.085998,0.020583,0.941944,0.905362,0.978525,0.880302,0.822710,0.937894,0.019276,0.003999,0.048376,0.013426,0.050000,7,0,7
500,2060.402,0.224677,0.836164,0.762793,0.909536,20,0.00034337,2,0.055019,0.089455,0.020583,0.940562,0.902817,0.978307,0.879643,0.831029,0.928257,0.020136,0.004025,0.047564,0.015168,0.050000,7,0,7
525,2085.289,0.215427,0.840583,0.771503,0.909664,20,0.00070225,3,0.049185,0.078976,0.019393,0.946431,0.913348,0.979515,0.879869,0.832433,0.927305,0.017834,0.003917,0.045469,0.015301,0.050000,7,0,7
550,2253.704,0.218665,0.840547,0.769330,0.911765,20,0.00026264,6,0.055259,0.087079,0.023438,0.940598,0.905698,0.975498,0.884729,0.836322,0.933135,0.019577,0.004459,0.046063,0.014746,0.050000,7,0,7
575,2278.644,0.210175,0.843445,0.774019,0.912870,20,0.00067608,4,0.047729,0.079516,0.015943,0.948103,0.913105,0.983100,0.881495,0.835566,0.927424,0.017839,0.003143,0.044865,0.014544,0.050000,7,0,7
600,2446.776,0.212300,0.838691,0.774572,0.902810,20,0.00044403,4,0.047195,0.078328,0.016062,0.948527,0.914262,0.982792,0.876277,0.835242,0.917311,0.017515,0.002792,0.044528,0.015982,0.050000,7,0,7
