pair,arm,config,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,1,0.538,0.884282,0.089501,0.127955,0.051048,5,0.00000000,0,0.135212,0.151685,0.118739,0.408769,0.492775,0.324763,0.102236,0.147364,0.057109,0.034635,0.024240,0.187893,0.180654,0.050000,0,0,0,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,25,7.662,0.723329,0.124241,0.181368,0.067113,5,0.00000000,0,0.058481,0.069252,0.047710,0.666315,0.736864,0.595766,0.132122,0.193928,0.070315,0.015682,0.009603,0.163773,0.166285,0.050000,0,0,0,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,50,16.686,0.674272,0.138886,0.209416,0.068356,5,0.00000000,0,0.036127,0.034896,0.037359,0.758129,0.861314,0.654945,0.143817,0.216724,0.070910,0.007906,0.007593,0.153259,0.164502,0.050000,0,0,0,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,75,23.306,0.627421,0.191103,0.277830,0.104376,5,0.00005371,0,0.032029,0.033600,0.030458,0.837281,0.895251,0.779310,0.197360,0.287165,0.107555,0.007563,0.006087,0.139746,0.156883,0.050000,0,0,0,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,100,70.742,0.549812,0.276167,0.378492,0.173842,4,0.00000000,0,0.023614,0.024741,0.022487,0.913869,0.940037,0.887701,0.282804,0.387857,0.177751,0.005458,0.004348,0.119033,0.143615,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,125,76.013,0.474881,0.363489,0.479465,0.247512,4,0.00000000,0,0.017112,0.018042,0.016181,0.951955,0.964354,0.939556,0.369816,0.488116,0.251517,0.003812,0.003182,0.098695,0.130002,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,150,122.947,0.432579,0.421235,0.523295,0.319174,4,0.00000000,0,0.017116,0.020311,0.013920,0.961056,0.963353,0.958759,0.428770,0.533924,0.323617,0.004286,0.002658,0.090500,0.117110,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,175,128.535,0.412790,0.444894,0.531628,0.358160,4,0.00000000,0,0.014559,0.017934,0.011184,0.968984,0.967923,0.970045,0.451664,0.541162,0.362165,0.003815,0.002164,0.088721,0.110201,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,200,176.289,0.403573,0.452170,0.538020,0.366320,4,0.00000000,0,0.011689,0.015882,0.007496,0.975929,0.971763,0.980095,0.457815,0.546564,0.369066,0.003419,0.001301,0.087514,0.108372,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,225,182.089,0.404166,0.463287,0.545561,0.381014,4,0.00000000,0,0.017447,0.018475,0.016419,0.963574,0.967821,0.959328,0.471455,0.555640,0.387269,0.003889,0.003333,0.086139,0.106917,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,250,230.278,0.386053,0.483102,0.560976,0.405228,4,0.00000000,0,0.014680,0.014369,0.014991,0.970102,0.975370,0.964834,0.490170,0.569036,0.411303,0.002963,0.003110,0.082843,0.102592,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,275,236.000,0.381050,0.492272,0.563166,0.421379,4,0.00000000,0,0.016351,0.014261,0.018441,0.967220,0.975641,0.958799,0.500173,0.571197,0.429149,0.003010,0.003541,0.082438,0.099898,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,300,284.232,0.375152,0.498096,0.560367,0.435825,4,0.00000000,0,0.014930,0.012965,0.016895,0.970475,0.977670,0.963279,0.505410,0.567632,0.443189,0.002517,0.003463,0.082671,0.097430,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,325,290.137,0.363315,0.510817,0.558428,0.463206,4,0.00000000,0,0.013400,0.011452,0.015348,0.974263,0.980127,0.968398,0.517569,0.564823,0.470315,0.002212,0.002823,0.082991,0.092374,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,350,339.635,0.364707,0.519752,0.561197,0.478306,4,0.00000000,0,0.018138,0.010696,0.025580,0.965965,0.981492,0.950438,0.528870,0.567200,0.490541,0.002207,0.005074,0.082513,0.090739,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,375,345.543,0.359392,0.526117,0.558795,0.493439,4,0.00000000,0,0.018035,0.011560,0.024509,0.966859,0.979959,0.953760,0.535394,0.565255,0.505532,0.002379,0.004685,0.083045,0.087821,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,400,395.494,0.357424,0.537608,0.564587,0.510628,4,0.00000000,0,0.021360,0.012857,0.029863,0.962138,0.978012,0.946264,0.548861,0.571845,0.525877,0.002620,0.006224,0.081994,0.085664,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,425,401.340,0.347089,0.551762,0.560716,0.542808,4,0.00000000,0,0.022003,0.014261,0.029744,0.962506,0.975537,0.949475,0.563833,0.568712,0.558953,0.002945,0.005849,0.082879,0.079673,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,450,450.287,0.328392,0.563373,0.560329,0.566417,4,0.00000000,0,0.014201,0.010912,0.017490,0.975824,0.981100,0.970547,0.571384,0.566443,0.576324,0.002208,0.003308,0.082696,0.074604,0.050000,0,0,1,0,0
sun_moon,hinge2_restart_importnet_unconstrained,nonorm1p25,475,456.108,0.323140,0.570463,0.563993,0.576932,4,0.00000000,0,0.012967,0.012965,0.012968,0.978051,0.977811,0.978291,0.577860,0.571305,0.584414,0.002594,0.002737,0.082178,0.072728,0.050000,0,0,1,0,0
