step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,2.218,0.214895,0.193297,0.236492,0.775728,20
25,43.671,0.298795,0.262775,0.334814,0.621741,20
50,85.087,0.390821,0.332920,0.448722,0.537035,20
75,126.566,0.472097,0.393153,0.551042,0.465176,20
100,168.372,0.544768,0.450551,0.638986,0.408976,20
125,210.383,0.576703,0.481184,0.672221,0.382789,20
150,251.656,0.594633,0.497332,0.691934,0.366156,20
175,293.062,0.610011,0.516232,0.703790,0.351511,20
200,334.232,0.624696,0.533211,0.716180,0.339194,20
225,376.184,0.651202,0.559810,0.742595,0.312277,20
250,417.588,0.670546,0.576161,0.764931,0.297190,20
275,458.564,0.683395,0.588515,0.778275,0.285515,20
300,499.647,0.688862,0.589577,0.788147,0.282366,20
325,540.318,0.690711,0.597285,0.784138,0.274042,20
350,581.512,0.701022,0.609780,0.792265,0.264300,20
375,622.954,0.711904,0.631080,0.792727,0.257941,20
400,664.539,0.724075,0.658195,0.789955,0.250400,20
425,706.447,0.751664,0.706251,0.797077,0.236344,20
450,748.178,0.777932,0.746676,0.809189,0.215760,20
475,789.848,0.821146,0.813750,0.828541,0.182192,20
500,831.586,0.837006,0.834181,0.839830,0.169859,20
525,873.271,0.836925,0.833509,0.840341,0.168794,20
550,914.946,0.838289,0.837817,0.838761,0.166142,20
575,956.621,0.838671,0.837265,0.840076,0.166876,20
600,998.328,0.838406,0.836923,0.839890,0.167734,20
625,1040.175,0.839428,0.839145,0.839712,0.166983,20
650,1081.923,0.838630,0.841077,0.836183,0.167567,20
675,1123.620,0.841216,0.842992,0.839441,0.166094,20
700,1165.632,0.840371,0.839877,0.840866,0.165840,20
725,1207.722,0.839914,0.842501,0.837327,0.168560,20
750,1249.504,0.840526,0.842733,0.838318,0.167461,20
775,1291.094,0.838709,0.842927,0.834491,0.169650,20
800,1332.318,0.838766,0.842865,0.834666,0.170651,20
