step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.406,1.255568,0.156907,0.189697,0.124116,20,0.00019250,0,0.162589,0.112745,0.212434,0.533243,0.651838,0.414649,0.180784,0.211084,0.150483,0.027994,0.048116,0.182323,0.198100,0.000000,0,0,0
25,27.893,0.981256,0.272606,0.298704,0.246508,20,0.00000069,1,0.087846,0.057323,0.118368,0.772998,0.846381,0.699615,0.295756,0.315826,0.275686,0.014034,0.026551,0.149813,0.156980,0.000000,0,0,0
50,194.066,0.758935,0.432224,0.437202,0.427245,23,0.00030076,0,0.074058,0.049820,0.098297,0.864443,0.902084,0.826802,0.464113,0.458984,0.469242,0.011967,0.021911,0.119028,0.116941,0.000000,3,0,0
75,224.228,0.582356,0.562448,0.531187,0.593709,23,0.00002591,1,0.061741,0.047319,0.076164,0.907551,0.921611,0.893491,0.597625,0.556323,0.638928,0.011363,0.016953,0.098774,0.081181,0.000000,3,0,0
100,413.089,0.430085,0.678993,0.637483,0.720503,25,0.00023453,0,0.054939,0.047819,0.062059,0.929089,0.933194,0.924984,0.716592,0.667967,0.765216,0.011290,0.013540,0.076183,0.054709,0.000000,5,1,1
125,446.599,0.344271,0.745914,0.694394,0.797433,25,0.00020493,1,0.050330,0.043918,0.056743,0.939894,0.942876,0.936912,0.783786,0.724890,0.842682,0.010563,0.012397,0.064009,0.039220,0.000000,5,1,1
150,639.840,0.276425,0.797172,0.756119,0.838225,25,0.00034634,1,0.046319,0.046419,0.046219,0.947260,0.944584,0.949935,0.834091,0.791216,0.876966,0.011065,0.009971,0.050861,0.030682,0.000000,8,1,4
175,673.507,0.228670,0.830661,0.806679,0.854643,25,0.00021510,2,0.038857,0.048419,0.029294,0.956811,0.945849,0.967773,0.862709,0.845738,0.879679,0.011350,0.006305,0.040113,0.027233,0.000000,8,1,4
200,882.094,0.196040,0.855645,0.848133,0.863157,27,0.00035554,3,0.035217,0.042117,0.028317,0.961800,0.954516,0.969083,0.885726,0.883854,0.887599,0.010151,0.006191,0.031391,0.025701,0.000000,11,1,5
225,918.377,0.173698,0.873728,0.870015,0.877441,27,0.00052237,4,0.035696,0.043617,0.027775,0.962142,0.954163,0.970121,0.904888,0.907963,0.901812,0.010432,0.005925,0.026725,0.022874,0.000000,11,1,5
250,1120.596,0.154385,0.889390,0.884752,0.894027,26,0.00049230,5,0.036231,0.042517,0.029945,0.962220,0.955936,0.968504,0.921584,0.922369,0.920799,0.010042,0.006346,0.023504,0.019649,0.000000,14,1,9
275,1155.333,0.144417,0.895782,0.892007,0.899557,26,0.00070352,4,0.032916,0.037515,0.028317,0.965670,0.961043,0.970297,0.925250,0.925470,0.925030,0.008872,0.006141,0.021824,0.018644,0.000000,14,1,9
300,1373.982,0.130819,0.904787,0.896259,0.913316,25,0.00064952,6,0.030091,0.037615,0.022567,0.968766,0.961125,0.976407,0.931949,0.929972,0.933926,0.008837,0.004603,0.020981,0.015754,0.000000,14,1,10
325,1407.878,0.125183,0.911431,0.901299,0.921562,25,0.00039307,6,0.032435,0.039916,0.024954,0.966707,0.959152,0.974261,0.940917,0.937275,0.944559,0.009423,0.005296,0.019973,0.014304,0.000000,14,1,10
350,1628.794,0.112904,0.922336,0.910183,0.934489,25,0.00030722,3,0.030798,0.041417,0.020180,0.968703,0.958135,0.979271,0.950613,0.947879,0.953347,0.010030,0.004380,0.018331,0.012026,0.000000,14,1,10
375,1663.403,0.107898,0.925113,0.915432,0.934794,25,0.00021638,3,0.029890,0.039816,0.019963,0.969671,0.959851,0.979492,0.952668,0.951881,0.953456,0.009494,0.004373,0.017075,0.011907,0.000000,14,1,10
