step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
300,1212.271,0.168847,0.873874,0.848385,0.899362,20,0.00028744,2,0.027777,0.034614,0.020940,0.969882,0.962061,0.977703,0.897973,0.877751,0.918195,0.008419,0.004360,0.031338,0.018488,0.010000
325,1238.742,0.154821,0.885928,0.859200,0.912656,20,0.00049302,2,0.029379,0.035214,0.023543,0.968667,0.961917,0.975416,0.911800,0.889456,0.934143,0.008282,0.005046,0.028820,0.016008,0.010000
350,1405.226,0.139451,0.898028,0.874576,0.921479,20,0.00040034,1,0.028391,0.032913,0.023869,0.970086,0.964847,0.975325,0.923418,0.903361,0.943474,0.007784,0.005110,0.025554,0.014389,0.010000
375,1431.798,0.133845,0.902181,0.879365,0.924997,20,0.00046714,2,0.027689,0.034114,0.021265,0.970914,0.963843,0.977985,0.927016,0.909364,0.944667,0.008019,0.004605,0.024532,0.013662,0.010000
400,1601.055,0.129765,0.905821,0.882768,0.928875,20,0.00045428,2,0.028569,0.035114,0.022025,0.970160,0.962994,0.977326,0.931549,0.913766,0.949333,0.008176,0.004669,0.023765,0.012962,0.010000
425,1627.587,0.125927,0.910427,0.893678,0.927176,20,0.00038369,2,0.030870,0.039716,0.022025,0.968147,0.959009,0.977285,0.938384,0.929172,0.947597,0.009373,0.004663,0.021616,0.013253,0.010000
450,1787.427,0.124745,0.912473,0.898619,0.926327,19,0.00033826,2,0.032521,0.043017,0.022025,0.966692,0.956118,0.977265,0.942002,0.937275,0.946729,0.010304,0.004719,0.020530,0.013461,0.010000
475,1812.346,0.120703,0.915229,0.900337,0.930121,19,0.00024616,1,0.029994,0.039916,0.020072,0.969197,0.959110,0.979283,0.942532,0.936275,0.948790,0.009587,0.004350,0.020394,0.012814,0.010000
500,1971.916,0.115972,0.914883,0.902449,0.927317,19,0.00027028,3,0.024570,0.029612,0.019529,0.974438,0.969115,0.979762,0.937299,0.929172,0.945427,0.007022,0.004119,0.019803,0.013220,0.010000
525,1996.924,0.111775,0.918400,0.908677,0.928123,19,0.00025673,1,0.025395,0.031913,0.018878,0.973757,0.967086,0.980427,0.941659,0.937675,0.945644,0.007406,0.004045,0.018330,0.013143,0.010000
550,2159.051,0.108925,0.921746,0.914875,0.928617,19,0.00018830,1,0.026434,0.033013,0.019855,0.972857,0.966247,0.979466,0.946066,0.945078,0.947054,0.007722,0.004387,0.017053,0.013157,0.010000
575,2184.384,0.108635,0.922003,0.916844,0.927163,19,0.00014667,0,0.028970,0.034614,0.023326,0.970399,0.964794,0.976004,0.948685,0.948579,0.948790,0.007943,0.004858,0.016564,0.013213,0.010000
600,2345.923,0.110964,0.920759,0.915530,0.925989,19,0.00037836,2,0.028566,0.033914,0.023218,0.970747,0.965412,0.976081,0.947033,0.946579,0.947488,0.007867,0.005078,0.016880,0.013547,0.010000
625,2371.108,0.109000,0.922159,0.917893,0.926425,19,0.00066311,3,0.027565,0.033213,0.021916,0.971769,0.966164,0.977375,0.947554,0.948379,0.946729,0.007758,0.004770,0.016423,0.013492,0.010000
650,2529.338,0.111210,0.920620,0.920105,0.921136,19,0.00107386,3,0.028278,0.033013,0.023543,0.971035,0.966433,0.975637,0.946652,0.950480,0.942823,0.007814,0.004913,0.016100,0.014356,0.010000
675,2554.042,0.112913,0.919300,0.919016,0.919584,19,0.00108319,3,0.027694,0.032713,0.022675,0.971568,0.966680,0.976456,0.944758,0.949080,0.940436,0.007703,0.004854,0.016270,0.014836,0.010000
700,2707.239,0.116508,0.917430,0.913660,0.921201,19,0.00072992,4,0.030008,0.037015,0.023001,0.969288,0.962402,0.976174,0.944934,0.947479,0.942389,0.008965,0.004859,0.017290,0.014464,0.010000
725,2731.752,0.107857,0.921553,0.919210,0.923896,19,0.00071990,5,0.026013,0.032713,0.019312,0.973296,0.966687,0.979905,0.945509,0.949280,0.941738,0.007687,0.004117,0.015881,0.014001,0.010000
750,2888.872,0.102214,0.926141,0.921643,0.930638,19,0.00063007,3,0.025083,0.030312,0.019855,0.974288,0.969066,0.979510,0.949348,0.949580,0.949116,0.007139,0.004093,0.015718,0.012590,0.010000
775,2913.285,0.104581,0.924189,0.920019,0.928359,19,0.00050071,4,0.026318,0.031913,0.020723,0.973039,0.967479,0.978599,0.948488,0.949380,0.947597,0.007191,0.004405,0.015768,0.013178,0.010000
800,3068.619,0.100793,0.927456,0.925389,0.929522,19,0.00075936,3,0.023753,0.028411,0.019095,0.975626,0.971012,0.980240,0.949476,0.951681,0.947271,0.006795,0.004104,0.015014,0.012957,0.010000
825,3093.083,0.101935,0.927078,0.925121,0.929036,19,0.00054256,2,0.024820,0.031413,0.018227,0.974612,0.968128,0.981096,0.950076,0.954182,0.945969,0.007553,0.003910,0.015082,0.013038,0.010000
850,3249.359,0.101821,0.927347,0.922496,0.932198,19,0.00024342,3,0.026613,0.033914,0.019312,0.972872,0.965664,0.980081,0.951991,0.953782,0.950201,0.007787,0.004158,0.015420,0.012491,0.010000
875,3273.773,0.099362,0.928690,0.925196,0.932184,19,0.00054888,1,0.025104,0.031112,0.019095,0.974356,0.968417,0.980296,0.951983,0.953982,0.949984,0.007145,0.004154,0.014835,0.012508,0.010000
900,3427.191,0.098968,0.928989,0.925595,0.932382,19,0.00034337,2,0.024395,0.029912,0.018878,0.975046,0.969577,0.980515,0.951633,0.953281,0.949984,0.007056,0.004098,0.014952,0.012380,0.010000
925,3451.829,0.100783,0.928074,0.923412,0.932736,19,0.00012233,2,0.025503,0.033213,0.017793,0.973981,0.966359,0.981602,0.951707,0.954082,0.949333,0.007902,0.003798,0.015379,0.012337,0.010000
950,3610.324,0.097930,0.930428,0.927274,0.933582,19,0.00014192,1,0.023998,0.030312,0.017685,0.975487,0.969248,0.981726,0.952737,0.955382,0.950092,0.007397,0.003704,0.014924,0.012137,0.010000
975,3634.803,0.096969,0.930841,0.928079,0.933603,19,0.00023684,1,0.023661,0.029312,0.018010,0.975816,0.970230,0.981403,0.952850,0.955282,0.950418,0.007107,0.003847,0.014672,0.012119,0.010000
1000,3790.596,0.095904,0.930497,0.927967,0.933028,19,0.00012260,1,0.023235,0.029112,0.017359,0.976229,0.970418,0.982041,0.952103,0.954982,0.949224,0.006905,0.003554,0.014539,0.012171,0.010000
1025,3815.149,0.095698,0.930556,0.928676,0.932435,19,0.00019612,2,0.021488,0.028111,0.014864,0.977967,0.971399,0.984536,0.950538,0.954782,0.946295,0.006845,0.003226,0.014488,0.012330,0.010000
1050,3970.687,0.095416,0.931248,0.928592,0.933903,19,0.00015999,2,0.022184,0.028311,0.016057,0.977282,0.971205,0.983360,0.951890,0.954882,0.948899,0.006861,0.003450,0.014506,0.012107,0.010000
1075,3995.185,0.096585,0.930202,0.926391,0.934014,19,0.00016176,2,0.024116,0.028812,0.019421,0.975334,0.970657,0.980011,0.952617,0.953081,0.952154,0.006871,0.003994,0.014837,0.011888,0.010000
1100,4154.292,0.095134,0.931130,0.928238,0.934021,19,0.00013895,2,0.023470,0.027411,0.019529,0.975982,0.972061,0.979904,0.952972,0.953681,0.952262,0.006525,0.004127,0.014414,0.011939,0.010000
1125,4178.513,0.094143,0.931349,0.927050,0.935649,19,0.00010330,1,0.023424,0.028511,0.018336,0.976043,0.970966,0.981119,0.953143,0.953481,0.952805,0.006680,0.003777,0.014516,0.011611,0.010000
1150,4332.697,0.095317,0.932609,0.926386,0.938832,19,0.00007801,1,0.024115,0.030112,0.018119,0.975404,0.969411,0.981397,0.955062,0.954282,0.955842,0.007413,0.003834,0.015020,0.011111,0.010000
1175,4357.533,0.097503,0.931517,0.926033,0.937001,19,0.00002450,1,0.026421,0.033313,0.019529,0.973162,0.966357,0.979967,0.956091,0.956883,0.955300,0.008007,0.004142,0.014987,0.011433,0.010000
1200,4510.694,0.099191,0.931384,0.925833,0.936936,19,0.00002047,1,0.028915,0.035914,0.021916,0.970764,0.963905,0.977623,0.958277,0.959084,0.957470,0.008670,0.004617,0.015055,0.011360,0.010000
1225,4534.921,0.100136,0.931139,0.924877,0.937400,19,0.00001084,0,0.029773,0.038715,0.020831,0.969978,0.961261,0.978695,0.958806,0.960684,0.956927,0.009273,0.004445,0.015198,0.011319,0.010000
1250,4679.814,0.101873,0.931338,0.925573,0.937102,18,0.00003058,0,0.030954,0.039016,0.022892,0.968843,0.961012,0.976675,0.960120,0.961685,0.958555,0.009673,0.004856,0.015318,0.011368,0.010000
1275,4703.034,0.100093,0.931137,0.923845,0.938429,18,0.00004231,0,0.031871,0.041717,0.022025,0.968003,0.958454,0.977552,0.960741,0.962385,0.959097,0.009871,0.004492,0.015270,0.010903,0.010000
1300,4850.250,0.102408,0.929975,0.922044,0.937905,18,0.00002198,0,0.031857,0.043317,0.020397,0.968022,0.956911,0.979132,0.959510,0.961985,0.957036,0.010173,0.004419,0.015557,0.011278,0.010000
1325,4872.822,0.098650,0.932415,0.924599,0.940230,18,0.00003269,0,0.029926,0.041517,0.018336,0.969940,0.958669,0.981210,0.960228,0.962985,0.957470,0.010014,0.003841,0.015280,0.010668,0.010000
1350,5009.445,0.092274,0.935709,0.925555,0.945862,17,0.00002807,0,0.026080,0.040116,0.012043,0.973786,0.959996,0.987576,0.959969,0.962685,0.957253,0.009615,0.002462,0.015046,0.009667,0.010000
1375,5030.939,0.096992,0.932814,0.922759,0.942869,17,0.00001158,0,0.027710,0.041317,0.014104,0.972119,0.958774,0.985463,0.958526,0.960884,0.956168,0.010041,0.002802,0.015744,0.010162,0.010000
1400,5166.400,0.095513,0.933776,0.922715,0.944837,17,0.00002687,0,0.026814,0.040716,0.012911,0.973007,0.959324,0.986689,0.958660,0.960284,0.957036,0.009904,0.002652,0.015667,0.009887,0.010000
1425,5188.152,0.094093,0.935255,0.924031,0.946478,17,0.00003530,0,0.026939,0.040316,0.013562,0.972904,0.959748,0.986060,0.960299,0.961285,0.959314,0.009824,0.002806,0.015430,0.009611,0.010000
1450,5327.012,0.094816,0.934758,0.924030,0.945486,17,0.00002762,0,0.027318,0.041617,0.013019,0.972571,0.958553,0.986589,0.960140,0.962485,0.957795,0.010031,0.002742,0.015369,0.009844,0.010000
1475,5348.879,0.095083,0.934301,0.922951,0.945651,17,0.00001479,0,0.027060,0.040016,0.014104,0.972743,0.959980,0.985506,0.959436,0.959884,0.958989,0.009609,0.002970,0.015595,0.009806,0.010000
1500,5484.318,0.096353,0.933351,0.923624,0.943077,17,0.00003916,1,0.027006,0.040016,0.013996,0.972792,0.960008,0.985575,0.958430,0.960584,0.956276,0.009729,0.002926,0.015524,0.010257,0.010000
1525,5506.740,0.099914,0.931258,0.921616,0.940900,17,0.00005538,1,0.029875,0.042717,0.017034,0.969976,0.957440,0.982511,0.958956,0.960984,0.956927,0.010234,0.003496,0.015780,0.010647,0.010000
1550,5643.679,0.099218,0.932224,0.922870,0.941579,17,0.00005809,1,0.029329,0.042817,0.015840,0.970557,0.957404,0.983709,0.959439,0.962385,0.956493,0.010312,0.003301,0.015610,0.010643,0.010000
1575,5666.377,0.094785,0.934765,0.922620,0.946911,17,0.00002722,1,0.027463,0.043317,0.011609,0.972481,0.956937,0.988026,0.960244,0.962585,0.957904,0.010534,0.002288,0.015735,0.009443,0.010000
1600,5807.445,0.098675,0.930723,0.919885,0.941561,17,0.00002971,1,0.029122,0.046419,0.011826,0.970867,0.953996,0.987739,0.957641,0.962585,0.952696,0.010773,0.002252,0.015985,0.010387,0.010000
1625,5829.608,0.093598,0.934933,0.924215,0.945652,17,0.00003018,1,0.024827,0.041517,0.008137,0.975095,0.958653,0.991537,0.957966,0.962585,0.953347,0.010186,0.001656,0.015517,0.009754,0.010000
1650,5964.841,0.093433,0.934395,0.923800,0.944989,16,0.00003113,1,0.025114,0.042417,0.007812,0.974838,0.957811,0.991864,0.957678,0.962985,0.952371,0.010193,0.001544,0.015415,0.009854,0.010000
