step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.406,1.716419,0.166917,0.175533,0.158300,20,0.00000232,0
25,27.216,1.430222,0.281167,0.299982,0.262351,20,0.00000000,0
50,196.502,1.120228,0.438553,0.466264,0.410843,20,0.00026907,0
75,223.043,0.887970,0.556853,0.566155,0.547550,20,0.00027055,1
100,391.886,0.751266,0.626232,0.615021,0.637442,21,0.00052139,1
125,419.356,0.642219,0.680652,0.653488,0.707816,21,0.00131601,1
150,593.275,0.584005,0.708216,0.653986,0.762447,23,0.00030923,1
175,623.628,0.504075,0.747625,0.668918,0.826331,23,0.00023549,2
200,792.277,0.453399,0.775106,0.674959,0.875253,21,0.00028433,2
225,819.567,0.405955,0.796566,0.691074,0.902058,21,0.00018042,2
250,984.165,0.371955,0.815616,0.713510,0.917722,22,0.00016371,3
275,1013.216,0.342747,0.830839,0.738176,0.923502,22,0.00031366,2
300,1171.852,0.304685,0.848115,0.758234,0.937996,18,0.00052630,2
325,1195.370,0.284029,0.857009,0.769522,0.944495,18,0.00070545,2
350,1348.386,0.264713,0.865857,0.774038,0.957677,18,0.00077680,2
375,1371.815,0.258490,0.869611,0.771472,0.967750,18,0.00063645,2
400,1522.422,0.248912,0.873928,0.773267,0.974590,18,0.00062866,1
425,1545.718,0.236232,0.879015,0.780793,0.977237,18,0.00088931,1
450,1695.974,0.232198,0.879593,0.779518,0.979668,18,0.00060397,1
475,1719.427,0.227772,0.880386,0.778223,0.982549,18,0.00046583,1
500,1871.164,0.223771,0.881535,0.778830,0.984241,18,0.00034146,1
525,1894.750,0.221564,0.882847,0.780147,0.985548,18,0.00026557,1
550,2048.652,0.222247,0.882269,0.779380,0.985158,18,0.00034375,1
575,2072.366,0.219396,0.884260,0.781925,0.986595,18,0.00033849,1
600,2223.906,0.220121,0.883465,0.781504,0.985426,18,0.00025538,1
625,2247.474,0.219711,0.883745,0.782196,0.985293,18,0.00025706,1
650,2401.068,0.219896,0.883837,0.782051,0.985622,18,0.00023370,1
675,2424.678,0.218047,0.884134,0.782705,0.985562,18,0.00018595,1
700,2577.940,0.219529,0.883914,0.782531,0.985298,18,0.00023649,1
725,2601.573,0.225307,0.882058,0.779526,0.984590,18,0.00011399,2
750,2747.875,0.220235,0.884125,0.783332,0.984919,17,0.00024390,1
775,2770.367,0.218506,0.884827,0.784206,0.985448,17,0.00010594,1
800,2909.738,0.216713,0.885697,0.786466,0.984929,16,0.00008490,1
825,2930.699,0.214477,0.886335,0.786571,0.986098,16,0.00010673,2
850,3069.222,0.210767,0.888793,0.788764,0.988823,16,0.00003156,1
875,3090.596,0.199564,0.894526,0.800427,0.988625,16,0.00000738,1
900,3227.753,0.176365,0.906588,0.822803,0.990373,16,0.00001404,0
925,3249.084,0.154204,0.920573,0.851349,0.989798,16,0.00000475,1
950,3386.459,0.151133,0.921570,0.853216,0.989925,16,0.00004134,0
975,3407.704,0.147917,0.922693,0.855006,0.990380,16,0.00000167,0
1000,3547.383,0.143973,0.925451,0.858095,0.992806,16,0.00000255,0
1025,3568.636,0.141683,0.928139,0.863737,0.992541,16,0.00000475,0
1050,3705.461,0.141669,0.928422,0.866134,0.990710,16,0.00000202,0
1075,3726.796,0.144283,0.929345,0.868495,0.990195,16,0.00000273,0
1100,3864.044,0.137780,0.931785,0.872913,0.990657,16,0.00000221,0
1125,3885.331,0.134516,0.933110,0.876291,0.989930,16,0.00000726,0
1150,4023.217,0.132894,0.933611,0.877292,0.989930,16,0.00000453,0
1175,4043.908,0.132286,0.933359,0.876330,0.990388,16,0.00000407,0
1200,4178.262,0.131259,0.933183,0.875914,0.990452,16,0.00000269,0
1225,4198.938,0.132011,0.932295,0.874333,0.990257,16,0.00000366,0
1250,4335.020,0.131379,0.932690,0.874397,0.990983,16,0.00001848,1
1275,4355.909,0.131963,0.931843,0.873099,0.990588,16,0.00000292,0
1300,4490.642,0.131205,0.933044,0.875634,0.990454,16,0.00000708,0
1325,4511.434,0.129054,0.933998,0.877542,0.990454,16,0.00003511,0
1350,4647.404,0.127706,0.934491,0.878200,0.990782,16,0.00002584,0
1375,4668.324,0.127035,0.934721,0.879120,0.990323,16,0.00002239,0
1400,4802.689,0.127692,0.934632,0.878286,0.990979,16,0.00002154,0
1425,4823.325,0.128842,0.934205,0.877887,0.990523,16,0.00002324,0
1450,4959.911,0.128345,0.934384,0.878381,0.990388,16,0.00000841,0
1475,4980.539,0.127466,0.934801,0.878952,0.990650,16,0.00001079,0
1500,5116.189,0.126880,0.935219,0.880052,0.990386,16,0.00001088,0
1525,5136.844,0.128052,0.934723,0.879125,0.990321,16,0.00001070,0
1550,5274.264,0.126909,0.935426,0.880272,0.990580,16,0.00001323,0
1575,5294.887,0.127895,0.934910,0.879567,0.990252,16,0.00001249,0
1600,5428.577,0.126782,0.935275,0.879966,0.990584,16,0.00000923,0
1625,5449.164,0.126051,0.935657,0.880796,0.990517,16,0.00001034,0
1650,5584.820,0.126774,0.935318,0.879793,0.990843,16,0.00001061,0
1675,5605.396,0.126779,0.935499,0.880021,0.990977,16,0.00001041,0
1700,5740.565,0.126056,0.935767,0.880558,0.990976,16,0.00001159,0
1725,5761.292,0.127343,0.935061,0.879211,0.990910,16,0.00001277,0
1750,5896.405,0.126576,0.935631,0.880351,0.990910,16,0.00001112,0
1775,5916.994,0.126261,0.935831,0.880883,0.990779,16,0.00001322,0
1800,6048.898,0.126829,0.935292,0.880131,0.990452,16,0.00001375,0
1825,6069.258,0.126781,0.935608,0.880372,0.990844,16,0.00000852,0
1850,6202.564,0.126410,0.935519,0.879931,0.991107,16,0.00001087,0
1875,6223.017,0.125558,0.935604,0.880362,0.990846,16,0.00001172,0
1900,6357.406,0.125249,0.935926,0.880679,0.991172,16,0.00000988,0
1925,6377.969,0.124761,0.935985,0.881061,0.990910,16,0.00000908,0
1950,6510.787,0.125079,0.935888,0.880864,0.990913,16,0.00000817,0
1975,6531.469,0.126622,0.935699,0.881143,0.990255,16,0.00001201,0
2000,6668.754,0.126916,0.935080,0.880430,0.989731,16,0.00001386,1
