step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
400,1550.069,0.244934,0.725688,0.704977,0.746399,21,0.00018558,2,0.119239,0.181611,0.056866,0.876882,0.821005,0.932759,0.810926,0.833008,0.788844,0.011784,0.012813,0.020572,0.048731
425,1579.071,0.236453,0.730481,0.696862,0.764099,21,0.00011119,2,0.122646,0.190708,0.054583,0.874838,0.813117,0.936560,0.817783,0.829760,0.805806,0.012484,0.012248,0.021409,0.045017
450,1755.122,0.234788,0.734145,0.697493,0.770797,20,0.00015530,2,0.131207,0.205003,0.057410,0.869056,0.803915,0.934197,0.827765,0.840481,0.815048,0.013465,0.012514,0.021665,0.043572
475,1782.953,0.236225,0.728892,0.683208,0.774577,20,0.00024384,3,0.132064,0.211176,0.052952,0.867859,0.796684,0.939034,0.821539,0.827485,0.815592,0.013897,0.011861,0.022843,0.042962
500,1958.231,0.230130,0.735280,0.692039,0.778522,20,0.00015665,3,0.131473,0.207927,0.055018,0.869015,0.800809,0.937221,0.828644,0.835932,0.821355,0.013359,0.012186,0.021790,0.042111
525,1985.320,0.228385,0.738052,0.692018,0.784085,20,0.00018664,5,0.131199,0.208902,0.053496,0.869682,0.800186,0.939177,0.831306,0.836582,0.826030,0.013698,0.012027,0.022080,0.041143
550,2157.726,0.226076,0.744499,0.699388,0.789609,20,0.00008185,3,0.138024,0.221248,0.054800,0.866263,0.794260,0.938266,0.843503,0.854126,0.832880,0.014531,0.012353,0.021817,0.040080
575,2184.812,0.226388,0.742280,0.694555,0.790005,20,0.00011405,4,0.139216,0.223197,0.055235,0.864902,0.791944,0.937859,0.841610,0.849578,0.833641,0.014505,0.012414,0.021999,0.039978
600,2353.329,0.227741,0.744264,0.697153,0.791375,19,0.00011676,3,0.144525,0.232619,0.056431,0.861869,0.786968,0.936769,0.847679,0.859324,0.836033,0.015294,0.012625,0.022173,0.039754
625,2379.291,0.230917,0.743520,0.694603,0.792437,19,0.00012434,2,0.155141,0.252112,0.058171,0.855198,0.775268,0.935128,0.854127,0.869721,0.838534,0.016566,0.012822,0.022753,0.039497
650,2544.311,0.236705,0.739708,0.691832,0.787583,19,0.00005816,3,0.160234,0.260884,0.059585,0.851570,0.769782,0.933358,0.853415,0.872320,0.834511,0.017101,0.013267,0.023098,0.040606
675,2570.181,0.233951,0.737081,0.681818,0.792344,19,0.00007115,4,0.153731,0.250812,0.056649,0.854683,0.772741,0.936626,0.845028,0.852827,0.837230,0.016423,0.012737,0.023697,0.039691
700,2734.846,0.236173,0.729240,0.666494,0.791985,19,0.00012691,4,0.154697,0.256660,0.052735,0.852976,0.765439,0.940513,0.835653,0.837557,0.833750,0.016716,0.011829,0.024925,0.039497
725,2760.930,0.243335,0.720246,0.646638,0.793854,19,0.00039169,4,0.162498,0.270630,0.054366,0.845620,0.752231,0.939010,0.829325,0.821637,0.837012,0.017713,0.012159,0.026869,0.039216
750,2927.969,0.242073,0.720624,0.648219,0.793029,19,0.00040252,2,0.161198,0.268031,0.054366,0.846524,0.754098,0.938950,0.829052,0.821962,0.836142,0.017495,0.011988,0.026628,0.039228
775,2953.517,0.246512,0.716825,0.639261,0.794390,19,0.00014916,3,0.171223,0.284276,0.058171,0.839038,0.742798,0.935277,0.830794,0.820988,0.840600,0.018415,0.012809,0.027497,0.039027
800,3118.258,0.252997,0.714747,0.640558,0.788937,19,0.00010685,3,0.173512,0.281676,0.065347,0.836205,0.744549,0.927860,0.830740,0.820988,0.840491,0.018331,0.014503,0.027459,0.040431
825,3143.866,0.253605,0.714786,0.637795,0.791777,19,0.00010965,3,0.175039,0.279077,0.071001,0.833922,0.745104,0.922740,0.831892,0.815789,0.847994,0.018190,0.015742,0.027523,0.040020
850,3309.209,0.257308,0.713469,0.638734,0.788204,19,0.00005802,3,0.178130,0.283301,0.072959,0.831867,0.743152,0.920582,0.832699,0.819688,0.845711,0.018334,0.016271,0.027555,0.040898
875,3335.259,0.253354,0.716257,0.642730,0.789784,19,0.00012649,1,0.173252,0.275828,0.070675,0.835581,0.748295,0.922867,0.832807,0.820013,0.845602,0.017998,0.015727,0.027046,0.040514
900,3499.900,0.257999,0.706186,0.626301,0.786071,19,0.00002025,1,0.173788,0.279727,0.067848,0.833251,0.741286,0.925216,0.820449,0.801494,0.839404,0.018030,0.015061,0.028342,0.041108
925,3525.770,0.268245,0.697358,0.625798,0.768918,19,0.00005300,2,0.170487,0.271930,0.069044,0.833937,0.745361,0.922514,0.808989,0.795971,0.822007,0.017610,0.015421,0.028298,0.044589
950,3679.238,0.263417,0.712161,0.653525,0.770797,19,0.00005465,0,0.176712,0.285575,0.067848,0.835084,0.746320,0.923847,0.831625,0.840156,0.823094,0.018563,0.015326,0.026455,0.044393
975,3704.097,0.270770,0.709873,0.657136,0.762611,19,0.00004954,1,0.180847,0.283951,0.077743,0.830892,0.748199,0.913585,0.832814,0.843730,0.821898,0.018448,0.017209,0.026235,0.046182
1000,3862.285,0.270942,0.710899,0.660334,0.761463,20,0.00003799,0,0.180795,0.282651,0.078939,0.831062,0.749784,0.912340,0.834275,0.846979,0.821572,0.018277,0.017559,0.025826,0.046561
